Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_9_1 Spectral Count	ALS_9_2 Spectral Count	ALS_9_3 Spectral Count	ALS_9_4 Spectral Count	ALS_9_1 Unique Spectral Count	ALS_9_2 Unique Spectral Count	ALS_9_3 Unique Spectral Count	ALS_9_4 Unique Spectral Count	ALS_9_1 Total Spectral Count	ALS_9_2 Total Spectral Count	ALS_9_3 Total Spectral Count	ALS_9_4 Total Spectral Count	ALS_9_1 Intensity	ALS_9_2 Intensity	ALS_9_3 Intensity	ALS_9_4 Intensity	ALS_9_1 MaxLFQ Intensity	ALS_9_2 MaxLFQ Intensity	ALS_9_3 MaxLFQ Intensity	ALS_9_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|P06310|KV230_HUMAN	P06310	KV230_HUMAN	IGKV2-30	120	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 2-30	0.9898	0.9989	2	7	3	7	2	1	2	2	1	0	1	1	2	1	2	2	2.2206806E7	2.2872954E7	2.142657E7	1.8357276E7	0.0	0.0	0.0	0.0	
sp|P06312|KV401_HUMAN	P06312	KV401_HUMAN	IGKV4-1	121	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 4-1	1.0	0.9968	4	18	18	18	5	5	5	3	5	5	5	3	5	5	5	3	1.712166E7	1.282995E7	1.564445E7	1.3033426E7	6966710.0	6230997.0	6702372.0	5948246.0	
sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	782	Homo sapiens	1:Experimental evidence at protein level	Gelsolin	1.0	0.999	35	132	132	132	32	35	30	35	32	35	30	35	32	35	30	35	7.1826624E7	7.782984E7	6.72512E7	7.9357784E7	3.0450878E7	3.2559466E7	3.0297426E7	3.3680624E7	
sp|P06681|CO2_HUMAN	P06681	CO2_HUMAN	C2	752	Homo sapiens	1:Experimental evidence at protein level	Complement C2	1.0	0.9927	8	20	20	20	5	5	4	6	5	5	4	6	5	5	4	6	3912840.0	3255574.8	3665731.0	3298811.2	1547381.4	1394964.6	1446999.6	1391712.4	
sp|P06703|S10A6_HUMAN	P06703	S10A6_HUMAN	S100A6	90	Homo sapiens	1:Experimental evidence at protein level	Protein S100-A6	0.9997	0.966	2	5	5	5	2	1	1	1	2	1	1	1	2	1	1	1	1012002.1	1265263.8	1020250.6	739276.1	802251.2	982500.25	669740.4	490236.4	
sp|P06727|APOA4_HUMAN	P06727	APOA4_HUMAN	APOA4	396	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-IV	1.0	0.999	29	115	115	115	28	27	32	28	28	27	32	28	28	27	32	28	2.9308748E7	3.0585092E7	3.2983326E7	3.3691936E7	1.2590461E7	1.282588E7	1.3721509E7	1.2688885E7	
sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	ENO1	434	Homo sapiens	1:Experimental evidence at protein level	Alpha-enolase	1.0	0.9938	4	11	11	11	2	4	3	2	2	4	3	2	2	4	3	2	2955146.5	3142903.0	3070811.0	2367042.8	1262396.5	1325551.5	1385930.6	1076781.9	
sp|P06748|NPM_HUMAN	P06748	NPM_HUMAN	NPM1	294	Homo sapiens	1:Experimental evidence at protein level	Nucleophosmin	0.8572	0.9949	1	3	3	3	1	1	1	0	1	1	1	0	1	1	1	0	856289.75	894744.8	896966.2	585688.4	0.0	0.0	0.0	0.0	
sp|P07108|ACBP_HUMAN	P07108	ACBP_HUMAN	DBI	87	Homo sapiens	1:Experimental evidence at protein level	Acyl-CoA-binding protein	0.9999	0.9768	2	4	4	4	1	1	0	2	1	1	0	2	1	1	0	2	1499902.5	1427659.0	798768.6	1557347.2	973498.3	875870.0	513891.34	939856.2	
sp|P07195|LDHB_HUMAN	P07195	LDHB_HUMAN	LDHB	334	Homo sapiens	1:Experimental evidence at protein level	L-lactate dehydrogenase B chain	1.0	0.999	7	18	18	18	4	5	5	4	4	5	5	4	4	5	5	4	3500841.0	4448454.5	4169417.5	3698957.8	1378188.6	1551805.0	1496136.0	1434719.5	
sp|P07225|PROS_HUMAN	P07225	PROS_HUMAN	PROS1	676	Homo sapiens	1:Experimental evidence at protein level	Vitamin K-dependent protein S	1.0	0.9989	9	31	31	31	7	8	8	8	7	8	8	8	7	8	8	8	6624205.0	6788361.5	6123644.5	6366467.0	4057366.8	3644594.8	3677514.0	3384405.8	
sp|P07333|CSF1R_HUMAN	P07333	CSF1R_HUMAN	CSF1R	972	Homo sapiens	1:Experimental evidence at protein level	Macrophage colony-stimulating factor 1 receptor	1.0	0.9985	5	12	12	12	3	1	3	5	3	1	3	5	3	1	3	5	3338155.8	3380815.0	3644990.5	4401916.0	1741597.8	1496158.2	1803567.2	2141789.8	
sp|P07339|CATD_HUMAN	P07339	CATD_HUMAN	CTSD	412	Homo sapiens	1:Experimental evidence at protein level	Cathepsin D	1.0	0.999	10	40	40	40	10	11	9	10	10	11	9	10	10	11	9	10	6945106.5	7238678.0	7775045.0	7913984.0	2569104.8	2806008.5	2530244.2	2890972.5	
sp|P07357|CO8A_HUMAN	P07357	CO8A_HUMAN	C8A	584	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 alpha chain	1.0	0.9973	5	13	13	13	4	3	2	4	4	3	2	4	4	3	2	4	4145468.0	3587132.0	4105350.0	2980367.8	1584998.6	1470637.4	1726059.8	1232769.2	
sp|P07358|CO8B_HUMAN	P07358	CO8B_HUMAN	C8B	591	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 beta chain	1.0	0.9986	4	13	13	13	3	3	3	4	3	3	3	4	3	3	3	4	2088574.2	2154527.8	2065405.2	1663117.5	795938.0	762781.75	755165.8	616730.44	
sp|P07360|CO8G_HUMAN	P07360	CO8G_HUMAN	C8G	202	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 gamma chain	1.0	0.999	5	16	16	16	3	4	4	5	3	4	4	5	3	4	4	5	4437169.0	4503041.0	4126590.0	4386085.5	1613789.0	1701826.1	1639298.5	1577110.0	
sp|P07437|TBB5_HUMAN	P07437	TBB5_HUMAN	TUBB	444	Homo sapiens	1:Experimental evidence at protein level	Tubulin beta chain	1.0	0.9972	4	10	2	10	2	4	3	1	0	1	1	0	2	4	3	1	1637090.0	1643578.2	1991713.8	1312863.8	666340.25	708014.4	768791.56	520062.5	
sp|P07711|CATL1_HUMAN	P07711	CATL1_HUMAN	CTSL	333	Homo sapiens	1:Experimental evidence at protein level	Procathepsin L	1.0	0.9969	3	6	2	6	1	1	3	1	0	0	2	0	1	1	3	1	520752.88	911893.1	1229037.6	850385.3	344525.44	367055.2	540493.0	499686.47	
sp|P07858|CATB_HUMAN	P07858	CATB_HUMAN	CTSB	339	Homo sapiens	1:Experimental evidence at protein level	Cathepsin B	0.5643	0.9768	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	525705.7	569496.3	447310.7	488271.75	0.0	0.0	0.0	0.0	
sp|P07900|HS90A_HUMAN	P07900	HS90A_HUMAN	HSP90AA1	732	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein HSP 90-alpha	0.9982	0.9989	3	7	4	11	1	2	2	2	1	1	1	1	2	3	3	3	1793995.8	2237570.5	2531279.5	1978730.8	1257880.2	1545719.1	1733195.5	1283054.4	
sp|P08123|CO1A2_HUMAN	P08123	CO1A2_HUMAN	COL1A2	1366	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-2(I) chain	1.0	0.9827	2	3	3	3	2	0	0	1	2	0	0	1	2	0	0	1	471493.5	364112.2	571675.75	643326.6	0.0	0.0	0.0	0.0	
sp|P08185|CBG_HUMAN	P08185	CBG_HUMAN	SERPINA6	405	Homo sapiens	1:Experimental evidence at protein level	Corticosteroid-binding globulin	1.0	0.999	9	29	29	29	8	9	6	6	8	9	6	6	8	9	6	6	1.253612E7	1.1740123E7	1.0145036E7	8855931.0	4598423.0	4570391.5	4265557.0	3569635.8	
sp|P08238|HS90B_HUMAN	P08238	HS90B_HUMAN	HSP90AB1	724	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein HSP 90-beta	1.0	0.9965	5	13	0	16	4	3	4	2	0	0	0	0	4	4	5	3	3801031.5	4449516.5	5280522.0	3393434.5	1434490.6	1598172.0	1981754.0	1288937.2	
sp|P08253|MMP2_HUMAN	P08253	MMP2_HUMAN	MMP2	660	Homo sapiens	1:Experimental evidence at protein level	72 kDa type IV collagenase	1.0	0.9984	8	16	15	16	4	3	2	7	4	3	2	6	4	3	2	7	945994.9	881647.75	1005489.5	879860.6	546204.8	497235.44	552865.9	559085.44	
sp|P08294|SODE_HUMAN	P08294	SODE_HUMAN	SOD3	240	Homo sapiens	1:Experimental evidence at protein level	Extracellular superoxide dismutase [Cu-Zn]	1.0	0.999	5	25	25	25	6	7	6	6	6	7	6	6	6	7	6	6	1.5342379E7	1.603106E7	1.4347716E7	1.8400208E7	5231031.5	5668500.5	5227163.5	6779065.5	
sp|P08571|CD14_HUMAN	P08571	CD14_HUMAN	CD14	375	Homo sapiens	1:Experimental evidence at protein level	Monocyte differentiation antigen CD14	1.0	0.999	9	24	24	24	5	6	5	8	5	6	5	8	5	6	5	8	9435299.0	9765312.0	9648930.0	1.0555362E7	3870403.2	3549986.8	3747690.8	4060422.0	
sp|P08603|CFAH_HUMAN	P08603	CFAH_HUMAN	CFH	1231	Homo sapiens	1:Experimental evidence at protein level	Complement factor H	1.0	0.999	17	81	65	81	20	19	22	20	16	15	18	16	20	19	22	20	2.1257744E7	1.9786508E7	2.138018E7	2.1438544E7	7975245.5	7387828.5	7396155.5	7558875.0	
sp|P08697|A2AP_HUMAN	P08697	A2AP_HUMAN	SERPINF2	491	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-antiplasmin	1.0	0.999	10	28	28	28	6	5	8	9	6	5	8	9	6	5	8	9	7563909.0	7044796.0	6949858.5	6338756.5	2910507.0	2610512.2	2973649.2	2637851.0	
sp|P09382|LEG1_HUMAN	P09382	LEG1_HUMAN	LGALS1	135	Homo sapiens	1:Experimental evidence at protein level	Galectin-1	0.7924	0.992	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	386795.9	418104.1	398093.84	232272.02	0.0	0.0	0.0	0.0	
sp|P09486|SPRC_HUMAN	P09486	SPRC_HUMAN	SPARC	303	Homo sapiens	1:Experimental evidence at protein level	SPARC	1.0	0.9982	4	13	13	13	3	3	3	4	3	3	3	4	3	3	3	4	2846386.5	4196146.5	3401694.0	4304632.5	1118627.2	1773890.8	1606541.9	1724324.8	
sp|P09603|CSF1_HUMAN	P09603	CSF1_HUMAN	CSF1	554	Homo sapiens	1:Experimental evidence at protein level	Macrophage colony-stimulating factor 1	1.0	0.9989	2	5	5	5	1	1	1	2	1	1	1	2	1	1	1	2	1341340.8	1456249.6	1450729.9	1197792.4	0.0	0.0	0.0	0.0	
sp|P09871|C1S_HUMAN	P09871	C1S_HUMAN	C1S	688	Homo sapiens	1:Experimental evidence at protein level	Complement C1s subcomponent	1.0	0.999	15	39	37	39	7	12	9	11	7	11	8	11	7	12	9	11	1.4304196E7	1.5826446E7	1.3862494E7	1.5957921E7	6779741.0	7858321.5	7569947.0	8473345.0	
sp|P09972|ALDOC_HUMAN	P09972	ALDOC_HUMAN	ALDOC	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase C	1.0	0.9977	8	11	11	15	2	2	1	6	2	2	1	6	3	3	2	7	1823611.0	1790553.1	2734758.8	1603390.6	972934.94	1106699.0	1068874.1	1107330.1	
sp|P0C0L4|CO4A_HUMAN	P0C0L4	CO4A_HUMAN	C4A	1744	Homo sapiens	1:Experimental evidence at protein level	Complement C4-A	1.0	0.999	63	11	11	276	3	3	2	3	3	3	2	3	69	66	67	74	1.6663653E7	2.0040506E7	2.1459408E7	2.1764008E7	7105940.0	8820582.0	9156832.0	9476903.0	
sp|P0C0L5|CO4B_HUMAN	P0C0L5	CO4B_HUMAN	C4B	1744	Homo sapiens	1:Experimental evidence at protein level	Complement C4-B	1.0	0.999	64	283	18	283	70	67	70	76	4	4	5	5	70	67	70	76	5.2833816E7	7.2140776E7	7.2952816E7	7.6720656E7	2.4729758E7	2.6256806E7	2.890574E7	2.9075304E7	
sp|P0CG47|UBB_HUMAN	P0CG47	UBB_HUMAN	UBB	229	Homo sapiens	1:Experimental evidence at protein level	Polyubiquitin-B	1.0	0.9986	3	10	0	10	2	3	2	3	0	0	0	0	2	3	2	3	2.0193104E7	1.7980392E7	1.6436408E7	1.872584E7	8292347.0	7431455.0	6550919.0	7478870.0	sp|P0CG48|UBC_HUMAN, sp|P62979|RS27A_HUMAN, sp|P62987|RL40_HUMAN
sp|P0DOY2|IGLC2_HUMAN	P0DOY2	IGLC2_HUMAN	IGLC2	106	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda constant 2	0.9995	0.999	4	8	0	15	2	2	2	2	0	0	0	0	4	4	4	3	1.09274912E8	1.06954656E8	1.59837664E8	1.00880944E8	7.9253056E7	7.8444896E7	1.06264456E8	7.4321096E7	sp|P0DOY3|IGLC3_HUMAN
sp|P0DP01|HV108_HUMAN	P0DP01	HV108_HUMAN	IGHV1-8	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 1-8	0.8722	0.9955	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P0DP58|LYNX1_HUMAN	P0DP58	LYNX1_HUMAN	LYNX1	116	Homo sapiens	1:Experimental evidence at protein level	Ly-6/neurotoxin-like protein 1	0.4503	0.9639	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	3657317.8	3528312.2	3005666.2	3887733.8	0.0	0.0	0.0	0.0	
sp|P10412|H14_HUMAN	P10412	H14_HUMAN	H1-4	219	Homo sapiens	1:Experimental evidence at protein level	Histone H1.4	0.925	0.9975	1	2	0	2	1	0	0	1	0	0	0	0	1	0	0	1	744326.06	898345.06	969457.3	717252.06	0.0	0.0	0.0	0.0	sp|P16402|H13_HUMAN, sp|P16403|H12_HUMAN, sp|P22492|H1T_HUMAN, sp|Q02539|H11_HUMAN
sp|P10451|OSTP_HUMAN	P10451	OSTP_HUMAN	SPP1	314	Homo sapiens	1:Experimental evidence at protein level	Osteopontin	1.0	0.999	10	31	31	31	6	7	7	11	6	7	7	11	6	7	7	11	4.3945832E7	5.580744E7	4.8931648E7	7.2810056E7	2.2426778E7	2.4731462E7	2.3288178E7	3.3367926E7	
sp|P10599|THIO_HUMAN	P10599	THIO_HUMAN	TXN	105	Homo sapiens	1:Experimental evidence at protein level	Thioredoxin	1.0	0.9969	2	7	7	7	2	2	1	2	2	2	1	2	2	2	1	2	455268.4	1012087.25	540353.2	774899.75	0.0	545657.5	0.0	417730.53	
sp|P10643|CO7_HUMAN	P10643	CO7_HUMAN	C7	843	Homo sapiens	1:Experimental evidence at protein level	Complement component C7	1.0	0.999	13	43	43	43	10	11	10	12	10	11	10	12	10	11	10	12	7829442.5	6495941.5	9227122.0	7929569.0	3097171.0	2808510.5	3202085.8	2943832.2	
sp|P10645|CMGA_HUMAN	P10645	CMGA_HUMAN	CHGA	457	Homo sapiens	1:Experimental evidence at protein level	Chromogranin-A	1.0	0.999	10	39	39	39	9	9	9	12	9	9	9	12	9	9	9	12	2.203449E7	2.214932E7	2.4408316E7	1.8651852E7	1.233153E7	1.1938778E7	1.1757011E7	1.5627058E7	
sp|P10809|CH60_HUMAN	P10809	CH60_HUMAN	HSPD1	573	Homo sapiens	1:Experimental evidence at protein level	60 kDa heat shock protein, mitochondrial	0.9999	0.9939	2	6	6	6	2	2	1	1	2	2	1	1	2	2	1	1	1347965.1	1505864.4	1225759.0	922189.5	817492.44	914671.0	692654.7	534591.06	
sp|P10909|CLUS_HUMAN	P10909	CLUS_HUMAN	CLU	449	Homo sapiens	1:Experimental evidence at protein level	Clusterin	1.0	0.999	14	86	86	86	21	21	22	22	21	21	22	22	21	21	22	22	2.2429168E8	2.22054448E8	2.14070848E8	2.28820096E8	9.164024E7	9.3079584E7	8.1993776E7	9.6374712E7	
sp|P11142|HSP7C_HUMAN	P11142	HSP7C_HUMAN	HSPA8	646	Homo sapiens	1:Experimental evidence at protein level	Heat shock cognate 71 kDa protein	1.0	0.9919	4	12	7	12	3	3	3	3	2	1	2	2	3	3	3	3	1931928.0	2116532.2	1695754.5	1329703.5	683653.8	800907.56	800596.75	584853.7	
sp|P11362|FGFR1_HUMAN	P11362	FGFR1_HUMAN	FGFR1	822	Homo sapiens	1:Experimental evidence at protein level	Fibroblast growth factor receptor 1	0.9245	0.9975	1	2	2	2	0	0	1	1	0	0	1	1	0	0	1	1	335296.75	208950.86	323483.66	392415.94	0.0	0.0	0.0	0.0	
sp|P12109|CO6A1_HUMAN	P12109	CO6A1_HUMAN	COL6A1	1028	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(VI) chain	1.0	0.999	11	28	28	28	6	6	7	9	6	6	7	9	6	6	7	9	3924216.8	4370617.0	3600040.8	3941636.2	1749210.1	1798281.2	1655250.4	1970658.4	
sp|P12259|FA5_HUMAN	P12259	FA5_HUMAN	F5	2224	Homo sapiens	1:Experimental evidence at protein level	Coagulation factor V	0.9995	0.985	2	2	2	2	0	1	0	1	0	1	0	1	0	1	0	1	418569.53	702779.6	362501.16	863973.94	0.0	387399.88	0.0	480128.94	
sp|P12318|FCG2A_HUMAN	P12318	FCG2A_HUMAN	FCGR2A	317	Homo sapiens	1:Experimental evidence at protein level	Low affinity immunoglobulin gamma Fc region receptor II-a	0.6622	0.9846	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	242000.98	308306.6	321968.53	284291.5	0.0	0.0	0.0	0.0	sp|P31994|FCG2B_HUMAN, sp|P31995|FCG2C_HUMAN
sp|P12882|MYH1_HUMAN	P12882	MYH1_HUMAN	MYH1	1939	Homo sapiens	1:Experimental evidence at protein level	Myosin-1	0.9998	0.9826	3	4	2	6	2	2	0	0	1	1	0	0	3	3	0	0	885034.4	1060544.4	814607.6	563459.3	524659.1	632662.44	460808.72	325398.3	
sp|P13473|LAMP2_HUMAN	P13473	LAMP2_HUMAN	LAMP2	410	Homo sapiens	1:Experimental evidence at protein level	Lysosome-associated membrane glycoprotein 2	1.0	0.9982	3	10	10	10	2	2	3	3	2	2	3	3	2	2	3	3	2961255.0	3037897.0	2854801.0	3028951.8	1415596.0	1557462.6	1468507.0	1581422.4	
sp|P13521|SCG2_HUMAN	P13521	SCG2_HUMAN	SCG2	617	Homo sapiens	1:Experimental evidence at protein level	Secretogranin-2	1.0	0.9987	9	19	19	19	4	4	1	10	4	4	1	10	4	4	1	10	2683330.5	4833194.0	3675369.5	5103327.0	2035922.2	2392271.8	1940622.8	2492197.8	
sp|P13591|NCAM1_HUMAN	P13591	NCAM1_HUMAN	NCAM1	858	Homo sapiens	1:Experimental evidence at protein level	Neural cell adhesion molecule 1	1.0	0.999	19	70	70	70	18	18	15	19	18	18	15	19	18	18	15	19	1.1851508E7	1.374679E7	1.1739839E7	1.4832273E7	4646393.5	4907438.0	4936039.0	5513215.0	
sp|P13639|EF2_HUMAN	P13639	EF2_HUMAN	EEF2	858	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 2	1.0	0.9887	3	6	6	6	2	2	2	0	2	2	2	0	2	2	2	0	1144709.9	1294069.8	1310531.4	700745.2	498237.22	526491.5	543597.3	310390.97	
sp|P13671|CO6_HUMAN	P13671	CO6_HUMAN	C6	934	Homo sapiens	1:Experimental evidence at protein level	Complement component C6	1.0	0.9989	8	20	20	20	4	5	7	4	4	5	7	4	4	5	7	4	3269777.0	2989786.5	3256624.2	2386714.8	1223116.5	1240383.9	1272309.4	1016355.2	
sp|P13987|CD59_HUMAN	P13987	CD59_HUMAN	CD59	128	Homo sapiens	1:Experimental evidence at protein level	CD59 glycoprotein	0.5995	0.9799	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1280886.4	1718863.0	1166072.4	1601287.9	0.0	0.0	0.0	0.0	
sp|P14618|KPYM_HUMAN	P14618	KPYM_HUMAN	PKM	531	Homo sapiens	1:Experimental evidence at protein level	Pyruvate kinase PKM	1.0	0.999	12	31	31	31	9	6	7	9	9	6	7	9	9	6	7	9	3343602.8	3779584.8	3540552.5	3946327.2	1765412.9	1796018.4	1748124.2	1756410.2	
sp|P14625|ENPL_HUMAN	P14625	ENPL_HUMAN	HSP90B1	803	Homo sapiens	1:Experimental evidence at protein level	Endoplasmin	0.4892	0.9689	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	255337.34	318827.66	399428.78	254018.47	0.0	0.0	0.0	0.0	sp|Q58FF3|ENPLL_HUMAN
sp|P16035|TIMP2_HUMAN	P16035	TIMP2_HUMAN	TIMP2	220	Homo sapiens	1:Experimental evidence at protein level	Metalloproteinase inhibitor 2	1.0	0.9912	5	9	9	9	4	2	1	2	4	2	1	2	4	2	1	2	3210410.5	2864159.5	3129972.0	2652788.8	1580977.5	1338991.4	1468209.2	1348598.2	
sp|P16070|CD44_HUMAN	P16070	CD44_HUMAN	CD44	742	Homo sapiens	1:Experimental evidence at protein level	CD44 antigen	1.0	0.999	2	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	5215148.0	2865533.8	2997296.2	3908236.5	4091673.2	0.0	2685051.0	3193303.5	
sp|P16870|CBPE_HUMAN	P16870	CBPE_HUMAN	CPE	476	Homo sapiens	1:Experimental evidence at protein level	Carboxypeptidase E	1.0	0.999	12	35	35	35	5	11	8	11	5	11	8	11	5	11	8	11	5518732.0	6272145.5	6516183.5	6907443.0	1882034.0	2379038.5	2354142.8	2885150.8	
sp|P17174|AATC_HUMAN	P17174	AATC_HUMAN	GOT1	413	Homo sapiens	1:Experimental evidence at protein level	Aspartate aminotransferase, cytoplasmic	1.0	0.9976	5	9	9	9	3	1	1	4	3	1	1	4	3	1	1	4	1791298.4	1846308.2	1828065.8	1885676.8	683822.75	663486.56	712719.75	743583.9	
sp|P17900|SAP3_HUMAN	P17900	SAP3_HUMAN	GM2A	193	Homo sapiens	1:Experimental evidence at protein level	Ganglioside GM2 activator	1.0	0.9988	4	13	13	13	3	3	3	4	3	3	3	4	3	3	3	4	9158997.0	8600000.0	8087071.0	9688080.0	3709583.5	3407701.0	3114496.0	3635948.8	
sp|P18065|IBP2_HUMAN	P18065	IBP2_HUMAN	IGFBP2	325	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 2	0.7969	0.9922	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	3144167.5	3060351.2	2757985.5	3035984.0	0.0	0.0	0.0	0.0	
sp|P19021|AMD_HUMAN	P19021	AMD_HUMAN	PAM	973	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-glycine alpha-amidating monooxygenase	1.0	0.9965	5	9	9	9	4	1	0	4	4	1	0	4	4	1	0	4	2271669.2	639516.3	939663.6	2055292.4	1239238.0	1099235.6	871243.06	1183766.2	
sp|P19022|CADH2_HUMAN	P19022	CADH2_HUMAN	CDH2	906	Homo sapiens	1:Experimental evidence at protein level	Cadherin-2	1.0	0.9985	8	24	24	24	4	6	7	7	4	6	7	7	4	6	7	7	5902050.5	5757356.0	5408853.0	6670552.5	2293581.8	2520407.5	2137803.2	2744735.5	
sp|P19338|NUCL_HUMAN	P19338	NUCL_HUMAN	NCL	710	Homo sapiens	1:Experimental evidence at protein level	Nucleolin	0.5837	0.9786	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	411357.4	398561.78	0.0	109967.625	0.0	0.0	0.0	0.0	
sp|P19652|A1AG2_HUMAN	P19652	A1AG2_HUMAN	ORM2	201	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-acid glycoprotein 2	1.0	0.999	8	38	38	46	10	9	10	9	10	9	10	9	12	11	12	11	1.00447536E8	9.5511712E7	1.03727176E8	9.2114496E7	4.3888124E7	4.131154E7	4.1525724E7	3.650886E7	
sp|P19823|ITIH2_HUMAN	P19823	ITIH2_HUMAN	ITIH2	946	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H2	1.0	0.999	21	78	78	78	19	21	18	20	19	21	18	20	19	21	18	20	1.4532186E7	1.4844784E7	1.5670731E7	1.4377886E7	5397530.5	5881278.5	6292609.0	5399727.0	
sp|P19827|ITIH1_HUMAN	P19827	ITIH1_HUMAN	ITIH1	911	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H1	1.0	0.999	13	45	45	45	11	11	11	12	11	11	11	12	11	11	11	12	8691953.0	8992213.0	8602698.0	6361835.5	3043762.8	3262972.8	3527901.2	2483167.8	
sp|P20062|TCO2_HUMAN	P20062	TCO2_HUMAN	TCN2	427	Homo sapiens	1:Experimental evidence at protein level	Transcobalamin-2	1.0	0.9923	4	6	6	6	1	1	1	3	1	1	1	3	1	1	1	3	598353.1	1193997.4	1131314.4	1199888.9	470278.5	502010.3	465805.38	494271.6	
sp|P20472|PRVA_HUMAN	P20472	PRVA_HUMAN	PVALB	110	Homo sapiens	1:Experimental evidence at protein level	Parvalbumin alpha	0.963	0.9988	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	560950.0	543061.7	696454.44	561357.56	0.0	0.0	0.0	0.0	
sp|P20774|MIME_HUMAN	P20774	MIME_HUMAN	OGN	298	Homo sapiens	1:Experimental evidence at protein level	Mimecan	1.0	0.999	13	46	46	46	11	13	10	12	11	13	10	12	11	13	10	12	2.424028E7	1.8765768E7	2.0984982E7	2.4522104E7	8961004.0	7624255.0	7566147.5	8382927.0	
sp|P20933|ASPG_HUMAN	P20933	ASPG_HUMAN	AGA	346	Homo sapiens	1:Experimental evidence at protein level	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase	1.0	0.9954	1	5	5	5	2	1	1	1	2	1	1	1	2	1	1	1	389642.44	474469.75	444878.5	499251.0	0.0	0.0	0.0	0.0	
sp|P21802|FGFR2_HUMAN	P21802	FGFR2_HUMAN	FGFR2	821	Homo sapiens	1:Experimental evidence at protein level	Fibroblast growth factor receptor 2	0.9997	0.9776	2	2	2	2	0	0	1	1	0	0	1	1	0	0	1	1	113293.984	1111849.2	597655.06	519355.88	0.0	618513.6	409696.44	363797.56	
sp|P22352|GPX3_HUMAN	P22352	GPX3_HUMAN	GPX3	226	Homo sapiens	1:Experimental evidence at protein level	Glutathione peroxidase 3	1.0	0.9973	4	11	11	11	4	2	2	3	4	2	2	3	4	2	2	3	1793450.8	2157473.8	2208783.5	2185165.0	894319.1	836657.5	1025831.94	853909.4	
sp|P22692|IBP4_HUMAN	P22692	IBP4_HUMAN	IGFBP4	258	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 4	0.8035	0.9925	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1101962.2	970146.06	901672.1	946963.94	0.0	0.0	0.0	0.0	
sp|P23142|FBLN1_HUMAN	P23142	FBLN1_HUMAN	FBLN1	703	Homo sapiens	1:Experimental evidence at protein level	Fibulin-1	1.0	0.999	9	39	39	39	9	10	9	11	9	10	9	11	9	10	9	11	9827589.0	8766122.0	9657422.0	1.2199584E7	4034156.0	3656479.8	3450707.2	4425981.5	
sp|P23284|PPIB_HUMAN	P23284	PPIB_HUMAN	PPIB	216	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase B	1.0	0.9983	5	13	13	13	3	2	3	5	3	2	3	5	3	2	3	5	1681831.2	1792067.1	1641771.5	1807006.2	686995.25	715346.2	634187.0	671095.9	
