Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_11_1 Spectral Count	ALS_11_2 Spectral Count	ALS_11_3 Spectral Count	ALS_11_4 Spectral Count	ALS_11_1 Unique Spectral Count	ALS_11_2 Unique Spectral Count	ALS_11_3 Unique Spectral Count	ALS_11_4 Unique Spectral Count	ALS_11_1 Total Spectral Count	ALS_11_2 Total Spectral Count	ALS_11_3 Total Spectral Count	ALS_11_4 Total Spectral Count	ALS_11_1 Intensity	ALS_11_2 Intensity	ALS_11_3 Intensity	ALS_11_4 Intensity	ALS_11_1 MaxLFQ Intensity	ALS_11_2 MaxLFQ Intensity	ALS_11_3 MaxLFQ Intensity	ALS_11_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|P02675|FIBB_HUMAN	P02675	FIBB_HUMAN	FGB	491	Homo sapiens	1:Experimental evidence at protein level	Fibrinogen beta chain	1.0	0.999	14	47	47	47	8	14	13	12	8	14	13	12	8	14	13	12	8037777.5	7976128.0	1.6049813E7	1.2671736E7	3639785.8	3340872.2	6294435.0	5139206.0	
sp|P02679|FIBG_HUMAN	P02679	FIBG_HUMAN	FGG	453	Homo sapiens	1:Experimental evidence at protein level	Fibrinogen gamma chain	1.0	0.999	15	51	51	51	14	11	13	13	14	11	13	13	14	11	13	13	1.0627152E7	1.0222586E7	1.7041736E7	1.5746089E7	4852775.0	4263538.5	8186949.5	7033240.0	
sp|P02745|C1QA_HUMAN	P02745	C1QA_HUMAN	C1QA	245	Homo sapiens	1:Experimental evidence at protein level	Complement C1q subcomponent subunit A	1.0	0.9961	3	8	8	8	2	2	1	3	2	2	1	3	2	2	1	3	3814537.0	2970287.0	4228252.0	4741665.0	1702659.0	2146128.2	2445230.2	2094997.5	
sp|P02746|C1QB_HUMAN	P02746	C1QB_HUMAN	C1QB	253	Homo sapiens	1:Experimental evidence at protein level	Complement C1q subcomponent subunit B	1.0	0.999	5	25	25	25	7	6	6	6	7	6	6	6	7	6	6	6	2.4090972E7	2.400294E7	2.412862E7	2.5022196E7	1.2487949E7	1.198626E7	1.1805657E7	1.2009711E7	
sp|P02747|C1QC_HUMAN	P02747	C1QC_HUMAN	C1QC	245	Homo sapiens	1:Experimental evidence at protein level	Complement C1q subcomponent subunit C	1.0	0.999	4	13	13	13	4	3	2	4	4	3	2	4	4	3	2	4	2.3918374E7	2.3851728E7	2.7067926E7	2.7837322E7	1.0224289E7	9617402.0	1.0734583E7	1.1988666E7	
sp|P02748|CO9_HUMAN	P02748	CO9_HUMAN	C9	559	Homo sapiens	1:Experimental evidence at protein level	Complement component C9	1.0	0.999	12	40	38	40	10	10	11	9	10	10	10	8	10	10	11	9	5246340.0	6072023.5	7284943.0	6196326.0	2036416.0	2208108.0	3166425.2	2682642.5	
sp|P02749|APOH_HUMAN	P02749	APOH_HUMAN	APOH	345	Homo sapiens	1:Experimental evidence at protein level	Beta-2-glycoprotein 1	1.0	0.9989	7	24	24	24	8	5	6	5	8	5	6	5	8	5	6	5	2.857002E7	2.747743E7	3.6398516E7	3.4181232E7	1.1666847E7	1.0907317E7	1.4891798E7	1.4645438E7	
sp|P02750|A2GL_HUMAN	P02750	A2GL_HUMAN	LRG1	347	Homo sapiens	1:Experimental evidence at protein level	Leucine-rich alpha-2-glycoprotein	1.0	0.999	12	50	50	50	14	14	11	11	14	14	11	11	14	14	11	11	2.1509284E7	2.1125156E7	2.06835E7	1.8966522E7	7748815.0	8900929.0	9222934.0	7624257.5	
sp|P02751|FINC_HUMAN	P02751	FINC_HUMAN	FN1	2477	Homo sapiens	1:Experimental evidence at protein level	Fibronectin	1.0	0.999	62	241	241	241	62	58	59	62	62	58	59	62	62	58	59	62	3.8219628E7	3.4792436E7	3.6349416E7	3.629618E7	1.3488329E7	1.2706496E7	1.3950669E7	1.4507016E7	
sp|P02753|RET4_HUMAN	P02753	RET4_HUMAN	RBP4	201	Homo sapiens	1:Experimental evidence at protein level	Retinol-binding protein 4	1.0	0.999	4	25	25	25	6	6	5	8	6	6	5	8	6	6	5	8	8230737.5	1.0569064E7	1.0921468E7	1.2027692E7	4561641.0	4974454.0	5396630.0	5918818.0	
sp|P02760|AMBP_HUMAN	P02760	AMBP_HUMAN	AMBP	352	Homo sapiens	1:Experimental evidence at protein level	Protein AMBP	1.0	0.999	4	15	15	15	3	3	4	5	3	3	4	5	3	3	4	5	1.2818418E7	1.3961557E7	1.3641114E7	1.5177015E7	5996077.0	6938646.5	7286580.5	8245512.0	
sp|P02763|A1AG1_HUMAN	P02763	A1AG1_HUMAN	ORM1	201	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-acid glycoprotein 1	1.0	0.999	7	74	64	74	17	22	19	16	15	20	16	13	17	22	19	16	1.3744792E8	1.55106352E8	2.0529112E8	1.484864E8	7.87888E7	1.1013968E8	1.19803504E8	9.0532136E7	
sp|P02765|FETUA_HUMAN	P02765	FETUA_HUMAN	AHSG	367	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-HS-glycoprotein	1.0	0.999	3	23	23	23	6	6	5	6	6	6	5	6	6	6	5	6	1.0796856E8	8.7372552E7	1.41695648E8	1.25713088E8	4.8399064E7	3.6831464E7	5.6425576E7	4.9563836E7	
sp|P02766|TTHY_HUMAN	P02766	TTHY_HUMAN	TTR	147	Homo sapiens	1:Experimental evidence at protein level	Transthyretin	1.0	0.999	8	64	64	64	14	18	15	17	14	18	15	17	14	18	15	17	8.3839432E7	9.5823752E7	1.24798808E8	1.35542992E8	4.390164E7	4.6567372E7	6.7090188E7	7.9189992E7	
sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	609	Homo sapiens	1:Experimental evidence at protein level	Albumin	1.0	0.999	39	1750	1398	1750	419	456	393	482	335	370	307	386	419	456	393	482	1.53566208E10	1.76487465E10	1.82107382E10	1.56558213E10	6.844905E9	5.7880689E9	6.8138286E9	6.9828879E9	
sp|P02774|VTDB_HUMAN	P02774	VTDB_HUMAN	GC	474	Homo sapiens	1:Experimental evidence at protein level	Vitamin D-binding protein	1.0	0.999	16	81	81	81	19	22	18	22	19	22	18	22	19	22	18	22	8.7735976E7	8.6197944E7	9.4997384E7	9.243452E7	3.4424516E7	3.3724316E7	3.483712E7	3.4549972E7	
sp|P02787|TRFE_HUMAN	P02787	TRFE_HUMAN	TF	698	Homo sapiens	1:Experimental evidence at protein level	Serotransferrin	1.0	0.999	27	415	415	415	108	107	90	110	108	107	90	110	108	107	90	110	1.11569459E9	1.05772237E9	1.01452813E9	1.05814752E9	4.12284192E8	3.87439168E8	3.838568E8	4.1543776E8	
sp|P02790|HEMO_HUMAN	P02790	HEMO_HUMAN	HPX	462	Homo sapiens	1:Experimental evidence at protein level	Hemopexin	1.0	0.999	14	137	125	137	31	36	33	37	27	34	30	34	31	36	33	37	2.22582144E8	2.5791584E8	2.18227056E8	2.5234224E8	1.03026704E8	1.07512736E8	1.18935216E8	1.27308008E8	
sp|P03952|KLKB1_HUMAN	P03952	KLKB1_HUMAN	KLKB1	638	Homo sapiens	1:Experimental evidence at protein level	Plasma kallikrein	1.0	0.995	7	12	12	12	5	1	3	3	5	1	3	3	5	1	3	3	1573054.2	1322455.0	1818807.2	1821593.9	656892.1	523325.6	727161.4	701048.7	
sp|P04003|C4BPA_HUMAN	P04003	C4BPA_HUMAN	C4BPA	597	Homo sapiens	1:Experimental evidence at protein level	C4b-binding protein alpha chain	0.8968	0.9967	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	662054.9	624434.75	347910.5	326245.3	662054.9	624434.75	347910.5	326245.3	
sp|P04004|VTNC_HUMAN	P04004	VTNC_HUMAN	VTN	478	Homo sapiens	1:Experimental evidence at protein level	Vitronectin	1.0	0.999	8	32	32	32	8	7	6	11	8	7	6	11	8	7	6	11	1.8669828E7	1.5461068E7	2.0941684E7	1.90974E7	8069260.0	5401279.5	9034936.0	7819718.0	
sp|P04066|FUCO_HUMAN	P04066	FUCO_HUMAN	FUCA1	466	Homo sapiens	1:Experimental evidence at protein level	Tissue alpha-L-fucosidase	0.9999	0.9913	2	3	3	3	0	0	1	2	0	0	1	2	0	0	1	2	483648.2	673053.56	557867.9	517269.94	283502.38	390723.25	325537.62	303891.53	
sp|P04075|ALDOA_HUMAN	P04075	ALDOA_HUMAN	ALDOA	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase A	1.0	0.999	14	45	5	45	13	11	11	10	2	1	1	1	13	11	11	10	1.0984672E7	1.1470129E7	5981276.0	7475500.0	3923562.8	4232645.5	2851815.2	2720396.8	
sp|P04083|ANXA1_HUMAN	P04083	ANXA1_HUMAN	ANXA1	346	Homo sapiens	1:Experimental evidence at protein level	Annexin A1	0.9997	0.9906	2	3	3	3	1	2	0	0	1	2	0	0	1	2	0	0	1022999.25	1174491.8	0.0	349415.4	514580.1	613170.1	0.0	367804.8	
sp|P04085|PDGFA_HUMAN	P04085	PDGFA_HUMAN	PDGFA	211	Homo sapiens	1:Experimental evidence at protein level	Platelet-derived growth factor subunit A	0.9634	0.9989	1	2	2	2	1	0	0	1	1	0	0	1	1	0	0	1	672931.94	988703.4	680152.25	764878.8	672931.94	988703.4	680152.25	764878.8	
sp|P04156|PRIO_HUMAN	P04156	PRIO_HUMAN	PRNP	253	Homo sapiens	1:Experimental evidence at protein level	Major prion protein	1.0	0.999	7	38	38	38	10	11	9	8	10	11	9	8	10	11	9	8	3.4879516E7	2.6370398E7	2.6744996E7	2.301158E7	1.856152E7	1.5054235E7	1.6968724E7	1.5477398E7	
sp|P04180|LCAT_HUMAN	P04180	LCAT_HUMAN	LCAT	440	Homo sapiens	1:Experimental evidence at protein level	Phosphatidylcholine-sterol acyltransferase	1.0	0.999	3	10	10	10	2	3	3	2	2	3	3	2	2	3	3	2	2104546.0	3989608.8	5514873.0	3248771.5	1146896.6	1388270.1	1918169.6	1764551.1	
sp|P04196|HRG_HUMAN	P04196	HRG_HUMAN	HRG	525	Homo sapiens	1:Experimental evidence at protein level	Histidine-rich glycoprotein	1.0	0.999	9	38	38	38	9	10	9	10	9	10	9	10	9	10	9	10	2.2069894E7	2.3031892E7	2.0437344E7	2.1054738E7	8215372.0	8541253.0	9035877.0	8499478.0	
sp|P04216|THY1_HUMAN	P04216	THY1_HUMAN	THY1	161	Homo sapiens	1:Experimental evidence at protein level	Thy-1 membrane glycoprotein	1.0	0.999	3	14	14	14	4	4	3	3	4	4	3	3	4	4	3	3	3.487364E7	2.4366496E7	2.6825332E7	2.5998832E7	2.198127E7	1.4805698E7	1.576941E7	1.3955166E7	
sp|P04217|A1BG_HUMAN	P04217	A1BG_HUMAN	A1BG	495	Homo sapiens	1:Experimental evidence at protein level	Alpha-1B-glycoprotein	1.0	0.999	12	102	102	102	26	26	23	27	26	26	23	27	26	26	23	27	6.7469472E7	7.6737168E7	5.8542704E7	5.8011164E7	2.5962996E7	2.8095228E7	2.3206556E7	2.3705066E7	
sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	644	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 1	0.9187	0.9975	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	488688.1	250715.08	419844.44	140935.67	488688.1	250715.08	419844.44	140935.67	
sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	335	Homo sapiens	1:Experimental evidence at protein level	Glyceraldehyde-3-phosphate dehydrogenase	1.0	0.999	5	17	12	17	6	4	1	6	4	3	1	4	6	4	1	6	1.8473326E7	1.5903313E7	6824711.0	1.3221134E7	7739175.5	7757358.0	3860657.5	6912609.5	
sp|P04439|HLAA_HUMAN	P04439	HLAA_HUMAN	HLA-A	365	Homo sapiens	1:Experimental evidence at protein level	HLA class I histocompatibility antigen, A alpha chain	1.0	0.9988	2	3	3	3	2	0	0	1	2	0	0	1	2	0	0	1	747077.9	561454.8	755291.5	764018.2	474083.4	354324.97	493202.7	510038.16	
sp|P04792|HSPB1_HUMAN	P04792	HSPB1_HUMAN	HSPB1	205	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein beta-1	1.0	0.9981	2	5	5	5	2	2	0	1	2	2	0	1	2	2	0	1	997847.0	1343257.5	409443.88	925714.75	579028.2	769763.1	236256.48	514359.1	
sp|P04843|RPN1_HUMAN	P04843	RPN1_HUMAN	RPN1	607	Homo sapiens	1:Experimental evidence at protein level	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	0.7691	0.9915	1	2	2	2	1	1	0	0	1	1	0	0	1	1	0	0	506871.56	478552.03	0.0	181262.4	506871.56	478552.03	0.0	181262.4	
sp|P05060|SCG1_HUMAN	P05060	SCG1_HUMAN	CHGB	677	Homo sapiens	1:Experimental evidence at protein level	Secretogranin-1	1.0	0.999	45	208	208	208	57	43	50	58	57	43	50	58	57	43	50	58	1.1857636E8	1.47111296E8	1.4394128E8	1.3554208E8	4.9989592E7	4.116454E7	6.8015144E7	5.9192308E7	
sp|P05062|ALDOB_HUMAN	P05062	ALDOB_HUMAN	ALDOB	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase B	0.9991	0.9986	2	1	1	5	0	1	0	0	0	1	0	0	1	2	1	1	362299.1	611240.06	0.0	282984.44	362299.1	611240.06	0.0	282984.44	
sp|P05067|A4_HUMAN	P05067	A4_HUMAN	APP	770	Homo sapiens	1:Experimental evidence at protein level	Amyloid-beta precursor protein	1.0	0.999	20	108	100	108	27	25	26	30	25	23	24	28	27	25	26	30	2.0935758E7	1.393097E7	2.9596736E7	2.9761572E7	8506117.0	6916320.0	1.1576187E7	1.0895774E7	
sp|P05090|APOD_HUMAN	P05090	APOD_HUMAN	APOD	189	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein D	1.0	0.999	6	38	38	38	9	9	9	11	9	9	9	11	9	9	9	11	3.6675344E8	4.15520256E8	4.17369856E8	3.84680768E8	1.8248448E8	1.65918352E8	1.64106832E8	1.61438032E8	
sp|P05141|ADT2_HUMAN	P05141	ADT2_HUMAN	SLC25A5	298	Homo sapiens	1:Experimental evidence at protein level	ADP/ATP translocase 2	1.0	0.9989	3	3	1	3	1	2	0	0	0	1	0	0	1	2	0	0	2036855.4	1765853.1	91681.88	1383097.4	1044715.4	783663.2	120391.62	614157.44	
sp|P05155|IC1_HUMAN	P05155	IC1_HUMAN	SERPING1	500	Homo sapiens	1:Experimental evidence at protein level	Plasma protease C1 inhibitor	1.0	0.999	11	52	52	52	11	13	14	14	11	13	14	14	11	13	14	14	7592962.0	1.6629125E7	1.1702688E7	1.1825261E7	3699001.5	7666997.5	4646897.0	5850120.5	
sp|P05156|CFAI_HUMAN	P05156	CFAI_HUMAN	CFI	583	Homo sapiens	1:Experimental evidence at protein level	Complement factor I	1.0	0.999	7	26	26	26	8	6	5	7	8	6	5	7	8	6	5	7	8714088.0	8815716.0	1.5872375E7	1.3773829E7	4038157.5	4412236.0	5347744.0	5052728.5	
sp|P05387|RLA2_HUMAN	P05387	RLA2_HUMAN	RPLP2	115	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein P2	1.0	0.9974	2	4	4	4	2	2	0	0	2	2	0	0	2	2	0	0	1271445.0	1414501.6	137631.33	983066.44	760653.8	868182.44	237430.64	451759.0	
sp|P05388|RLA0_HUMAN	P05388	RLA0_HUMAN	RPLP0	317	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL10	0.9157	0.9974	1	3	3	3	1	1	0	1	1	1	0	1	1	1	0	1	342160.03	433859.38	112583.6	268167.97	342160.03	433859.38	112583.6	268167.97	
sp|P05408|7B2_HUMAN	P05408	7B2_HUMAN	SCG5	212	Homo sapiens	1:Experimental evidence at protein level	Neuroendocrine protein 7B2	1.0	0.999	8	26	26	26	6	7	6	7	6	7	6	7	6	7	6	7	5.1192192E7	3.9003824E7	4.329316E7	3.901586E7	2.5467318E7	1.8260884E7	2.177084E7	2.1546374E7	
sp|P05452|TETN_HUMAN	P05452	TETN_HUMAN	CLEC3B	202	Homo sapiens	1:Experimental evidence at protein level	Tetranectin	1.0	0.999	3	16	16	16	4	5	4	3	4	5	4	3	4	5	4	3	3.9403084E7	3.8008152E7	2.4935696E7	2.2062578E7	2.3305134E7	2.2265158E7	1.2762599E7	1.2286733E7	
sp|P05543|THBG_HUMAN	P05543	THBG_HUMAN	SERPINA7	415	Homo sapiens	1:Experimental evidence at protein level	Thyroxine-binding globulin	1.0	0.999	13	31	31	31	9	10	5	7	9	10	5	7	9	10	5	7	5588905.5	6384767.5	8105737.0	6389752.0	2615607.0	3221021.2	2852509.2	2649669.2	
sp|P05546|HEP2_HUMAN	P05546	HEP2_HUMAN	SERPIND1	499	Homo sapiens	1:Experimental evidence at protein level	Heparin cofactor 2	1.0	0.999	16	47	47	47	11	9	11	16	11	9	11	16	11	9	11	16	1.3579245E7	1.4379E7	1.1048592E7	1.0788896E7	4405510.0	4175371.2	4816701.5	5056939.0	
sp|P05783|K1C18_HUMAN	P05783	K1C18_HUMAN	KRT18	430	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 18	1.0	0.999	7	13	11	13	5	6	0	2	4	5	0	2	5	6	0	2	4587880.0	4343840.0	2953401.5	4420597.5	2713934.2	2484427.8	1060136.1	2093422.1	
sp|P05787|K2C8_HUMAN	P05787	K2C8_HUMAN	KRT8	483	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 8	1.0	0.9985	12	26	18	26	10	6	1	9	8	4	0	6	10	6	1	9	7260894.0	8603333.0	2106626.0	4823230.5	2629949.8	2715524.5	1024134.7	2235153.0	
sp|P05937|CALB1_HUMAN	P05937	CALB1_HUMAN	CALB1	261	Homo sapiens	1:Experimental evidence at protein level	Calbindin	0.9403	0.9982	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	249723.38	501499.06	0.0	0.0	249723.38	501499.06	0.0	0.0	
sp|P05976|MYL1_HUMAN	P05976	MYL1_HUMAN	MYL1	194	Homo sapiens	1:Experimental evidence at protein level	Myosin light chain 1/3, skeletal muscle isoform	1.0	0.9986	2	5	2	5	2	2	0	1	1	1	0	0	2	2	0	1	1831041.2	1337158.5	659139.0	662301.2	1005704.7	802351.44	393271.0	721654.75	
sp|P06307|CCKN_HUMAN	P06307	CCKN_HUMAN	CCK	115	Homo sapiens	1:Experimental evidence at protein level	Cholecystokinin	0.5097	0.9733	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1842123.5	996528.6	582630.5	753683.8	1842123.5	996528.6	582630.5	753683.8	
sp|P06312|KV401_HUMAN	P06312	KV401_HUMAN	IGKV4-1	121	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 4-1	1.0	0.9988	4	21	21	21	4	7	6	4	4	7	6	4	4	7	6	4	7710065.0	1.388544E7	7843501.0	1.485868E7	5501523.0	5791786.5	5584409.0	6235238.0	
sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	782	Homo sapiens	1:Experimental evidence at protein level	Gelsolin	1.0	0.999	36	239	239	239	61	55	62	61	61	55	62	61	61	55	62	61	1.61695168E8	1.39358816E8	1.50014816E8	1.48132336E8	6.3188804E7	5.4539924E7	6.8379544E7	7.1861584E7	
sp|P06576|ATPB_HUMAN	P06576	ATPB_HUMAN	ATP5F1B	529	Homo sapiens	1:Experimental evidence at protein level	ATP synthase F(1) complex subunit beta, mitochondrial	0.9999	0.997	2	3	3	3	1	2	0	0	1	2	0	0	1	2	0	0	0.0	681191.2	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P06681|CO2_HUMAN	P06681	CO2_HUMAN	C2	752	Homo sapiens	1:Experimental evidence at protein level	Complement C2	1.0	0.999	11	30	30	30	7	8	7	8	7	8	7	8	7	8	7	8	4745070.0	4945838.5	4302178.5	4441814.5	1914527.8	2003256.1	1696203.2	1787947.5	
sp|P06703|S10A6_HUMAN	P06703	S10A6_HUMAN	S100A6	90	Homo sapiens	1:Experimental evidence at protein level	Protein S100-A6	0.8862	0.9964	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1661782.5	1675419.1	677039.56	1749201.2	1661782.5	1675419.1	677039.56	1749201.2	
sp|P06727|APOA4_HUMAN	P06727	APOA4_HUMAN	APOA4	396	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-IV	1.0	0.999	28	99	99	99	24	24	24	27	24	24	24	27	24	24	24	27	2.3981034E7	2.4758668E7	1.8974824E7	1.6685061E7	1.0212991E7	9926000.0	8522570.0	9204630.0	
sp|P06732|KCRM_HUMAN	P06732	KCRM_HUMAN	CKM	381	Homo sapiens	1:Experimental evidence at protein level	Creatine kinase M-type	1.0	0.9824	3	6	6	6	3	2	0	1	3	2	0	1	3	2	0	1	1350482.5	1403874.5	578272.6	1115632.5	842257.8	857531.6	366628.03	714627.4	
sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	ENO1	434	Homo sapiens	1:Experimental evidence at protein level	Alpha-enolase	1.0	0.999	8	20	18	20	5	6	4	5	4	5	4	5	5	6	4	5	7048285.0	5858360.5	3577280.5	6181177.5	3260025.0	2776716.2	2259235.8	2958879.8	
sp|P06748|NPM_HUMAN	P06748	NPM_HUMAN	NPM1	294	Homo sapiens	1:Experimental evidence at protein level	Nucleophosmin	0.873	0.9959	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1847928.9	1779240.1	753464.4	1276614.0	1847928.9	1779240.1	753464.4	1276614.0	
sp|P07108|ACBP_HUMAN	P07108	ACBP_HUMAN	DBI	87	Homo sapiens	1:Experimental evidence at protein level	Acyl-CoA-binding protein	1.0	0.999	3	9	9	9	2	3	2	2	2	3	2	2	2	3	2	2	8010107.5	6344622.5	8241485.5	6347992.0	4238570.0	3496879.0	4183204.8	2823247.5	
sp|P07195|LDHB_HUMAN	P07195	LDHB_HUMAN	LDHB	334	Homo sapiens	1:Experimental evidence at protein level	L-lactate dehydrogenase B chain	1.0	0.999	12	35	35	35	9	9	7	10	9	9	7	10	9	9	7	10	8286818.5	9010214.0	6285358.5	7029484.0	3212835.0	3254369.2	2430573.2	2881530.8	
sp|P07225|PROS_HUMAN	P07225	PROS_HUMAN	PROS1	676	Homo sapiens	1:Experimental evidence at protein level	Vitamin K-dependent protein S	1.0	0.999	10	38	38	38	10	9	8	11	10	9	8	11	10	9	8	11	8977093.0	7963262.0	8978081.0	9740494.0	4509721.0	4378345.5	4941079.0	5614995.0	
sp|P07237|PDIA1_HUMAN	P07237	PDIA1_HUMAN	P4HB	508	Homo sapiens	1:Experimental evidence at protein level	Protein disulfide-isomerase	1.0	0.9944	2	3	3	3	2	1	0	0	2	1	0	0	2	1	0	0	326991.6	359087.12	362667.03	246646.36	326991.6	359087.12	362667.03	246646.36	
sp|P07333|CSF1R_HUMAN	P07333	CSF1R_HUMAN	CSF1R	972	Homo sapiens	1:Experimental evidence at protein level	Macrophage colony-stimulating factor 1 receptor	1.0	0.999	6	23	23	23	6	6	6	5	6	6	6	5	6	6	6	5	1.2839371E7	1.3546196E7	1.0302941E7	1.0678646E7	6235955.5	5741339.0	4621093.0	5264282.5	
sp|P07339|CATD_HUMAN	P07339	CATD_HUMAN	CTSD	412	Homo sapiens	1:Experimental evidence at protein level	Cathepsin D	1.0	0.999	10	33	33	33	5	9	10	9	5	9	10	9	5	9	10	9	1.2604735E7	1.821673E7	1.2670815E7	1.1885616E7	5378808.0	7513066.0	7957346.5	8688509.0	
sp|P07355|ANXA2_HUMAN	P07355	ANXA2_HUMAN	ANXA2	339	Homo sapiens	1:Experimental evidence at protein level	Annexin A2	1.0	0.9987	5	10	3	10	4	4	0	2	1	1	0	1	4	4	0	2	3023595.5	3027558.8	922165.5	2291269.5	1326190.5	1355142.5	623070.0	1071879.8	
sp|P07357|CO8A_HUMAN	P07357	CO8A_HUMAN	C8A	584	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 alpha chain	1.0	0.999	6	17	17	17	4	5	4	4	4	5	4	4	4	5	4	4	1759629.6	2517613.5	3303001.2	3201172.0	933627.4	945796.1	1175839.5	1119003.6	
sp|P07358|CO8B_HUMAN	P07358	CO8B_HUMAN	C8B	591	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 beta chain	1.0	0.999	8	18	18	18	4	5	5	4	4	5	5	4	4	5	5	4	2175968.8	2142851.0	1803483.6	1915426.0	772384.25	895101.4	964813.75	994074.3	
sp|P07360|CO8G_HUMAN	P07360	CO8G_HUMAN	C8G	202	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 gamma chain	1.0	0.999	4	13	13	13	3	4	3	3	3	4	3	3	3	4	3	3	3478664.0	3544095.0	3734979.8	3222864.5	1324765.4	1315231.4	1537196.0	1322925.5	
sp|P07437|TBB5_HUMAN	P07437	TBB5_HUMAN	TUBB	444	Homo sapiens	1:Experimental evidence at protein level	Tubulin beta chain	1.0	0.9989	5	7	1	7	2	2	1	2	0	1	0	0	2	2	1	2	5658734.0	4212229.0	1565630.2	3778002.8	2478923.2	1839231.2	801165.2	1600051.1	
sp|P07686|HEXB_HUMAN	P07686	HEXB_HUMAN	HEXB	556	Homo sapiens	1:Experimental evidence at protein level	Beta-hexosaminidase subunit beta	0.7586	0.991	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	162577.31	241541.97	228394.2	314433.06	162577.31	241541.97	228394.2	314433.06	
sp|P07711|CATL1_HUMAN	P07711	CATL1_HUMAN	CTSL	333	Homo sapiens	1:Experimental evidence at protein level	Procathepsin L	1.0	0.9989	5	12	9	12	3	2	3	4	2	2	2	3	3	2	3	4	1303804.5	1767380.0	2305795.5	2683886.5	694659.25	764282.7	1114466.4	1304764.9	
sp|P07737|PROF1_HUMAN	P07737	PROF1_HUMAN	PFN1	140	Homo sapiens	1:Experimental evidence at protein level	Profilin-1	0.9998	0.9908	2	3	3	3	1	2	0	0	1	2	0	0	1	2	0	0	739089.6	7308311.0	1065523.5	364385.4	1789248.1	2578857.0	440167.9	882133.75	
sp|P07858|CATB_HUMAN	P07858	CATB_HUMAN	CTSB	339	Homo sapiens	1:Experimental evidence at protein level	Cathepsin B	1.0	0.9948	3	6	6	6	1	1	2	2	1	1	2	2	1	1	2	2	574016.2	988972.1	1699731.8	1433265.2	574016.2	632628.5	1089102.4	919111.44	
sp|P07900|HS90A_HUMAN	P07900	HS90A_HUMAN	HSP90AA1	732	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein HSP 90-alpha	1.0	0.9988	10	14	12	26	3	5	1	5	3	4	1	4	8	9	2	7	5482436.0	4159355.5	1933398.2	4211666.5	2173860.8	1847432.2	803235.9	1624253.0	
sp|P07910|HNRPC_HUMAN	P07910	HNRPC_HUMAN	HNRNPC	306	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoproteins C1/C2	0.7637	0.9913	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	396249.38	365942.75	151306.97	261549.89	396249.38	365942.75	151306.97	261549.89	
sp|P07942|LAMB1_HUMAN	P07942	LAMB1_HUMAN	LAMB1	1786	Homo sapiens	1:Experimental evidence at protein level	Laminin subunit beta-1	0.8877	0.9964	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	172208.28	217860.48	269559.47	363618.97	172208.28	217860.48	269559.47	363618.97	
sp|P08123|CO1A2_HUMAN	P08123	CO1A2_HUMAN	COL1A2	1366	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-2(I) chain	1.0	0.999	4	7	7	7	1	1	2	3	1	1	2	3	1	1	2	3	889669.75	800685.4	1149135.0	1243432.9	689091.94	564813.75	767499.56	991547.6	
