Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_6_1 Spectral Count	ALS_6_2 Spectral Count	ALS_6_3 Spectral Count	ALS_6_4 Spectral Count	ALS_6_1 Unique Spectral Count	ALS_6_2 Unique Spectral Count	ALS_6_3 Unique Spectral Count	ALS_6_4 Unique Spectral Count	ALS_6_1 Total Spectral Count	ALS_6_2 Total Spectral Count	ALS_6_3 Total Spectral Count	ALS_6_4 Total Spectral Count	ALS_6_1 Intensity	ALS_6_2 Intensity	ALS_6_3 Intensity	ALS_6_4 Intensity	ALS_6_1 MaxLFQ Intensity	ALS_6_2 MaxLFQ Intensity	ALS_6_3 MaxLFQ Intensity	ALS_6_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|P05060|SCG1_HUMAN	P05060	SCG1_HUMAN	CHGB	677	Homo sapiens	1:Experimental evidence at protein level	Secretogranin-1	1.0	0.999	27	75	75	75	13	28	22	12	13	28	22	12	13	28	22	12	3.2229116E7	4.3422404E7	2.8899556E7	2.1697788E7	1.2972906E7	1.7803306E7	1.1629645E7	9482739.0	
sp|P05067|A4_HUMAN	P05067	A4_HUMAN	APP	770	Homo sapiens	1:Experimental evidence at protein level	Amyloid-beta precursor protein	1.0	0.999	15	57	50	57	12	18	15	12	10	16	13	11	12	18	15	12	9917974.0	1.5527595E7	6845668.0	1.1022921E7	4270356.0	6831893.0	3951835.5	4051647.8	
sp|P05090|APOD_HUMAN	P05090	APOD_HUMAN	APOD	189	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein D	1.0	0.999	6	21	21	21	5	6	6	4	5	6	6	4	5	6	6	4	3.6620496E8	5.23433856E8	6.3252762E8	4.33012928E8	1.8496736E8	2.82231904E8	3.05336736E8	2.21839424E8	
sp|P05141|ADT2_HUMAN	P05141	ADT2_HUMAN	SLC25A5	298	Homo sapiens	1:Experimental evidence at protein level	ADP/ATP translocase 2	0.919	0.9972	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0.0	642224.3	493858.44	0.0	0.0	0.0	0.0	0.0	sp|P12235|ADT1_HUMAN, sp|P12236|ADT3_HUMAN
sp|P05155|IC1_HUMAN	P05155	IC1_HUMAN	SERPING1	500	Homo sapiens	1:Experimental evidence at protein level	Plasma protease C1 inhibitor	1.0	0.999	11	43	43	43	11	11	11	10	11	11	11	10	11	11	11	10	1.9049342E7	1.2678205E7	1.6025407E7	1.6277367E7	8132874.5	4637432.0	7191355.5	7963873.0	
sp|P05156|CFAI_HUMAN	P05156	CFAI_HUMAN	CFI	583	Homo sapiens	1:Experimental evidence at protein level	Complement factor I	1.0	0.999	8	24	24	24	6	6	7	5	6	6	7	5	6	6	7	5	1.5380608E7	1.1868456E7	1.1346098E7	1.3108972E7	6851591.0	4455376.0	4795645.0	6666241.5	
sp|P05387|RLA2_HUMAN	P05387	RLA2_HUMAN	RPLP2	115	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein P2	0.9985	0.9708	2	3	3	3	0	1	2	0	0	1	2	0	0	1	2	0	662119.75	1271092.0	1140930.8	730453.2	0.0	850725.75	737794.6	0.0	
sp|P05388|RLA0_HUMAN	P05388	RLA0_HUMAN	RPLP0	317	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL10	0.8203	0.9931	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	119910.69	362774.5	326679.0	180367.1	0.0	0.0	0.0	0.0	
sp|P05408|7B2_HUMAN	P05408	7B2_HUMAN	SCG5	212	Homo sapiens	1:Experimental evidence at protein level	Neuroendocrine protein 7B2	1.0	0.9989	4	9	9	9	1	4	3	1	1	4	3	1	1	4	3	1	1.2192852E7	2.4819596E7	2.4255538E7	9328856.0	6868206.5	1.3113702E7	1.2849491E7	5036142.0	
sp|P05452|TETN_HUMAN	P05452	TETN_HUMAN	CLEC3B	202	Homo sapiens	1:Experimental evidence at protein level	Tetranectin	1.0	0.9989	3	13	13	13	3	4	3	3	3	4	3	3	3	4	3	3	2.224386E7	2.3748622E7	2.370319E7	2.4103412E7	1.0428565E7	1.3300466E7	1.3890869E7	1.128962E7	
sp|P05543|THBG_HUMAN	P05543	THBG_HUMAN	SERPINA7	415	Homo sapiens	1:Experimental evidence at protein level	Thyroxine-binding globulin	1.0	0.9989	11	26	26	26	6	4	9	7	6	4	9	7	6	4	9	7	6627233.0	4931699.5	7328475.0	1.0073435E7	4163060.8	2415599.0	4357958.0	5487784.0	
sp|P05546|HEP2_HUMAN	P05546	HEP2_HUMAN	SERPIND1	499	Homo sapiens	1:Experimental evidence at protein level	Heparin cofactor 2	1.0	0.999	15	45	45	45	11	13	14	7	11	13	14	7	11	13	14	7	1.747296E7	1.8200852E7	1.3673432E7	1.7285806E7	7437067.5	7244847.5	5754754.5	7162162.5	
sp|P05783|K1C18_HUMAN	P05783	K1C18_HUMAN	KRT18	430	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 18	1.0	0.9988	4	8	5	8	1	4	3	0	0	3	2	0	1	4	3	0	2569763.0	5271279.5	3957335.5	2523818.0	1085957.4	1921582.8	1602174.6	1228129.5	
sp|P05787|K2C8_HUMAN	P05787	K2C8_HUMAN	KRT8	483	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 8	1.0	0.9987	9	19	11	19	3	6	8	2	1	4	5	1	3	6	8	2	3611056.5	7751417.0	6467163.0	3695939.2	1643816.0	2625125.5	2341346.0	1834196.5	
sp|P05976|MYL1_HUMAN	P05976	MYL1_HUMAN	MYL1	194	Homo sapiens	1:Experimental evidence at protein level	Myosin light chain 1/3, skeletal muscle isoform	1.0	0.998	2	4	2	4	0	2	2	0	0	1	1	0	0	2	2	0	603062.2	1580429.6	1449996.5	699711.8	0.0	809260.75	741987.1	0.0	
sp|P06312|KV401_HUMAN	P06312	KV401_HUMAN	IGKV4-1	121	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 4-1	1.0	0.9969	4	10	10	10	2	4	3	1	2	4	3	1	2	4	3	1	1.9408434E7	1.3726092E7	1.1132078E7	1.8219752E7	8184035.5	6467020.5	5275710.0	7968121.5	
sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	782	Homo sapiens	1:Experimental evidence at protein level	Gelsolin	1.0	0.999	35	155	155	155	34	44	43	34	34	44	43	34	34	44	43	34	1.24927544E8	9.7996784E7	1.00354464E8	1.255404E8	5.104616E7	5.2400912E7	5.882894E7	4.5838548E7	
sp|P06681|CO2_HUMAN	P06681	CO2_HUMAN	C2	752	Homo sapiens	1:Experimental evidence at protein level	Complement C2	1.0	0.9988	12	29	29	29	5	9	10	5	5	9	10	5	5	9	10	5	6736135.0	5671128.5	5758017.0	7147890.0	2249752.0	2618352.8	3003581.8	2601457.2	
sp|P06703|S10A6_HUMAN	P06703	S10A6_HUMAN	S100A6	90	Homo sapiens	1:Experimental evidence at protein level	Protein S100-A6	0.7262	0.9881	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1254911.2	2075138.6	1993975.8	1224363.0	0.0	0.0	0.0	0.0	
sp|P06727|APOA4_HUMAN	P06727	APOA4_HUMAN	APOA4	396	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-IV	1.0	0.999	26	98	98	98	21	27	32	18	21	27	32	18	21	27	32	18	2.6015834E7	2.7917058E7	4.0303984E7	2.127365E7	1.04983E7	1.160391E7	1.5419924E7	8298037.5	
sp|P06732|KCRM_HUMAN	P06732	KCRM_HUMAN	CKM	381	Homo sapiens	1:Experimental evidence at protein level	Creatine kinase M-type	1.0	0.9678	3	4	4	4	0	2	2	0	0	2	2	0	0	2	2	0	708128.75	1660440.9	1176747.1	671180.0	0.0	1217814.2	814705.94	0.0	
sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	ENO1	434	Homo sapiens	1:Experimental evidence at protein level	Alpha-enolase	1.0	0.9983	5	14	14	14	3	4	4	3	3	4	4	3	3	4	4	3	5304143.0	9234284.0	6199359.0	5409507.0	2337757.2	3061125.5	2373932.2	2275214.2	
sp|P06748|NPM_HUMAN	P06748	NPM_HUMAN	NPM1	294	Homo sapiens	1:Experimental evidence at protein level	Nucleophosmin	0.8746	0.9955	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1653392.2	1608480.2	1651509.4	1694281.5	0.0	0.0	0.0	0.0	
sp|P07108|ACBP_HUMAN	P07108	ACBP_HUMAN	DBI	87	Homo sapiens	1:Experimental evidence at protein level	Acyl-CoA-binding protein	0.6605	0.9839	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	568995.75	515757.06	472794.62	779369.94	0.0	0.0	0.0	0.0	
sp|P07195|LDHB_HUMAN	P07195	LDHB_HUMAN	LDHB	334	Homo sapiens	1:Experimental evidence at protein level	L-lactate dehydrogenase B chain	1.0	0.999	6	18	18	18	5	4	4	5	5	4	4	5	5	4	4	5	4859314.0	5464804.5	3696593.0	4611874.5	2396472.5	2249878.5	1623286.2	2016018.6	
sp|P07225|PROS_HUMAN	P07225	PROS_HUMAN	PROS1	676	Homo sapiens	1:Experimental evidence at protein level	Vitamin K-dependent protein S	1.0	0.999	10	40	40	40	8	12	12	8	8	12	12	8	8	12	12	8	1.0566685E7	1.2734512E7	1.2838367E7	1.1056617E7	6248488.0	5889251.0	6115183.0	5975288.5	
sp|P07237|PDIA1_HUMAN	P07237	PDIA1_HUMAN	P4HB	508	Homo sapiens	1:Experimental evidence at protein level	Protein disulfide-isomerase	0.4462	0.962	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	428915.8	527019.2	431246.03	369468.0	0.0	0.0	0.0	0.0	
sp|P07333|CSF1R_HUMAN	P07333	CSF1R_HUMAN	CSF1R	972	Homo sapiens	1:Experimental evidence at protein level	Macrophage colony-stimulating factor 1 receptor	1.0	0.9989	5	12	12	12	3	3	5	1	3	3	5	1	3	3	5	1	6592959.5	4936294.0	6058510.5	7103820.5	2787118.8	2078996.8	2638271.0	3018212.8	
sp|P07339|CATD_HUMAN	P07339	CATD_HUMAN	CTSD	412	Homo sapiens	1:Experimental evidence at protein level	Cathepsin D	1.0	0.999	11	42	42	42	10	10	11	11	10	10	11	11	10	10	11	11	1.5318676E7	2.3706142E7	2.314534E7	1.60449E7	6211165.5	9520533.0	9150722.0	6768524.0	
sp|P07355|ANXA2_HUMAN	P07355	ANXA2_HUMAN	ANXA2	339	Homo sapiens	1:Experimental evidence at protein level	Annexin A2	1.0	0.9854	3	4	1	4	0	2	2	0	0	0	1	0	0	2	2	0	1592068.8	2107341.0	1763568.8	1742811.8	827443.94	917224.44	919989.6	814133.94	
sp|P07357|CO8A_HUMAN	P07357	CO8A_HUMAN	C8A	584	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 alpha chain	1.0	0.999	5	12	12	12	2	4	4	2	2	4	4	2	2	4	4	2	5915714.0	5121255.0	5403015.0	7405807.5	2790272.2	2643834.5	2861792.5	3159114.8	
sp|P07358|CO8B_HUMAN	P07358	CO8B_HUMAN	C8B	591	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 beta chain	1.0	0.9988	9	19	19	19	4	5	6	4	4	5	6	4	4	5	6	4	3822248.8	2611587.0	3832688.5	3792144.8	1498998.5	1232005.8	1537732.8	1666313.8	
sp|P07360|CO8G_HUMAN	P07360	CO8G_HUMAN	C8G	202	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 gamma chain	1.0	0.999	4	13	13	13	3	3	3	4	3	3	3	4	3	3	3	4	6269319.0	4907996.0	5027437.0	7111299.0	2448380.2	1911777.2	1957772.2	2828865.0	
sp|P07437|TBB5_HUMAN	P07437	TBB5_HUMAN	TUBB	444	Homo sapiens	1:Experimental evidence at protein level	Tubulin beta chain	1.0	0.9987	7	12	3	12	2	4	3	3	1	1	0	1	2	4	3	3	2552960.0	5310202.0	4830035.5	2735968.2	1299457.4	2293059.5	1912280.2	1314493.5	
sp|P07585|PGS2_HUMAN	P07585	PGS2_HUMAN	DCN	359	Homo sapiens	1:Experimental evidence at protein level	Decorin	1.0	0.9983	3	4	2	4	0	3	1	0	0	2	0	0	0	3	1	0	1777019.5	3190763.0	2393628.5	1991212.9	801258.75	1472908.0	1225358.0	831918.94	
sp|P07711|CATL1_HUMAN	P07711	CATL1_HUMAN	CTSL	333	Homo sapiens	1:Experimental evidence at protein level	Procathepsin L	1.0	0.9978	6	9	6	9	0	6	1	2	0	4	0	2	0	6	1	2	1315598.0	1840701.0	1157360.9	3025641.8	808998.9	1053854.6	565847.3	1335605.2	
sp|P07737|PROF1_HUMAN	P07737	PROF1_HUMAN	PFN1	140	Homo sapiens	1:Experimental evidence at protein level	Profilin-1	0.7176	0.9876	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	0.0	1531430.5	1022772.25	0.0	0.0	0.0	0.0	0.0	
sp|P07858|CATB_HUMAN	P07858	CATB_HUMAN	CTSB	339	Homo sapiens	1:Experimental evidence at protein level	Cathepsin B	1.0	0.9884	3	4	4	4	0	1	3	0	0	1	3	0	0	1	3	0	1656682.8	1287398.8	1446099.4	1526790.0	925478.5	712664.56	798021.8	848778.25	
sp|P07900|HS90A_HUMAN	P07900	HS90A_HUMAN	HSP90AA1	732	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein HSP 90-alpha	1.0	0.9987	9	12	8	19	1	5	5	1	1	3	3	1	2	8	7	2	3441820.0	5518653.5	5115445.5	3761158.0	1454260.4	2436601.8	2094793.6	1526280.5	
sp|P08123|CO1A2_HUMAN	P08123	CO1A2_HUMAN	COL1A2	1366	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-2(I) chain	1.0	0.999	7	13	13	13	2	3	6	2	2	3	6	2	2	3	6	2	3578825.5	3298904.5	4151124.5	3369568.0	1238987.5	1887425.8	2166486.0	1450559.8	
sp|P08185|CBG_HUMAN	P08185	CBG_HUMAN	SERPINA6	405	Homo sapiens	1:Experimental evidence at protein level	Corticosteroid-binding globulin	1.0	0.999	11	37	37	37	10	8	8	11	10	8	8	11	10	8	8	11	2.3196516E7	1.3434296E7	1.5909922E7	2.5653564E7	9039663.0	6221721.0	7049209.5	9976799.0	
sp|P08238|HS90B_HUMAN	P08238	HS90B_HUMAN	HSP90AB1	724	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein HSP 90-beta	1.0	0.9989	10	22	5	22	3	8	7	4	1	2	2	0	3	8	7	4	6449818.5	1.8323736E7	1.4752626E7	6112800.5	3837375.8	7174031.0	5705505.5	3882766.8	
sp|P08253|MMP2_HUMAN	P08253	MMP2_HUMAN	MMP2	660	Homo sapiens	1:Experimental evidence at protein level	72 kDa type IV collagenase	1.0	0.9988	12	35	33	35	8	8	11	8	8	7	10	8	8	8	11	8	7039464.5	3967984.8	4201699.0	6735390.0	3041360.0	1924349.6	2016612.1	2866403.2	
sp|P08294|SODE_HUMAN	P08294	SODE_HUMAN	SOD3	240	Homo sapiens	1:Experimental evidence at protein level	Extracellular superoxide dismutase [Cu-Zn]	1.0	0.999	5	28	28	28	7	7	7	7	7	7	7	7	7	7	7	7	3.1200634E7	3.4899116E7	3.0513458E7	3.2628232E7	1.350228E7	1.5473496E7	1.2284825E7	1.3569088E7	
sp|P08571|CD14_HUMAN	P08571	CD14_HUMAN	CD14	375	Homo sapiens	1:Experimental evidence at protein level	Monocyte differentiation antigen CD14	1.0	0.999	9	26	26	26	4	10	8	4	4	10	8	4	4	10	8	4	1.5862077E7	1.1786912E7	1.3156556E7	1.5781838E7	5650987.0	6192640.0	6247831.0	5482052.0	
sp|P08603|CFAH_HUMAN	P08603	CFAH_HUMAN	CFH	1231	Homo sapiens	1:Experimental evidence at protein level	Complement factor H	1.0	0.999	18	75	64	75	17	18	22	18	15	15	19	15	17	18	22	18	2.6724272E7	2.5224318E7	3.4798968E7	2.78141E7	1.1288098E7	1.031175E7	1.3194142E7	1.223172E7	
sp|P08637|FCG3A_HUMAN	P08637	FCG3A_HUMAN	FCGR3A	254	Homo sapiens	1:Experimental evidence at protein level	Low affinity immunoglobulin gamma Fc region receptor III-A	0.9994	0.9812	2	2	1	2	0	1	1	0	0	0	1	0	0	1	1	0	703484.1	607076.3	801721.5	1115309.0	0.0	383432.5	505133.5	692603.6	
sp|P08697|A2AP_HUMAN	P08697	A2AP_HUMAN	SERPINF2	491	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-antiplasmin	1.0	0.999	9	24	24	24	6	7	7	4	6	7	7	4	6	7	7	4	6897971.0	7677078.5	8026524.0	5803106.0	3255060.2	2585040.8	2746533.2	2744453.8	
sp|P08727|K1C19_HUMAN	P08727	K1C19_HUMAN	KRT19	400	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 19	1.0	0.999	5	6	4	11	0	3	3	0	0	2	2	0	1	5	5	0	1413247.5	2061423.0	2213495.8	2013808.5	629110.5	837904.94	823826.1	809159.0	
sp|P09211|GSTP1_HUMAN	P09211	GSTP1_HUMAN	GSTP1	210	Homo sapiens	1:Experimental evidence at protein level	Glutathione S-transferase P	0.9984	0.9748	2	2	2	2	0	2	0	0	0	2	0	0	0	2	0	0	328725.12	1588914.8	611875.9	1096767.8	0.0	857256.8	0.0	599529.3	
sp|P09382|LEG1_HUMAN	P09382	LEG1_HUMAN	LGALS1	135	Homo sapiens	1:Experimental evidence at protein level	Galectin-1	0.7529	0.9897	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1019714.6	1717599.8	2604322.5	883686.4	0.0	0.0	0.0	0.0	
sp|P09486|SPRC_HUMAN	P09486	SPRC_HUMAN	SPARC	303	Homo sapiens	1:Experimental evidence at protein level	SPARC	1.0	0.9987	4	13	13	13	3	4	3	3	3	4	3	3	3	4	3	3	6437939.0	9598296.0	4613121.0	6578359.5	3040403.2	3780786.5	1716151.1	3059758.0	
sp|P09603|CSF1_HUMAN	P09603	CSF1_HUMAN	CSF1	554	Homo sapiens	1:Experimental evidence at protein level	Macrophage colony-stimulating factor 1	1.0	0.9989	2	5	5	5	1	1	2	1	1	1	2	1	1	1	2	1	1901841.8	1713998.0	2357938.8	1739937.0	0.0	0.0	0.0	0.0	
sp|P09651|ROA1_HUMAN	P09651	ROA1_HUMAN	HNRNPA1	372	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein A1	1.0	0.999	3	8	0	8	2	2	2	2	0	0	0	0	2	2	2	2	4394601.5	4281263.5	4891739.0	5067259.0	2114201.5	1931953.8	2162926.8	2304068.8	
sp|P09668|CATH_HUMAN	P09668	CATH_HUMAN	CTSH	335	Homo sapiens	1:Experimental evidence at protein level	Pro-cathepsin H	1.0	0.9974	5	9	9	9	2	3	2	2	2	3	2	2	2	3	2	2	2903248.0	1626985.5	2047838.6	3452833.0	1256130.5	982027.3	1089262.1	1486247.4	
sp|P09871|C1S_HUMAN	P09871	C1S_HUMAN	C1S	688	Homo sapiens	1:Experimental evidence at protein level	Complement C1s subcomponent	1.0	0.999	13	53	50	53	11	14	15	13	10	13	15	12	11	14	15	13	2.2792008E7	2.2750984E7	2.206952E7	2.4172056E7	1.188309E7	1.2405393E7	1.1964012E7	1.2794938E7	
sp|P09972|ALDOC_HUMAN	P09972	ALDOC_HUMAN	ALDOC	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase C	1.0	0.999	6	6	6	9	0	3	2	1	0	3	2	1	1	4	3	1	814663.94	1115059.8	889973.25	862276.3	0.0	763981.9	627954.06	502552.16	
sp|P0C0L4|CO4A_HUMAN	P0C0L4	CO4A_HUMAN	C4A	1744	Homo sapiens	1:Experimental evidence at protein level	Complement C4-A	1.0	0.999	63	10	10	293	2	3	3	2	2	3	3	2	72	75	75	71	1.2369596E7	9233572.0	8752410.0	1.5489297E7	5812888.0	4221140.0	4311121.5	6497687.5	
sp|P0C0L5|CO4B_HUMAN	P0C0L5	CO4B_HUMAN	C4B	1744	Homo sapiens	1:Experimental evidence at protein level	Complement C4-B	1.0	0.999	65	305	22	305	76	77	77	75	6	5	5	6	76	77	77	75	9.449752E7	6.5489784E7	7.9004504E7	1.14368896E8	3.7363416E7	3.303622E7	3.0602192E7	4.2475644E7	
sp|P0CG47|UBB_HUMAN	P0CG47	UBB_HUMAN	UBB	229	Homo sapiens	1:Experimental evidence at protein level	Polyubiquitin-B	1.0	0.9989	4	12	0	12	3	3	4	2	0	0	0	0	3	3	4	2	2.2437936E7	2.6003648E7	3.3735416E7	1.8628308E7	8991672.0	1.3462025E7	1.7116234E7	7495490.0	sp|P0CG48|UBC_HUMAN, sp|P62979|RS27A_HUMAN, sp|P62987|RL40_HUMAN
sp|P0DJI8|SAA1_HUMAN	P0DJI8	SAA1_HUMAN	SAA1	122	Homo sapiens	1:Experimental evidence at protein level	Serum amyloid A-1 protein	1.0	0.9985	3	3	0	3	0	0	0	3	0	0	0	0	0	0	0	3	0.0	0.0	0.0	3852564.8	0.0	0.0	0.0	0.0	sp|P0DJI9|SAA2_HUMAN
sp|P0DOY2|IGLC2_HUMAN	P0DOY2	IGLC2_HUMAN	IGLC2	106	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda constant 2	0.9993	0.999	4	8	0	13	2	2	2	2	0	0	0	0	3	3	4	3	7.4027488E7	1.70716992E8	2.04567472E8	9.4159592E7	5.6606108E7	1.11778136E8	1.53723536E8	7.11338E7	sp|P0DOY3|IGLC3_HUMAN
sp|P0DP01|HV108_HUMAN	P0DP01	HV108_HUMAN	IGHV1-8	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 1-8	0.9568	0.9986	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P10153|RNAS2_HUMAN	P10153	RNAS2_HUMAN	RNASE2	161	Homo sapiens	1:Experimental evidence at protein level	Non-secretory ribonuclease	0.7118	0.9873	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	748833.56	317080.16	302946.7	520741.2	0.0	0.0	0.0	0.0	
sp|P10412|H14_HUMAN	P10412	H14_HUMAN	H1-4	219	Homo sapiens	1:Experimental evidence at protein level	Histone H1.4	1.0	0.9972	2	6	0	6	2	2	1	1	0	0	0	0	2	2	1	1	2102538.2	5183596.0	3392030.8	2517961.0	1267246.1	3247950.2	2101912.8	1529078.2	sp|P16402|H13_HUMAN, sp|P16403|H12_HUMAN
sp|P10451|OSTP_HUMAN	P10451	OSTP_HUMAN	SPP1	314	Homo sapiens	1:Experimental evidence at protein level	Osteopontin	1.0	0.999	9	31	31	31	6	11	7	7	6	11	7	7	6	11	7	7	6.5960396E7	1.26817392E8	8.5780496E7	6.9646232E7	3.1395096E7	4.5116044E7	3.5482168E7	3.369214E7	
sp|P10599|THIO_HUMAN	P10599	THIO_HUMAN	TXN	105	Homo sapiens	1:Experimental evidence at protein level	Thioredoxin	1.0	0.9978	2	3	3	3	1	1	1	0	1	1	1	0	1	1	1	0	1506173.2	1091042.5	1374633.8	1469180.8	957688.56	0.0	836493.5	958832.9	
sp|P10606|COX5B_HUMAN	P10606	COX5B_HUMAN	COX5B	129	Homo sapiens	1:Experimental evidence at protein level	Cytochrome c oxidase subunit 5B, mitochondrial	0.632	0.9818	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	325534.28	413192.66	440439.16	425851.53	0.0	0.0	0.0	0.0	
sp|P10643|CO7_HUMAN	P10643	CO7_HUMAN	C7	843	Homo sapiens	1:Experimental evidence at protein level	Complement component C7	1.0	0.999	14	43	43	43	8	13	13	9	8	13	13	9	8	13	13	9	1.66619E7	1.087291E7	1.2705148E7	2.0633796E7	6504444.5	5539369.0	6302858.5	7709845.5	
sp|P10645|CMGA_HUMAN	P10645	CMGA_HUMAN	CHGA	457	Homo sapiens	1:Experimental evidence at protein level	Chromogranin-A	1.0	0.999	10	29	29	29	7	11	6	5	7	11	6	5	7	11	6	5	2.2407204E7	2.0594772E7	1.976827E7	1.7204502E7	1.287952E7	1.4444372E7	9505377.0	1.2920053E7	
sp|P10809|CH60_HUMAN	P10809	CH60_HUMAN	HSPD1	573	Homo sapiens	1:Experimental evidence at protein level	60 kDa heat shock protein, mitochondrial	1.0	0.9965	8	18	18	18	3	6	5	4	3	6	5	4	3	6	5	4	1756376.5	5136744.0	3640398.5	2997316.0	1421162.0	2667957.8	2034363.0	1649654.1	
sp|P10909|CLUS_HUMAN	P10909	CLUS_HUMAN	CLU	449	Homo sapiens	1:Experimental evidence at protein level	Clusterin	1.0	0.999	16	89	89	89	19	25	24	21	19	25	24	21	19	25	24	21	4.71029664E8	3.76265024E8	4.08120608E8	4.67536448E8	1.78871216E8	1.95141568E8	1.89129776E8	1.66456608E8	
sp|P11021|BIP_HUMAN	P11021	BIP_HUMAN	HSPA5	654	Homo sapiens	1:Experimental evidence at protein level	Endoplasmic reticulum chaperone BiP	1.0	0.9989	5	5	5	9	0	3	2	0	0	3	2	0	1	4	3	1	1946010.0	2775301.0	1806631.2	530884.9	1086530.2	1228831.6	819252.4	0.0	
sp|P11142|HSP7C_HUMAN	P11142	HSP7C_HUMAN	HSPA8	646	Homo sapiens	1:Experimental evidence at protein level	Heat shock cognate 71 kDa protein	1.0	0.9987	8	20	12	20	5	5	6	4	3	3	4	2	5	5	6	4	4161725.0	8415303.0	6669016.0	4964545.0	2365022.5	5017342.0	3659316.0	2942607.5	
sp|P12109|CO6A1_HUMAN	P12109	CO6A1_HUMAN	COL6A1	1028	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(VI) chain	1.0	0.999	13	34	34	34	7	10	11	6	7	10	11	6	7	10	11	6	7381499.0	4813481.5	6251364.5	6210112.0	2821455.2	2230372.2	2589549.0	2426864.0	
sp|P12111|CO6A3_HUMAN	P12111	CO6A3_HUMAN	COL6A3	3177	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-3(VI) chain	1.0	0.9875	5	6	6	6	0	2	4	0	0	2	4	0	0	2	4	0	0.0	1143571.5	1215324.0	1140493.4	0.0	451492.3	522027.97	468845.03	
sp|P12259|FA5_HUMAN	P12259	FA5_HUMAN	F5	2224	Homo sapiens	1:Experimental evidence at protein level	Coagulation factor V	1.0	0.999	16	34	34	34	6	12	12	4	6	12	12	4	6	12	12	4	4159161.2	4631940.5	3989659.8	4805346.5	1727303.5	1629471.2	1403082.1	2043940.5	
sp|P12882|MYH1_HUMAN	P12882	MYH1_HUMAN	MYH1	1939	Homo sapiens	1:Experimental evidence at protein level	Myosin-1	1.0	0.9984	9	18	3	18	3	8	5	2	1	1	0	1	3	8	5	2	2313819.5	4758413.0	4558868.0	2486406.5	1328907.2	1822291.4	1700975.8	1450169.0	
sp|P13473|LAMP2_HUMAN	P13473	LAMP2_HUMAN	LAMP2	410	Homo sapiens	1:Experimental evidence at protein level	Lysosome-associated membrane glycoprotein 2	1.0	0.9986	3	10	10	10	2	3	3	2	2	3	3	2	2	3	3	2	7257148.0	5467263.5	7418543.5	6099765.5	3397805.2	3072386.0	3990562.5	2935850.8	
sp|P13521|SCG2_HUMAN	P13521	SCG2_HUMAN	SCG2	617	Homo sapiens	1:Experimental evidence at protein level	Secretogranin-2	1.0	0.999	6	10	10	10	2	4	3	1	2	4	3	1	2	4	3	1	3605027.5	4356350.0	2516966.0	2849456.5	6458687.0	6289889.5	5481461.0	5238322.0	
