Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_7_1 Spectral Count	ALS_7_2 Spectral Count	ALS_7_3 Spectral Count	ALS_7_4 Spectral Count	ALS_7_1 Unique Spectral Count	ALS_7_2 Unique Spectral Count	ALS_7_3 Unique Spectral Count	ALS_7_4 Unique Spectral Count	ALS_7_1 Total Spectral Count	ALS_7_2 Total Spectral Count	ALS_7_3 Total Spectral Count	ALS_7_4 Total Spectral Count	ALS_7_1 Intensity	ALS_7_2 Intensity	ALS_7_3 Intensity	ALS_7_4 Intensity	ALS_7_1 MaxLFQ Intensity	ALS_7_2 MaxLFQ Intensity	ALS_7_3 MaxLFQ Intensity	ALS_7_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|P04004|VTNC_HUMAN	P04004	VTNC_HUMAN	VTN	478	Homo sapiens	1:Experimental evidence at protein level	Vitronectin	1.0	0.999	5	21	21	21	5	6	4	6	5	6	4	6	5	6	4	6	9599635.0	1.3012359E7	9028576.0	8845578.0	4878935.5	6562276.0	3796393.5	3493323.0	
sp|P04066|FUCO_HUMAN	P04066	FUCO_HUMAN	FUCA1	466	Homo sapiens	1:Experimental evidence at protein level	Tissue alpha-L-fucosidase	1.0	0.9914	4	7	7	7	1	1	3	2	1	1	3	2	1	1	3	2	1065709.9	719625.0	669226.5	1005589.75	670346.06	436776.47	421712.78	542129.7	
sp|P04075|ALDOA_HUMAN	P04075	ALDOA_HUMAN	ALDOA	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase A	1.0	0.999	9	29	2	29	6	7	8	8	0	1	1	0	6	7	8	8	3581204.0	2461945.0	5942337.5	6091225.5	1497984.2	1147932.2	1896867.1	2004097.5	
sp|P04083|ANXA1_HUMAN	P04083	ANXA1_HUMAN	ANXA1	346	Homo sapiens	1:Experimental evidence at protein level	Annexin A1	1.0	0.9901	2	2	2	2	0	0	1	1	0	0	1	1	0	0	1	1	0.0	0.0	327683.75	737802.7	0.0	0.0	0.0	0.0	
sp|P04156|PRIO_HUMAN	P04156	PRIO_HUMAN	PRNP	253	Homo sapiens	1:Experimental evidence at protein level	Major prion protein	1.0	0.999	4	16	16	16	4	4	4	4	4	4	4	4	4	4	4	4	1.0883089E7	9954351.0	1.249765E7	5453304.0	4719990.5	4165744.8	8548441.0	7628691.5	
sp|P04180|LCAT_HUMAN	P04180	LCAT_HUMAN	LCAT	440	Homo sapiens	1:Experimental evidence at protein level	Phosphatidylcholine-sterol acyltransferase	1.0	0.9983	3	6	6	6	1	2	1	2	1	2	1	2	1	2	1	2	1042882.9	2562032.8	936967.9	1463048.4	0.0	1645932.9	0.0	885531.4	
sp|P04196|HRG_HUMAN	P04196	HRG_HUMAN	HRG	525	Homo sapiens	1:Experimental evidence at protein level	Histidine-rich glycoprotein	1.0	0.999	10	35	35	35	7	8	10	10	7	8	10	10	7	8	10	10	2.344289E7	2.110911E7	1.8254532E7	1.7216244E7	9271087.0	8707661.0	7950234.5	7571857.5	
sp|P04216|THY1_HUMAN	P04216	THY1_HUMAN	THY1	161	Homo sapiens	1:Experimental evidence at protein level	Thy-1 membrane glycoprotein	1.0	0.999	3	10	10	10	3	3	3	1	3	3	3	1	3	3	3	1	1.3172474E7	1.70586E7	1.6067136E7	4211931.5	8629814.0	9822130.0	8796400.0	0.0	
sp|P04217|A1BG_HUMAN	P04217	A1BG_HUMAN	A1BG	495	Homo sapiens	1:Experimental evidence at protein level	Alpha-1B-glycoprotein	1.0	0.999	12	49	49	49	14	14	13	8	14	14	13	8	14	14	13	8	3.8024432E7	3.3928048E7	3.7202096E7	2.572568E7	1.7905466E7	1.7270676E7	1.5034331E7	1.151651E7	
sp|P04278|SHBG_HUMAN	P04278	SHBG_HUMAN	SHBG	402	Homo sapiens	1:Experimental evidence at protein level	Sex hormone-binding globulin	0.9377	0.9977	1	2	2	2	0	0	1	1	0	0	1	1	0	0	1	1	0.0	313233.38	210186.73	270755.6	0.0	0.0	0.0	0.0	
sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	335	Homo sapiens	1:Experimental evidence at protein level	Glyceraldehyde-3-phosphate dehydrogenase	1.0	0.999	7	15	13	15	3	1	4	7	3	1	4	5	3	1	4	7	5336966.0	5039752.0	1.2800607E7	1.2844086E7	3057636.2	2178889.8	4882830.0	5499032.0	
sp|P04430|KV116_HUMAN	P04430	KV116_HUMAN	IGKV1-16	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-16	1.0	0.9853	2	2	2	2	0	1	0	1	0	1	0	1	0	1	0	1	911826.1	1297885.0	1347529.0	760173.7	0.0	974473.06	1004523.75	393772.1	
sp|P04792|HSPB1_HUMAN	P04792	HSPB1_HUMAN	HSPB1	205	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein beta-1	1.0	0.9963	2	4	4	4	0	0	2	2	0	0	2	2	0	0	2	2	310910.44	203019.44	962912.6	765514.75	0.0	0.0	528512.0	416299.34	
sp|P04843|RPN1_HUMAN	P04843	RPN1_HUMAN	RPN1	607	Homo sapiens	1:Experimental evidence at protein level	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	0.6648	0.9831	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	326339.38	353361.38	0.0	0.0	0.0	0.0	
sp|P05060|SCG1_HUMAN	P05060	SCG1_HUMAN	CHGB	677	Homo sapiens	1:Experimental evidence at protein level	Secretogranin-1	1.0	0.999	38	119	119	119	17	32	39	31	17	32	39	31	17	32	39	31	5.2803928E7	5.3679924E7	6.5849904E7	7.1255288E7	1.9338318E7	2.3523256E7	2.8080066E7	2.1718118E7	
sp|P05062|ALDOB_HUMAN	P05062	ALDOB_HUMAN	ALDOB	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase B	0.9959	0.9861	2	2	2	6	0	0	1	1	0	0	1	1	1	1	2	2	338325.6	315375.28	332290.9	326559.03	0.0	0.0	0.0	0.0	
sp|P05067|A4_HUMAN	P05067	A4_HUMAN	APP	770	Homo sapiens	1:Experimental evidence at protein level	Amyloid-beta precursor protein	1.0	0.999	17	74	66	74	15	18	21	20	13	16	19	18	15	18	21	20	1.0797183E7	1.5191033E7	1.500571E7	1.3681114E7	4973054.0	6556529.5	8130301.0	6605426.5	
sp|P05090|APOD_HUMAN	P05090	APOD_HUMAN	APOD	189	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein D	1.0	0.999	6	20	20	20	5	5	5	5	5	5	5	5	5	5	5	5	2.739536E8	2.3212968E8	3.174088E8	3.89046624E8	1.09668432E8	1.222742E8	1.53061072E8	1.74584096E8	
sp|P05141|ADT2_HUMAN	P05141	ADT2_HUMAN	SLC25A5	298	Homo sapiens	1:Experimental evidence at protein level	ADP/ATP translocase 2	0.9006	0.9963	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	412698.22	235723.88	472295.3	445000.44	0.0	0.0	0.0	0.0	sp|P12235|ADT1_HUMAN, sp|P12236|ADT3_HUMAN
sp|P05155|IC1_HUMAN	P05155	IC1_HUMAN	SERPING1	500	Homo sapiens	1:Experimental evidence at protein level	Plasma protease C1 inhibitor	1.0	0.999	11	42	42	42	9	12	11	10	9	12	11	10	9	12	11	10	4317460.5	7350484.0	6358899.0	1.1120852E7	2278876.8	4033107.0	2718003.2	4928405.5	
sp|P05156|CFAI_HUMAN	P05156	CFAI_HUMAN	CFI	583	Homo sapiens	1:Experimental evidence at protein level	Complement factor I	1.0	0.999	6	19	19	19	5	4	6	4	5	4	6	4	5	4	6	4	6088887.0	5275780.5	5080030.0	6486809.5	2835927.2	2413248.2	2272702.0	2809852.0	
sp|P05387|RLA2_HUMAN	P05387	RLA2_HUMAN	RPLP2	115	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein P2	1.0	0.9888	2	4	4	4	1	0	1	2	1	0	1	2	1	0	1	2	633341.25	411822.28	1055576.6	1044689.1	462055.97	0.0	747788.7	816167.8	
sp|P05388|RLA0_HUMAN	P05388	RLA0_HUMAN	RPLP0	317	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL10	0.9305	0.9975	1	2	2	2	0	0	1	1	0	0	1	1	0	0	1	1	53523.703	0.0	347572.06	254911.28	0.0	0.0	0.0	0.0	
sp|P05408|7B2_HUMAN	P05408	7B2_HUMAN	SCG5	212	Homo sapiens	1:Experimental evidence at protein level	Neuroendocrine protein 7B2	1.0	0.999	4	12	12	12	2	4	3	3	2	4	3	3	2	4	3	3	1.2484255E7	1.1623484E7	2.7328618E7	2.8264446E7	6590728.0	6123149.0	1.3092271E7	1.4675708E7	
sp|P05452|TETN_HUMAN	P05452	TETN_HUMAN	CLEC3B	202	Homo sapiens	1:Experimental evidence at protein level	Tetranectin	1.0	0.999	4	16	16	16	4	4	4	4	4	4	4	4	4	4	4	4	2.7000908E7	2.4678676E7	2.4744374E7	3.2760192E7	1.4984151E7	1.3546168E7	1.5359384E7	1.3404461E7	
sp|P05543|THBG_HUMAN	P05543	THBG_HUMAN	SERPINA7	415	Homo sapiens	1:Experimental evidence at protein level	Thyroxine-binding globulin	1.0	0.999	9	18	18	18	5	6	2	5	5	6	2	5	5	6	2	5	4434778.0	3775431.0	4291620.5	4875046.0	2211814.8	1818025.4	2407560.8	3014945.5	
sp|P05546|HEP2_HUMAN	P05546	HEP2_HUMAN	SERPIND1	499	Homo sapiens	1:Experimental evidence at protein level	Heparin cofactor 2	1.0	0.999	16	45	45	45	8	13	13	11	8	13	13	11	8	13	13	11	8005698.5	9300265.0	1.1404744E7	1.0472505E7	3872152.2	4628510.0	5029511.0	5873360.5	
sp|P05783|K1C18_HUMAN	P05783	K1C18_HUMAN	KRT18	430	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 18	1.0	0.999	7	12	9	12	0	1	4	7	0	1	3	5	0	1	4	7	1803629.5	1402262.6	3554382.8	3395406.2	700232.2	561868.2	1273191.5	1161231.1	
sp|P05787|K2C8_HUMAN	P05787	K2C8_HUMAN	KRT8	483	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 8	1.0	0.9986	15	28	17	28	6	5	7	10	2	2	5	8	6	5	7	10	2342671.8	1775183.8	6804173.0	5972287.5	1671248.0	1136028.0	2954162.8	2972047.0	
sp|P05976|MYL1_HUMAN	P05976	MYL1_HUMAN	MYL1	194	Homo sapiens	1:Experimental evidence at protein level	Myosin light chain 1/3, skeletal muscle isoform	1.0	0.9776	2	3	1	3	0	0	1	2	0	0	0	1	0	0	1	2	489796.28	274744.47	837259.75	1064220.9	0.0	138213.22	733052.25	972188.56	
sp|P06312|KV401_HUMAN	P06312	KV401_HUMAN	IGKV4-1	121	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 4-1	1.0	0.999	5	16	16	16	3	4	5	4	3	4	5	4	3	4	5	4	3354882.8	3683671.0	5775653.0	9886457.0	2845163.8	4163591.8	4150937.2	7544705.0	
sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	782	Homo sapiens	1:Experimental evidence at protein level	Gelsolin	1.0	0.999	36	139	139	139	34	39	38	28	34	39	38	28	34	39	38	28	7.7478928E7	6.69388E7	5.922688E7	7.9595432E7	2.8248316E7	2.61572E7	3.2442856E7	2.8050342E7	
sp|P06576|ATPB_HUMAN	P06576	ATPB_HUMAN	ATP5F1B	529	Homo sapiens	1:Experimental evidence at protein level	ATP synthase F(1) complex subunit beta, mitochondrial	1.0	0.997	3	4	4	4	0	0	1	3	0	0	1	3	0	0	1	3	0.0	0.0	857117.4	1922703.2	0.0	0.0	640346.44	758602.56	
sp|P06681|CO2_HUMAN	P06681	CO2_HUMAN	C2	752	Homo sapiens	1:Experimental evidence at protein level	Complement C2	1.0	0.9982	7	16	16	16	2	4	6	4	2	4	6	4	2	4	6	4	3034370.2	2858547.2	2490325.5	1813854.2	1183765.0	1220184.0	1133700.1	944328.5	
sp|P06703|S10A6_HUMAN	P06703	S10A6_HUMAN	S100A6	90	Homo sapiens	1:Experimental evidence at protein level	Protein S100-A6	0.9999	0.9873	2	5	5	5	2	2	1	0	2	2	1	0	2	2	1	0	1441356.0	1117268.8	1845906.0	0.0	828072.7	650805.4	0.0	0.0	
sp|P06727|APOA4_HUMAN	P06727	APOA4_HUMAN	APOA4	396	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-IV	1.0	0.999	29	110	110	110	24	29	31	26	24	29	31	26	24	29	31	26	2.8016756E7	2.0308292E7	2.3136808E7	2.6143648E7	1.0459341E7	8108609.5	1.0879214E7	1.1248795E7	
sp|P06732|KCRM_HUMAN	P06732	KCRM_HUMAN	CKM	381	Homo sapiens	1:Experimental evidence at protein level	Creatine kinase M-type	1.0	0.9946	4	6	6	6	0	1	2	3	0	1	2	3	0	1	2	3	1548349.8	941252.5	1709556.6	1392528.0	637881.1	372473.3	708151.94	538813.8	
sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	ENO1	434	Homo sapiens	1:Experimental evidence at protein level	Alpha-enolase	1.0	0.999	7	16	14	16	2	3	6	5	2	3	5	4	2	3	6	5	3945193.5	2623166.8	6359181.0	6050163.5	2154566.8	1508634.2	1845169.5	2128088.8	
sp|P06748|NPM_HUMAN	P06748	NPM_HUMAN	NPM1	294	Homo sapiens	1:Experimental evidence at protein level	Nucleophosmin	0.9296	0.9974	1	3	3	3	1	1	0	1	1	1	0	1	1	1	0	1	0.0	798393.75	1625871.1	1541544.0	0.0	0.0	0.0	0.0	
sp|P07108|ACBP_HUMAN	P07108	ACBP_HUMAN	DBI	87	Homo sapiens	1:Experimental evidence at protein level	Acyl-CoA-binding protein	1.0	0.9986	2	5	5	5	2	1	1	1	2	1	1	1	2	1	1	1	3054279.5	2120970.0	2773649.5	2175947.8	2035938.0	1196234.2	1064145.6	1003418.2	
sp|P07195|LDHB_HUMAN	P07195	LDHB_HUMAN	LDHB	334	Homo sapiens	1:Experimental evidence at protein level	L-lactate dehydrogenase B chain	1.0	0.999	10	24	24	24	6	5	6	7	6	5	6	7	6	5	6	7	4177473.0	3904794.8	4949014.5	5198105.5	1637274.0	1369620.8	2407030.5	2391548.5	
sp|P07225|PROS_HUMAN	P07225	PROS_HUMAN	PROS1	676	Homo sapiens	1:Experimental evidence at protein level	Vitamin K-dependent protein S	1.0	0.999	9	28	28	28	5	7	8	8	5	7	8	8	5	7	8	8	4119214.5	4256846.0	4990486.5	3645650.8	2129498.2	2015260.5	1992918.5	1966610.8	
sp|P07333|CSF1R_HUMAN	P07333	CSF1R_HUMAN	CSF1R	972	Homo sapiens	1:Experimental evidence at protein level	Macrophage colony-stimulating factor 1 receptor	1.0	0.999	6	19	19	19	5	5	4	5	5	5	4	5	5	5	4	5	6228072.0	5859783.0	6305632.0	5971956.0	2711948.0	2978804.5	3105592.0	2591081.0	
sp|P07339|CATD_HUMAN	P07339	CATD_HUMAN	CTSD	412	Homo sapiens	1:Experimental evidence at protein level	Cathepsin D	1.0	0.999	11	40	40	40	11	10	8	11	11	10	8	11	11	10	8	11	7620522.0	7824292.0	1.1178962E7	1.4030972E7	4225899.5	3564513.5	4462594.5	4667576.5	
sp|P07355|ANXA2_HUMAN	P07355	ANXA2_HUMAN	ANXA2	339	Homo sapiens	1:Experimental evidence at protein level	Annexin A2	1.0	0.9977	5	9	3	9	0	1	3	5	0	0	1	2	0	1	3	5	1555223.0	731335.4	1777294.2	1812508.2	746242.56	487359.9	764683.7	828760.3	
sp|P07357|CO8A_HUMAN	P07357	CO8A_HUMAN	C8A	584	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 alpha chain	1.0	0.9979	5	11	11	11	2	4	2	3	2	4	2	3	2	4	2	3	2871559.0	2736567.8	2294156.0	523501.9	1313662.9	1163984.8	1251673.1	1058216.0	
sp|P07358|CO8B_HUMAN	P07358	CO8B_HUMAN	C8B	591	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 beta chain	1.0	0.999	7	17	17	17	5	5	2	5	5	5	2	5	5	5	2	5	1770103.0	1540384.8	1217896.4	1133690.6	1059816.0	895998.7	617587.6	627718.75	
sp|P07360|CO8G_HUMAN	P07360	CO8G_HUMAN	C8G	202	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 gamma chain	1.0	0.999	5	11	11	11	3	1	3	4	3	1	3	4	3	1	3	4	3537976.5	2787888.8	2192588.5	2172260.5	1468626.5	1042843.1	931218.75	1098849.6	
sp|P07437|TBB5_HUMAN	P07437	TBB5_HUMAN	TUBB	444	Homo sapiens	1:Experimental evidence at protein level	Tubulin beta chain	1.0	0.9988	6	8	1	8	1	2	1	4	0	0	0	1	1	2	1	4	1868301.0	1498378.5	3104039.0	3168617.5	990419.25	739173.7	951560.3	1579815.8	
sp|P07478|TRY2_HUMAN	P07478	TRY2_HUMAN	PRSS2	247	Homo sapiens	1:Experimental evidence at protein level	Trypsin-2	0.8805	0.9954	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	264107.25	199615.33	407721.56	447829.7	0.0	0.0	0.0	0.0	
sp|P07686|HEXB_HUMAN	P07686	HEXB_HUMAN	HEXB	556	Homo sapiens	1:Experimental evidence at protein level	Beta-hexosaminidase subunit beta	0.7992	0.9915	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	214084.19	0.0	207408.84	337514.1	0.0	0.0	0.0	0.0	
sp|P07711|CATL1_HUMAN	P07711	CATL1_HUMAN	CTSL	333	Homo sapiens	1:Experimental evidence at protein level	Procathepsin L	1.0	0.999	5	10	7	10	1	2	5	2	1	2	3	1	1	2	5	2	1817356.8	1445039.1	1424122.2	1171858.4	984154.94	755161.9	847269.75	795572.0	
sp|P07737|PROF1_HUMAN	P07737	PROF1_HUMAN	PFN1	140	Homo sapiens	1:Experimental evidence at protein level	Profilin-1	1.0	0.9979	3	4	4	4	0	1	2	1	0	1	2	1	0	1	2	1	1480175.0	1072786.4	490188.4	3436095.8	1031442.44	676428.1	1284205.4	1589734.8	
sp|P07900|HS90A_HUMAN	P07900	HS90A_HUMAN	HSP90AA1	732	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein HSP 90-alpha	1.0	0.9985	8	8	8	17	1	0	3	4	1	0	3	4	2	2	6	7	2354167.8	1483903.0	4686766.0	4807405.0	1056593.6	648636.1	2019145.6	2097997.2	
sp|P08123|CO1A2_HUMAN	P08123	CO1A2_HUMAN	COL1A2	1366	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-2(I) chain	1.0	0.999	3	5	5	5	1	0	1	3	1	0	1	3	1	0	1	3	1483760.0	534961.06	1626230.2	2397148.8	616515.0	392257.22	1261313.9	1397499.0	
sp|P08185|CBG_HUMAN	P08185	CBG_HUMAN	SERPINA6	405	Homo sapiens	1:Experimental evidence at protein level	Corticosteroid-binding globulin	1.0	0.999	10	32	32	32	7	10	9	6	7	10	9	6	7	10	9	6	1.0431035E7	8445523.0	7067282.0	7254077.0	3715986.5	3455688.8	2856610.0	3866645.2	
sp|P08238|HS90B_HUMAN	P08238	HS90B_HUMAN	HSP90AB1	724	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein HSP 90-beta	1.0	0.9989	10	27	8	27	4	5	9	9	1	1	3	3	4	5	9	9	4968305.0	3092683.0	1.3415968E7	1.2211528E7	2297861.0	1664192.9	5467800.5	4856920.0	
sp|P08253|MMP2_HUMAN	P08253	MMP2_HUMAN	MMP2	660	Homo sapiens	1:Experimental evidence at protein level	72 kDa type IV collagenase	1.0	0.999	13	29	27	29	4	8	8	9	4	8	7	8	4	8	8	9	2767007.8	2321624.5	1886156.0	2803956.5	1367608.6	1179377.6	957719.06	1105145.9	
sp|P08294|SODE_HUMAN	P08294	SODE_HUMAN	SOD3	240	Homo sapiens	1:Experimental evidence at protein level	Extracellular superoxide dismutase [Cu-Zn]	1.0	0.999	5	27	27	27	7	7	5	8	7	7	5	8	7	7	5	8	1.5172653E7	1.5921024E7	1.3561718E7	1.3621732E7	6117832.0	6853324.0	5380499.5	5292097.0	
sp|P08571|CD14_HUMAN	P08571	CD14_HUMAN	CD14	375	Homo sapiens	1:Experimental evidence at protein level	Monocyte differentiation antigen CD14	1.0	0.999	9	25	25	25	4	5	8	8	4	5	8	8	4	5	8	8	1.3562492E7	1.1809743E7	8664652.0	1.4228828E7	4039165.0	4343099.5	5392109.0	6490593.5	
sp|P08603|CFAH_HUMAN	P08603	CFAH_HUMAN	CFH	1231	Homo sapiens	1:Experimental evidence at protein level	Complement factor H	1.0	0.999	17	71	59	71	16	18	20	17	14	15	17	13	16	18	20	17	1.934047E7	1.5035025E7	1.5150001E7	1.0432112E7	6939084.0	6379636.5	6397986.0	6686369.5	
sp|P08637|FCG3A_HUMAN	P08637	FCG3A_HUMAN	FCGR3A	254	Homo sapiens	1:Experimental evidence at protein level	Low affinity immunoglobulin gamma Fc region receptor III-A	1.0	0.9906	2	3	2	3	1	1	1	0	1	1	0	0	1	1	1	0	0.0	679519.7	696718.4	425114.44	0.0	490814.44	476928.7	0.0	
sp|P08697|A2AP_HUMAN	P08697	A2AP_HUMAN	SERPINF2	491	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-antiplasmin	1.0	0.999	12	27	27	27	5	8	5	9	5	8	5	9	5	8	5	9	3270248.8	3324175.0	4347985.5	6156287.0	1486094.9	1825153.9	1812650.2	2333785.2	
sp|P08727|K1C19_HUMAN	P08727	K1C19_HUMAN	KRT19	400	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 19	1.0	0.999	4	6	4	8	0	0	3	3	0	0	2	2	0	0	4	4	1232108.1	678448.9	1941548.5	2039228.8	550943.75	253214.78	835728.1	878293.25	
sp|P09104|ENOG_HUMAN	P09104	ENOG_HUMAN	ENO2	434	Homo sapiens	1:Experimental evidence at protein level	Gamma-enolase	0.9999	0.9857	3	3	3	5	0	1	1	1	0	1	1	1	0	1	2	2	944047.25	916007.7	613392.0	389784.5	577585.56	546059.44	399055.25	248113.98	
sp|P09382|LEG1_HUMAN	P09382	LEG1_HUMAN	LGALS1	135	Homo sapiens	1:Experimental evidence at protein level	Galectin-1	0.8447	0.9938	1	3	3	3	1	1	0	1	1	1	0	1	1	1	0	1	567433.7	453953.34	1220933.5	1212884.8	0.0	0.0	0.0	0.0	
sp|P09417|DHPR_HUMAN	P09417	DHPR_HUMAN	QDPR	244	Homo sapiens	1:Experimental evidence at protein level	Dihydropteridine reductase	0.9633	0.9987	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	523356.28	373087.56	537350.0	226251.6	0.0	0.0	0.0	0.0	
sp|P09486|SPRC_HUMAN	P09486	SPRC_HUMAN	SPARC	303	Homo sapiens	1:Experimental evidence at protein level	SPARC	1.0	0.9986	4	13	13	13	3	3	4	3	3	3	4	3	3	3	4	3	2710734.5	4219981.0	4076625.0	2959009.8	1434388.9	1860309.1	1716723.2	1428874.9	
sp|P09603|CSF1_HUMAN	P09603	CSF1_HUMAN	CSF1	554	Homo sapiens	1:Experimental evidence at protein level	Macrophage colony-stimulating factor 1	1.0	0.999	2	6	6	6	1	1	2	2	1	1	2	2	1	1	2	2	1848910.4	1513055.8	2285234.5	1843741.2	1267586.1	1074708.4	1547981.4	1088045.5	
sp|P09668|CATH_HUMAN	P09668	CATH_HUMAN	CTSH	335	Homo sapiens	1:Experimental evidence at protein level	Pro-cathepsin H	1.0	0.9984	2	6	6	6	1	1	2	2	1	1	2	2	1	1	2	2	1522945.6	1302373.5	1285689.8	1284090.4	601277.8	553152.25	630748.06	635863.4	
sp|P09871|C1S_HUMAN	P09871	C1S_HUMAN	C1S	688	Homo sapiens	1:Experimental evidence at protein level	Complement C1s subcomponent	1.0	0.999	16	50	47	50	10	13	14	13	9	12	13	13	10	13	14	13	1.5195245E7	1.3478727E7	1.5969924E7	1.5638098E7	6902112.5	6873795.0	7044998.5	7228189.5	
sp|P09972|ALDOC_HUMAN	P09972	ALDOC_HUMAN	ALDOC	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase C	1.0	0.9989	7	13	13	17	3	1	3	6	3	1	3	6	4	2	4	7	1920309.8	1843279.5	977421.25	2211590.5	795075.5	725028.75	697253.5	931898.4	
sp|P0C0L4|CO4A_HUMAN	P0C0L4	CO4A_HUMAN	C4A	1744	Homo sapiens	1:Experimental evidence at protein level	Complement C4-A	1.0	0.999	57	10	10	240	2	2	3	3	2	2	3	3	61	69	67	43	1.1669376E7	1.3689214E7	1.1161202E7	1.414003E7	5606584.5	6541784.0	4299256.0	5485727.0	
sp|P0C0L5|CO4B_HUMAN	P0C0L5	CO4B_HUMAN	C4B	1744	Homo sapiens	1:Experimental evidence at protein level	Complement C4-B	1.0	0.999	57	245	15	245	63	70	68	44	4	3	4	4	63	70	68	44	5.1091728E7	4.3101184E7	3.7410016E7	4.9589428E7	1.8318904E7	1.901873E7	1.6188988E7	1.7099924E7	
sp|P0C0S8|H2A1_HUMAN	P0C0S8	H2A1_HUMAN	H2AC11	130	Homo sapiens	1:Experimental evidence at protein level	Histone H2A type 1	1.0	0.9985	3	9	0	9	2	2	2	3	0	0	0	0	2	2	2	3	7937696.0	5909496.0	1.870061E7	1.5829341E7	5406846.0	3939172.2	9597322.0	8328777.0	sp|P20671|H2A1D_HUMAN, sp|Q16777|H2A2C_HUMAN, sp|Q6FI13|H2A2A_HUMAN, sp|Q96KK5|H2A1H_HUMAN, sp|Q99878|H2A1J_HUMAN, sp|Q9BTM1|H2AJ_HUMAN
sp|P0CG47|UBB_HUMAN	P0CG47	UBB_HUMAN	UBB	229	Homo sapiens	1:Experimental evidence at protein level	Polyubiquitin-B	1.0	0.999	4	12	0	12	3	3	3	3	0	0	0	0	3	3	3	3	2.4317032E7	1.8502848E7	2.6434244E7	2.2888654E7	9644640.0	7422150.0	1.3313043E7	1.1841542E7	sp|P0CG48|UBC_HUMAN, sp|P62979|RS27A_HUMAN, sp|P62987|RL40_HUMAN
sp|P0DMV8|HS71A_HUMAN	P0DMV8	HS71A_HUMAN	HSPA1A	641	Homo sapiens	1:Experimental evidence at protein level	Heat shock 70 kDa protein 1A	0.9999	0.9878	4	3	0	8	0	0	1	2	0	0	0	0	1	1	2	4	609208.4	0.0	750309.44	937398.06	0.0	0.0	438802.7	547290.0	sp|P0DMV9|HS71B_HUMAN
sp|P0DOY2|IGLC2_HUMAN	P0DOY2	IGLC2_HUMAN	IGLC2	106	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda constant 2	1.0	0.999	5	9	0	16	2	2	2	3	0	0	0	0	4	4	3	5	7.1292736E7	5.3239264E7	1.71559088E8	2.02798176E8	5.5102968E7	4.0149752E7	1.11528848E8	1.40521344E8	sp|P0DOY3|IGLC3_HUMAN
sp|P10451|OSTP_HUMAN	P10451	OSTP_HUMAN	SPP1	314	Homo sapiens	1:Experimental evidence at protein level	Osteopontin	1.0	0.999	10	34	34	34	8	8	11	7	8	8	11	7	8	8	11	7	4.7018888E7	5.887806E7	7.9710464E7	6.4257348E7	2.7002976E7	4.202616E7	3.3281696E7	2.7155628E7	
sp|P10599|THIO_HUMAN	P10599	THIO_HUMAN	TXN	105	Homo sapiens	1:Experimental evidence at protein level	Thioredoxin	1.0	0.9982	2	6	6	6	1	1	2	2	1	1	2	2	1	1	2	2	1093154.2	1066825.2	1203846.5	1434175.1	787931.8	672996.0	759917.5	984994.94	
