Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_2_1 Spectral Count	ALS_2_2 Spectral Count	ALS_2_3 Spectral Count	ALS_2_4 Spectral Count	ALS_2_1 Unique Spectral Count	ALS_2_2 Unique Spectral Count	ALS_2_3 Unique Spectral Count	ALS_2_4 Unique Spectral Count	ALS_2_1 Total Spectral Count	ALS_2_2 Total Spectral Count	ALS_2_3 Total Spectral Count	ALS_2_4 Total Spectral Count	ALS_2_1 Intensity	ALS_2_2 Intensity	ALS_2_3 Intensity	ALS_2_4 Intensity	ALS_2_1 MaxLFQ Intensity	ALS_2_2 MaxLFQ Intensity	ALS_2_3 MaxLFQ Intensity	ALS_2_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|P03952|KLKB1_HUMAN	P03952	KLKB1_HUMAN	KLKB1	638	Homo sapiens	1:Experimental evidence at protein level	Plasma kallikrein	1.0	0.9887	5	8	8	8	2	2	0	4	2	2	0	4	2	2	0	4	2081913.0	2087135.1	2166134.5	2044152.2	888571.06	901897.1	933667.44	919345.25	
sp|P04004|VTNC_HUMAN	P04004	VTNC_HUMAN	VTN	478	Homo sapiens	1:Experimental evidence at protein level	Vitronectin	1.0	0.999	7	28	28	28	8	4	7	9	8	4	7	9	8	4	7	9	2.2804264E7	9606310.0	2.3519716E7	2.1347972E7	1.0152752E7	4339083.5	8653339.0	8546860.0	
sp|P04066|FUCO_HUMAN	P04066	FUCO_HUMAN	FUCA1	466	Homo sapiens	1:Experimental evidence at protein level	Tissue alpha-L-fucosidase	1.0	0.9893	2	4	4	4	1	1	0	2	1	1	0	2	1	1	0	2	690127.5	992307.6	597382.0	958013.4	419319.53	584897.9	354817.25	569691.8	
sp|P04070|PROC_HUMAN	P04070	PROC_HUMAN	PROC	461	Homo sapiens	1:Experimental evidence at protein level	Vitamin K-dependent protein C	0.5213	0.9711	1	3	3	3	1	1	1	0	1	1	1	0	1	1	1	0	481258.16	341555.47	476330.28	386206.2	0.0	0.0	0.0	0.0	
sp|P04075|ALDOA_HUMAN	P04075	ALDOA_HUMAN	ALDOA	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase A	1.0	0.999	10	32	4	32	8	7	9	8	1	1	1	1	8	7	9	8	6188693.5	5183163.0	5783192.0	7481753.0	2297389.0	2191615.8	2479261.0	2430776.2	
sp|P04085|PDGFA_HUMAN	P04085	PDGFA_HUMAN	PDGFA	211	Homo sapiens	1:Experimental evidence at protein level	Platelet-derived growth factor subunit A	0.9118	0.9969	1	3	3	3	1	0	1	1	1	0	1	1	1	0	1	1	998046.6	658654.8	570963.9	518029.5	0.0	0.0	0.0	0.0	
sp|P04114|APOB_HUMAN	P04114	APOB_HUMAN	APOB	4563	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein B-100	0.5574	0.9749	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	176306.94	152738.44	145722.4	308062.7	0.0	0.0	0.0	0.0	
sp|P04156|PRIO_HUMAN	P04156	PRIO_HUMAN	PRNP	253	Homo sapiens	1:Experimental evidence at protein level	Major prion protein	1.0	0.999	9	32	32	32	9	9	5	9	9	9	5	9	9	9	5	9	2.9226094E7	3.243981E7	3.0293244E7	3.198524E7	1.7960428E7	2.0350432E7	2.0816854E7	1.8410806E7	
sp|P04180|LCAT_HUMAN	P04180	LCAT_HUMAN	LCAT	440	Homo sapiens	1:Experimental evidence at protein level	Phosphatidylcholine-sterol acyltransferase	1.0	0.999	3	8	8	8	2	2	3	1	2	2	3	1	2	2	3	1	3182575.5	4538399.0	3645526.5	1219920.5	1734505.0	1787875.0	1457803.8	0.0	
sp|P04196|HRG_HUMAN	P04196	HRG_HUMAN	HRG	525	Homo sapiens	1:Experimental evidence at protein level	Histidine-rich glycoprotein	1.0	0.999	11	38	38	38	9	11	7	11	9	11	7	11	9	11	7	11	2.383476E7	3.1575134E7	2.2619944E7	3.2244304E7	8935544.0	1.186681E7	9968429.0	1.1785717E7	
sp|P04216|THY1_HUMAN	P04216	THY1_HUMAN	THY1	161	Homo sapiens	1:Experimental evidence at protein level	Thy-1 membrane glycoprotein	1.0	0.999	3	15	15	15	4	3	4	4	4	3	4	4	4	3	4	4	2.5161142E7	3.4274224E7	2.2608008E7	3.3475996E7	1.8831906E7	1.8894394E7	1.6478638E7	1.7860664E7	
sp|P04217|A1BG_HUMAN	P04217	A1BG_HUMAN	A1BG	495	Homo sapiens	1:Experimental evidence at protein level	Alpha-1B-glycoprotein	1.0	0.999	12	63	63	63	17	17	13	16	17	17	13	16	17	17	13	16	5.2966176E7	6.8952448E7	5.6574556E7	6.9763664E7	2.225146E7	2.3215608E7	2.3948064E7	2.5893404E7	
sp|P04278|SHBG_HUMAN	P04278	SHBG_HUMAN	SHBG	402	Homo sapiens	1:Experimental evidence at protein level	Sex hormone-binding globulin	0.9127	0.9969	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	191296.94	380396.22	349387.78	419019.78	0.0	0.0	0.0	0.0	
sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	335	Homo sapiens	1:Experimental evidence at protein level	Glyceraldehyde-3-phosphate dehydrogenase	1.0	0.999	6	11	10	11	2	1	2	6	2	1	2	5	2	1	2	6	6672733.0	6045207.0	6297806.0	1.524466E7	3933393.8	3412813.0	3653518.0	6957558.5	
sp|P04430|KV116_HUMAN	P04430	KV116_HUMAN	IGKV1-16	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-16	0.9667	0.9989	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	478316.75	531496.8	459438.66	631161.44	0.0	0.0	0.0	0.0	
sp|P04792|HSPB1_HUMAN	P04792	HSPB1_HUMAN	HSPB1	205	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein beta-1	1.0	0.9969	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	2	330296.8	374792.75	349677.75	922641.9	171917.25	233347.86	220555.75	580667.4	
sp|P04843|RPN1_HUMAN	P04843	RPN1_HUMAN	RPN1	607	Homo sapiens	1:Experimental evidence at protein level	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	0.5313	0.9722	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	0.0	459837.25	0.0	0.0	0.0	0.0	
sp|P04908|H2A1B_HUMAN	P04908	H2A1B_HUMAN	H2AC4	130	Homo sapiens	1:Experimental evidence at protein level	Histone H2A type 1-B/E	0.9993	0.9909	2	8	0	8	2	2	2	2	0	0	0	0	2	2	2	2	7431098.5	6924052.0	7886848.0	1.8903924E7	5193815.5	4712164.0	5515207.0	1.2209696E7	sp|P0C0S5|H2AZ_HUMAN, sp|P0C0S8|H2A1_HUMAN, sp|P16104|H2AX_HUMAN, sp|P20671|H2A1D_HUMAN, sp|Q16777|H2A2C_HUMAN, sp|Q6FI13|H2A2A_HUMAN, sp|Q71UI9|H2AV_HUMAN, sp|Q7L7L0|H2A3_HUMAN, sp|Q93077|H2A1C_HUMAN, sp|Q96KK5|H2A1H_HUMAN, sp|Q96QV6|H2A1A_HUMAN, sp|Q99878|H2A1J_HUMAN, sp|Q9BTM1|H2AJ_HUMAN
sp|P05060|SCG1_HUMAN	P05060	SCG1_HUMAN	CHGB	677	Homo sapiens	1:Experimental evidence at protein level	Secretogranin-1	1.0	0.999	47	185	185	185	48	37	52	48	48	37	52	48	48	37	52	48	1.1669888E8	1.16962696E8	1.20156416E8	1.13590768E8	5.7673272E7	3.7856928E7	5.5383572E7	4.1994808E7	
sp|P05062|ALDOB_HUMAN	P05062	ALDOB_HUMAN	ALDOB	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase B	0.9604	0.9949	2	1	1	5	0	0	0	1	0	0	0	1	1	1	1	2	0.0	354801.78	406124.03	499047.12	0.0	0.0	0.0	0.0	
sp|P05067|A4_HUMAN	P05067	A4_HUMAN	APP	770	Homo sapiens	1:Experimental evidence at protein level	Amyloid-beta precursor protein	1.0	0.999	19	101	93	101	25	23	25	28	23	21	23	26	25	23	25	28	3.1752194E7	1.8715622E7	3.6619368E7	3.0869462E7	1.5766126E7	8360596.0	1.4055502E7	1.2261732E7	
sp|P05090|APOD_HUMAN	P05090	APOD_HUMAN	APOD	189	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein D	1.0	0.999	5	19	19	19	5	5	5	4	5	5	5	4	5	5	5	4	3.450512E8	3.73951712E8	3.6960752E8	3.24783808E8	1.5498624E8	1.67669952E8	1.66255152E8	1.2914968E8	
sp|P05155|IC1_HUMAN	P05155	IC1_HUMAN	SERPING1	500	Homo sapiens	1:Experimental evidence at protein level	Plasma protease C1 inhibitor	1.0	0.9989	11	44	44	44	7	13	12	12	7	13	12	12	7	13	12	12	8647260.0	1.0060326E7	1.0043126E7	9663708.0	3754258.0	4384708.5	4503197.5	4009600.8	
sp|P05156|CFAI_HUMAN	P05156	CFAI_HUMAN	CFI	583	Homo sapiens	1:Experimental evidence at protein level	Complement factor I	1.0	0.999	7	26	26	26	7	7	6	6	7	7	6	6	7	7	6	6	1.4949666E7	1.847769E7	1.5547076E7	1.3273243E7	5950885.0	7376533.0	5953042.5	5862623.5	
sp|P05387|RLA2_HUMAN	P05387	RLA2_HUMAN	RPLP2	115	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein P2	0.9999	0.9954	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	2	447384.1	490132.2	300122.28	806079.5	269765.34	381921.5	0.0	677769.3	
sp|P05388|RLA0_HUMAN	P05388	RLA0_HUMAN	RPLP0	317	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL10	0.7976	0.9918	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	67550.77	128834.984	287490.6	0.0	0.0	0.0	0.0	
sp|P05408|7B2_HUMAN	P05408	7B2_HUMAN	SCG5	212	Homo sapiens	1:Experimental evidence at protein level	Neuroendocrine protein 7B2	1.0	0.9989	7	24	24	24	7	6	6	5	7	6	6	5	7	6	6	5	5.3511884E7	5.7705812E7	5.9910664E7	4.7351104E7	2.8963874E7	3.0175062E7	2.933974E7	2.0166772E7	
sp|P05452|TETN_HUMAN	P05452	TETN_HUMAN	CLEC3B	202	Homo sapiens	1:Experimental evidence at protein level	Tetranectin	1.0	0.999	3	15	15	15	4	3	4	4	4	3	4	4	4	3	4	4	3.1083906E7	2.7992006E7	2.5363798E7	3.801006E7	1.4052402E7	1.3479703E7	1.1928725E7	1.9391146E7	
sp|P05543|THBG_HUMAN	P05543	THBG_HUMAN	SERPINA7	415	Homo sapiens	1:Experimental evidence at protein level	Thyroxine-binding globulin	1.0	0.999	16	41	41	41	6	11	10	14	6	11	10	14	6	11	10	14	8945489.0	9714252.0	8108112.0	7004971.0	3608191.0	4035101.0	4041078.2	3566411.8	
sp|P05546|HEP2_HUMAN	P05546	HEP2_HUMAN	SERPIND1	499	Homo sapiens	1:Experimental evidence at protein level	Heparin cofactor 2	1.0	0.999	14	45	45	45	11	10	11	13	11	10	11	13	11	10	11	13	1.3742683E7	1.0338031E7	1.222425E7	1.9374386E7	5540737.0	4450552.5	5383656.5	5589500.0	
sp|P05783|K1C18_HUMAN	P05783	K1C18_HUMAN	KRT18	430	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 18	1.0	0.9989	4	3	3	6	0	0	0	3	0	0	0	3	1	0	1	4	914299.0	1293495.2	1329455.4	2800230.5	612475.9	537910.8	567393.9	1103395.8	
sp|P05787|K2C8_HUMAN	P05787	K2C8_HUMAN	KRT8	483	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 8	1.0	0.9984	9	13	9	13	1	3	2	7	1	2	1	5	1	3	2	7	2090754.6	2171809.0	2372988.0	6896240.0	947052.94	1001443.8	1045741.8	2455215.0	
sp|P05976|MYL1_HUMAN	P05976	MYL1_HUMAN	MYL1	194	Homo sapiens	1:Experimental evidence at protein level	Myosin light chain 1/3, skeletal muscle isoform	0.9999	0.9916	2	3	1	3	0	1	0	2	0	0	0	1	0	1	0	2	563841.1	858938.94	310867.34	1321758.0	330706.38	509916.44	0.0	817156.06	
sp|P06312|KV401_HUMAN	P06312	KV401_HUMAN	IGKV4-1	121	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 4-1	1.0	0.9969	3	15	15	15	3	4	4	4	3	4	4	4	3	4	4	4	8554488.0	8703829.0	8142480.5	8206273.5	3749372.0	4262227.5	3813896.8	4169413.5	
sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	782	Homo sapiens	1:Experimental evidence at protein level	Gelsolin	1.0	0.999	35	157	157	157	40	38	36	43	40	38	36	43	40	38	36	43	1.05642872E8	9.071704E7	1.07740184E8	9.7754728E7	4.2817428E7	4.1450736E7	4.6229848E7	4.2948856E7	
sp|P06576|ATPB_HUMAN	P06576	ATPB_HUMAN	ATP5F1B	529	Homo sapiens	1:Experimental evidence at protein level	ATP synthase F(1) complex subunit beta, mitochondrial	0.8871	0.9959	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	0.0	534478.75	0.0	0.0	0.0	0.0	
sp|P06681|CO2_HUMAN	P06681	CO2_HUMAN	C2	752	Homo sapiens	1:Experimental evidence at protein level	Complement C2	1.0	0.9986	9	24	24	24	5	7	6	6	5	7	6	6	5	7	6	6	3683417.5	4694056.5	4029052.0	4820995.5	1586016.9	1959990.2	1783455.4	1882537.9	
sp|P06703|S10A6_HUMAN	P06703	S10A6_HUMAN	S100A6	90	Homo sapiens	1:Experimental evidence at protein level	Protein S100-A6	0.9999	0.9926	2	5	5	5	2	1	1	1	2	1	1	1	2	1	1	1	1344130.2	1089433.2	1220726.9	1648208.9	876347.7	669041.94	799305.0	0.0	
sp|P06727|APOA4_HUMAN	P06727	APOA4_HUMAN	APOA4	396	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-IV	1.0	0.999	28	119	119	119	29	28	27	35	29	28	27	35	29	28	27	35	2.525068E7	2.8734456E7	2.3061458E7	5.1967232E7	1.1611723E7	1.2687576E7	1.1245926E7	1.6248648E7	
sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	ENO1	434	Homo sapiens	1:Experimental evidence at protein level	Alpha-enolase	1.0	0.9973	9	20	20	20	4	5	5	6	4	5	5	6	4	5	5	6	3560186.2	3105910.8	3596724.2	8616205.0	1641236.9	1570048.2	1743420.4	2652481.5	
sp|P07108|ACBP_HUMAN	P07108	ACBP_HUMAN	DBI	87	Homo sapiens	1:Experimental evidence at protein level	Acyl-CoA-binding protein	1.0	0.9989	3	5	5	5	1	2	0	2	1	2	0	2	1	2	0	2	3616867.5	4409296.5	4366732.0	3714898.2	1805830.2	2063550.5	2067764.5	1438134.5	
sp|P07195|LDHB_HUMAN	P07195	LDHB_HUMAN	LDHB	334	Homo sapiens	1:Experimental evidence at protein level	L-lactate dehydrogenase B chain	1.0	0.999	10	28	28	28	6	8	7	7	6	8	7	7	6	8	7	7	6683238.0	6901494.0	6157526.5	7969851.5	2559031.8	2429145.8	2511999.0	2857400.0	
sp|P07225|PROS_HUMAN	P07225	PROS_HUMAN	PROS1	676	Homo sapiens	1:Experimental evidence at protein level	Vitamin K-dependent protein S	1.0	0.9989	8	30	30	30	7	8	7	8	7	8	7	8	7	8	7	8	7710364.0	1.000635E7	8948934.0	7141926.0	4620820.0	4578766.0	4352801.5	4075404.8	
sp|P07333|CSF1R_HUMAN	P07333	CSF1R_HUMAN	CSF1R	972	Homo sapiens	1:Experimental evidence at protein level	Macrophage colony-stimulating factor 1 receptor	1.0	0.9989	6	20	20	20	5	5	5	5	5	5	5	5	5	5	5	5	6435605.0	6078437.0	7051008.0	6957546.5	2914452.8	3243505.8	3074027.5	2688809.5	
sp|P07339|CATD_HUMAN	P07339	CATD_HUMAN	CTSD	412	Homo sapiens	1:Experimental evidence at protein level	Cathepsin D	1.0	0.999	11	36	36	36	9	12	7	8	9	12	7	8	9	12	7	8	8788369.0	1.1984497E7	1.0139697E7	1.1329694E7	4188058.2	4578914.0	4036478.2	4731740.0	
sp|P07355|ANXA2_HUMAN	P07355	ANXA2_HUMAN	ANXA2	339	Homo sapiens	1:Experimental evidence at protein level	Annexin A2	1.0	0.9985	5	6	1	6	1	0	1	4	0	0	0	1	1	0	1	4	1065822.8	440388.25	1405342.5	2555988.5	536717.94	0.0	613070.0	1354980.0	
sp|P07357|CO8A_HUMAN	P07357	CO8A_HUMAN	C8A	584	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 alpha chain	1.0	0.999	4	15	15	15	4	4	4	3	4	4	4	3	4	4	4	3	4640072.0	5770028.0	4967246.5	3567972.5	2079570.6	2148042.8	2079905.6	1630149.2	
sp|P07358|CO8B_HUMAN	P07358	CO8B_HUMAN	C8B	591	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 beta chain	1.0	0.9989	9	27	27	27	7	8	7	5	7	8	7	5	7	8	7	5	2759961.0	4563758.0	3147690.5	3288009.0	1418815.1	1571251.8	1325416.8	1396409.4	
sp|P07360|CO8G_HUMAN	P07360	CO8G_HUMAN	C8G	202	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 gamma chain	1.0	0.999	6	19	19	19	4	4	5	6	4	4	5	6	4	4	5	6	4975683.0	4645948.5	5246707.5	4820941.0	1954155.4	1825837.6	2089848.5	1789417.4	
sp|P07437|TBB5_HUMAN	P07437	TBB5_HUMAN	TUBB	444	Homo sapiens	1:Experimental evidence at protein level	Tubulin beta chain	1.0	0.9977	3	9	0	9	3	3	2	1	0	0	0	0	3	3	2	1	1976337.0	1985013.9	1910840.8	2376373.5	1100855.1	1166773.5	1136915.9	996169.44	
sp|P07585|PGS2_HUMAN	P07585	PGS2_HUMAN	DCN	359	Homo sapiens	1:Experimental evidence at protein level	Decorin	0.5419	0.9733	1	3	0	3	1	0	1	1	0	0	0	0	1	0	1	1	545586.3	541061.0	670281.7	676354.44	0.0	0.0	0.0	0.0	sp|P21810|PGS1_HUMAN
sp|P07711|CATL1_HUMAN	P07711	CATL1_HUMAN	CTSL	333	Homo sapiens	1:Experimental evidence at protein level	Procathepsin L	1.0	0.9988	4	12	5	12	4	2	3	3	2	1	1	1	4	2	3	3	2357020.2	1546114.4	2337712.5	1607109.2	1369324.5	746317.5	1293439.6	952892.9	
sp|P07737|PROF1_HUMAN	P07737	PROF1_HUMAN	PFN1	140	Homo sapiens	1:Experimental evidence at protein level	Profilin-1	0.9999	0.9851	2	3	3	3	1	0	0	2	1	0	0	2	1	0	0	2	467483.7	263983.25	306816.38	379334.62	0.0	0.0	0.0	0.0	
sp|P07858|CATB_HUMAN	P07858	CATB_HUMAN	CTSB	339	Homo sapiens	1:Experimental evidence at protein level	Cathepsin B	1.0	0.9945	2	2	2	2	0	2	0	0	0	2	0	0	0	2	0	0	1133746.2	1048459.8	942837.06	861652.1	0.0	0.0	0.0	0.0	
sp|P07900|HS90A_HUMAN	P07900	HS90A_HUMAN	HSP90AA1	732	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein HSP 90-alpha	1.0	0.9989	9	8	7	16	1	1	1	5	1	1	1	4	3	3	2	8	2284808.5	1173546.5	1738045.5	4201723.0	853224.94	683471.7	722209.25	1606000.8	
sp|P08123|CO1A2_HUMAN	P08123	CO1A2_HUMAN	COL1A2	1366	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-2(I) chain	1.0	0.999	4	9	9	9	2	2	3	2	2	2	3	2	2	2	3	2	2647453.5	2350967.5	2312924.5	2680785.2	1176648.5	968888.06	1205584.9	1038066.06	
sp|P08185|CBG_HUMAN	P08185	CBG_HUMAN	SERPINA6	405	Homo sapiens	1:Experimental evidence at protein level	Corticosteroid-binding globulin	1.0	0.999	11	33	33	33	5	9	10	9	5	9	10	9	5	9	10	9	1.1434379E7	1.3930187E7	1.077397E7	1.1230698E7	4270374.5	5536000.0	5250915.0	4715437.5	
sp|P08238|HS90B_HUMAN	P08238	HS90B_HUMAN	HSP90AB1	724	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein HSP 90-beta	1.0	0.9989	9	19	3	19	4	3	4	8	0	0	1	2	4	3	4	8	4814742.0	4154949.8	4919113.5	1.347069E7	2060608.9	1866617.5	2144065.5	5001813.0	
sp|P08253|MMP2_HUMAN	P08253	MMP2_HUMAN	MMP2	660	Homo sapiens	1:Experimental evidence at protein level	72 kDa type IV collagenase	1.0	0.9989	11	29	26	29	7	8	7	7	6	7	7	6	7	8	7	7	3078153.0	2819949.0	3921994.8	3298034.2	1499938.0	1423490.1	1460014.4	1269264.9	
sp|P08294|SODE_HUMAN	P08294	SODE_HUMAN	SOD3	240	Homo sapiens	1:Experimental evidence at protein level	Extracellular superoxide dismutase [Cu-Zn]	1.0	0.999	4	25	25	25	7	6	5	7	7	6	5	7	7	6	5	7	2.0033032E7	1.7180728E7	1.9608472E7	1.9353596E7	8424991.0	6680691.0	8215846.5	7571627.0	
sp|P08571|CD14_HUMAN	P08571	CD14_HUMAN	CD14	375	Homo sapiens	1:Experimental evidence at protein level	Monocyte differentiation antigen CD14	1.0	0.999	10	30	30	30	5	7	7	11	5	7	7	11	5	7	7	11	1.5805786E7	1.5446995E7	1.4950478E7	1.911169E7	6202905.5	6228715.5	6283248.5	8471456.0	
sp|P08603|CFAH_HUMAN	P08603	CFAH_HUMAN	CFH	1231	Homo sapiens	1:Experimental evidence at protein level	Complement factor H	1.0	0.999	18	72	62	72	14	18	21	19	13	15	17	17	14	18	21	19	2.29111E7	2.265624E7	2.3039048E7	2.5088008E7	8334395.0	8236971.0	8218439.0	7370022.5	
sp|P08697|A2AP_HUMAN	P08697	A2AP_HUMAN	SERPINF2	491	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-antiplasmin	1.0	0.999	9	22	22	22	6	7	6	3	6	7	6	3	6	7	6	3	5791501.0	5118597.5	5787667.0	5749152.0	2335767.0	2211870.5	2595938.0	2192069.5	
sp|P08727|K1C19_HUMAN	P08727	K1C19_HUMAN	KRT19	400	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 19	1.0	0.9987	4	6	3	6	1	0	1	4	0	0	0	3	1	0	1	4	1186606.0	993700.6	1145470.8	3690365.0	658950.25	564118.9	664977.2	2059137.9	
sp|P09104|ENOG_HUMAN	P09104	ENOG_HUMAN	ENO2	434	Homo sapiens	1:Experimental evidence at protein level	Gamma-enolase	1.0	0.9949	2	4	4	4	2	1	0	1	2	1	0	1	2	1	0	1	1106590.0	877257.5	905044.94	687586.4	736482.56	538822.94	647903.44	456553.53	
sp|P09211|GSTP1_HUMAN	P09211	GSTP1_HUMAN	GSTP1	210	Homo sapiens	1:Experimental evidence at protein level	Glutathione S-transferase P	0.5219	0.9712	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	568254.4	552156.25	0.0	677173.94	0.0	0.0	0.0	0.0	
sp|P09382|LEG1_HUMAN	P09382	LEG1_HUMAN	LGALS1	135	Homo sapiens	1:Experimental evidence at protein level	Galectin-1	0.8368	0.9937	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	637256.94	580923.3	486057.75	1584016.5	0.0	0.0	0.0	0.0	
sp|P09417|DHPR_HUMAN	P09417	DHPR_HUMAN	QDPR	244	Homo sapiens	1:Experimental evidence at protein level	Dihydropteridine reductase	1.0	0.9973	2	5	5	5	1	1	1	2	1	1	1	2	1	1	1	2	998827.4	1227112.4	1110039.1	1266844.8	620349.8	845999.6	755609.1	826621.56	
sp|P09486|SPRC_HUMAN	P09486	SPRC_HUMAN	SPARC	303	Homo sapiens	1:Experimental evidence at protein level	SPARC	1.0	0.9989	4	15	15	15	4	4	3	4	4	4	3	4	4	4	3	4	7955200.5	5525825.0	8969354.0	9378451.0	3518020.2	2131162.8	3527383.0	4030808.2	
sp|P09603|CSF1_HUMAN	P09603	CSF1_HUMAN	CSF1	554	Homo sapiens	1:Experimental evidence at protein level	Macrophage colony-stimulating factor 1	1.0	0.999	2	11	11	11	3	3	3	2	3	3	3	2	3	3	3	2	4490143.0	4551916.0	4551038.0	3953287.5	2682795.2	2486786.2	2880426.0	3024156.5	
sp|P09668|CATH_HUMAN	P09668	CATH_HUMAN	CTSH	335	Homo sapiens	1:Experimental evidence at protein level	Pro-cathepsin H	1.0	0.9945	3	7	7	7	2	2	0	3	2	2	0	3	2	2	0	3	1373146.0	1341004.6	1116063.2	1609344.9	647324.5	737971.44	574275.0	839640.0	
sp|P09871|C1S_HUMAN	P09871	C1S_HUMAN	C1S	688	Homo sapiens	1:Experimental evidence at protein level	Complement C1s subcomponent	1.0	0.999	16	66	62	66	16	16	16	18	15	15	15	17	16	16	16	18	2.3595078E7	2.530471E7	2.3164696E7	2.3613544E7	1.3233701E7	1.2521928E7	1.3130092E7	1.2813111E7	
sp|P09972|ALDOC_HUMAN	P09972	ALDOC_HUMAN	ALDOC	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase C	1.0	0.999	7	17	17	21	3	6	4	4	3	6	4	4	4	7	5	5	3461796.2	7927697.0	3151942.2	3659155.8	1993795.9	2051252.5	2011555.6	1794426.9	
sp|P0C0L4|CO4A_HUMAN	P0C0L4	CO4A_HUMAN	C4A	1744	Homo sapiens	1:Experimental evidence at protein level	Complement C4-A	1.0	0.999	64	10	10	296	2	3	2	3	2	3	2	3	72	74	70	80	2.1482114E7	1.9441902E7	2.1976506E7	1.890766E7	8914741.0	8055983.5	9120937.0	7426484.0	
sp|P0C0L5|CO4B_HUMAN	P0C0L5	CO4B_HUMAN	C4B	1744	Homo sapiens	1:Experimental evidence at protein level	Complement C4-B	1.0	0.999	65	305	19	305	75	75	73	82	5	4	5	5	75	75	73	82	1.02920512E8	9.5843672E7	9.5157824E7	1.35277728E8	4.6624352E7	4.366694E7	4.7040304E7	5.2255432E7	
sp|P0CG47|UBB_HUMAN	P0CG47	UBB_HUMAN	UBB	229	Homo sapiens	1:Experimental evidence at protein level	Polyubiquitin-B	1.0	0.999	4	15	0	15	4	4	4	3	0	0	0	0	4	4	4	3	4.674204E7	5.2386036E7	4.8982676E7	5.821548E7	1.9782024E7	2.189442E7	2.1242748E7	1.9387386E7	sp|P0CG48|UBC_HUMAN, sp|P62979|RS27A_HUMAN, sp|P62987|RL40_HUMAN
sp|P0DOY2|IGLC2_HUMAN	P0DOY2	IGLC2_HUMAN	IGLC2	106	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda constant 2	1.0	0.999	3	8	0	12	2	2	2	2	0	0	0	0	3	3	3	3	8.4749872E7	8.2270928E7	1.06155744E8	1.16543312E8	5.8324728E7	5.9379496E7	6.8488896E7	7.9319232E7	sp|P0DOY3|IGLC3_HUMAN
sp|P0DP23|CALM1_HUMAN	P0DP23	CALM1_HUMAN	CALM1	149	Homo sapiens	1:Experimental evidence at protein level	Calmodulin-1	0.7471	0.9891	1	2	0	2	1	0	1	0	0	0	0	0	1	0	1	0	532868.5	393970.16	504646.94	0.0	0.0	0.0	0.0	0.0	sp|P0DP24|CALM2_HUMAN, sp|P0DP25|CALM3_HUMAN, sp|P27482|CALL3_HUMAN
sp|P10412|H14_HUMAN	P10412	H14_HUMAN	H1-4	219	Homo sapiens	1:Experimental evidence at protein level	Histone H1.4	1.0	0.9981	3	5	1	5	1	0	1	3	0	0	0	1	1	0	1	3	1639862.1	1815563.8	1871753.0	4109678.0	986308.25	994226.2	1108374.9	2176358.5	
