Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_5_1 Spectral Count	ALS_5_2 Spectral Count	ALS_5_3 Spectral Count	ALS_5_4 Spectral Count	ALS_5_1 Unique Spectral Count	ALS_5_2 Unique Spectral Count	ALS_5_3 Unique Spectral Count	ALS_5_4 Unique Spectral Count	ALS_5_1 Total Spectral Count	ALS_5_2 Total Spectral Count	ALS_5_3 Total Spectral Count	ALS_5_4 Total Spectral Count	ALS_5_1 Intensity	ALS_5_2 Intensity	ALS_5_3 Intensity	ALS_5_4 Intensity	ALS_5_1 MaxLFQ Intensity	ALS_5_2 MaxLFQ Intensity	ALS_5_3 MaxLFQ Intensity	ALS_5_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|P04075|ALDOA_HUMAN	P04075	ALDOA_HUMAN	ALDOA	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase A	1.0	0.999	10	27	2	27	6	8	7	6	0	0	1	1	6	8	7	6	4567026.0	6535379.0	4225180.5	3677740.8	1711000.5	2292943.5	1669203.0	1525227.1	
sp|P04085|PDGFA_HUMAN	P04085	PDGFA_HUMAN	PDGFA	211	Homo sapiens	1:Experimental evidence at protein level	Platelet-derived growth factor subunit A	0.8024	0.9934	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	638326.2	313398.16	433792.5	909900.5	0.0	0.0	0.0	0.0	
sp|P04156|PRIO_HUMAN	P04156	PRIO_HUMAN	PRNP	253	Homo sapiens	1:Experimental evidence at protein level	Major prion protein	1.0	0.999	8	30	30	30	7	7	7	9	7	7	7	9	7	7	7	9	1.5226448E7	1.9024248E7	1.9707776E7	2.2649154E7	1.1559317E7	1.2590954E7	1.3894654E7	1.5842192E7	
sp|P04180|LCAT_HUMAN	P04180	LCAT_HUMAN	LCAT	440	Homo sapiens	1:Experimental evidence at protein level	Phosphatidylcholine-sterol acyltransferase	1.0	0.9989	2	5	5	5	1	2	1	1	1	2	1	1	1	2	1	1	1108859.1	2678713.0	2621713.0	1240637.6	0.0	1391748.6	1365112.2	0.0	
sp|P04196|HRG_HUMAN	P04196	HRG_HUMAN	HRG	525	Homo sapiens	1:Experimental evidence at protein level	Histidine-rich glycoprotein	1.0	0.999	12	43	43	43	11	12	10	10	11	12	10	10	11	12	10	10	4.9107988E7	3.2682492E7	2.9823142E7	5.7674536E7	1.7614488E7	1.4134554E7	1.4450945E7	2.2240786E7	
sp|P04216|THY1_HUMAN	P04216	THY1_HUMAN	THY1	161	Homo sapiens	1:Experimental evidence at protein level	Thy-1 membrane glycoprotein	1.0	0.999	3	12	12	12	3	3	3	3	3	3	3	3	3	3	3	3	1.7683582E7	1.4975814E7	1.1584354E7	2.2302002E7	1.1048689E7	9431907.0	7585964.0	1.3952937E7	
sp|P04217|A1BG_HUMAN	P04217	A1BG_HUMAN	A1BG	495	Homo sapiens	1:Experimental evidence at protein level	Alpha-1B-glycoprotein	1.0	0.999	12	60	60	60	15	15	14	16	15	15	14	16	15	15	14	16	5.8697484E7	5.9730212E7	5.3155796E7	6.6850112E7	2.455991E7	2.453907E7	2.2511952E7	2.700062E7	
sp|P04278|SHBG_HUMAN	P04278	SHBG_HUMAN	SHBG	402	Homo sapiens	1:Experimental evidence at protein level	Sex hormone-binding globulin	1.0	0.9965	3	5	5	5	1	1	1	2	1	1	1	2	1	1	1	2	2091844.6	1300034.6	933686.5	1654214.8	832967.6	620206.3	939681.8	635120.3	
sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	335	Homo sapiens	1:Experimental evidence at protein level	Glyceraldehyde-3-phosphate dehydrogenase	1.0	0.999	4	7	6	7	1	4	1	1	1	3	1	1	1	4	1	1	6475745.5	1.5433938E7	5845711.5	5381850.5	3769918.2	7320073.0	3596186.2	4021831.2	
sp|P04792|HSPB1_HUMAN	P04792	HSPB1_HUMAN	HSPB1	205	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein beta-1	1.0	0.9935	2	2	2	2	0	2	0	0	0	2	0	0	0	2	0	0	672931.0	872342.25	441669.38	548273.94	391273.75	505294.78	256023.75	314763.84	
sp|P04843|RPN1_HUMAN	P04843	RPN1_HUMAN	RPN1	607	Homo sapiens	1:Experimental evidence at protein level	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	0.4756	0.9712	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0.0	438579.94	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P04908|H2A1B_HUMAN	P04908	H2A1B_HUMAN	H2AC4	130	Homo sapiens	1:Experimental evidence at protein level	Histone H2A type 1-B/E	0.9998	0.986	2	8	0	8	2	2	2	2	0	0	0	0	2	2	2	2	9826054.0	2.3114014E7	7179561.0	8838262.0	6652633.5	1.416656E7	4891121.5	5974583.5	sp|P0C0S5|H2AZ_HUMAN, sp|P0C0S8|H2A1_HUMAN, sp|P16104|H2AX_HUMAN, sp|P20671|H2A1D_HUMAN, sp|Q16777|H2A2C_HUMAN, sp|Q6FI13|H2A2A_HUMAN, sp|Q71UI9|H2AV_HUMAN, sp|Q7L7L0|H2A3_HUMAN, sp|Q93077|H2A1C_HUMAN, sp|Q96KK5|H2A1H_HUMAN, sp|Q96QV6|H2A1A_HUMAN, sp|Q99878|H2A1J_HUMAN, sp|Q9BTM1|H2AJ_HUMAN
sp|P05060|SCG1_HUMAN	P05060	SCG1_HUMAN	CHGB	677	Homo sapiens	1:Experimental evidence at protein level	Secretogranin-1	1.0	0.999	34	102	102	102	19	34	33	16	19	34	33	16	19	34	33	16	6.0142968E7	6.192134E7	6.5249464E7	5.6540516E7	2.1109814E7	2.375742E7	3.1592222E7	1.6916832E7	
sp|P05062|ALDOB_HUMAN	P05062	ALDOB_HUMAN	ALDOB	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase B	0.9988	0.9976	2	1	1	5	0	1	0	0	0	1	0	0	1	2	1	1	630844.5	574688.44	203310.42	640482.44	0.0	0.0	0.0	0.0	
sp|P05067|A4_HUMAN	P05067	A4_HUMAN	APP	770	Homo sapiens	1:Experimental evidence at protein level	Amyloid-beta precursor protein	1.0	0.999	16	67	59	67	16	15	20	16	14	13	18	14	16	15	20	16	1.2902492E7	8240195.0	1.6500292E7	9389670.0	6097857.5	3839362.8	7967489.0	3516436.0	
sp|P05090|APOD_HUMAN	P05090	APOD_HUMAN	APOD	189	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein D	1.0	0.999	6	19	19	19	3	6	5	5	3	6	5	5	3	6	5	5	4.16937856E8	5.1671584E8	4.79308608E8	3.19712608E8	1.89907968E8	2.61395616E8	2.21240336E8	1.58269072E8	
sp|P05155|IC1_HUMAN	P05155	IC1_HUMAN	SERPING1	500	Homo sapiens	1:Experimental evidence at protein level	Plasma protease C1 inhibitor	1.0	0.999	11	44	44	44	10	12	11	11	10	12	11	11	10	12	11	11	7717418.5	1.2171048E7	9808562.0	1.2345398E7	4293574.0	5877315.5	4244990.5	7176052.0	
sp|P05156|CFAI_HUMAN	P05156	CFAI_HUMAN	CFI	583	Homo sapiens	1:Experimental evidence at protein level	Complement factor I	1.0	0.999	7	21	21	21	5	4	6	6	5	4	6	6	5	4	6	6	1.3237054E7	8559537.0	7473646.5	1.75079E7	6564166.5	4595448.5	4514906.0	6002845.5	
sp|P05387|RLA2_HUMAN	P05387	RLA2_HUMAN	RPLP2	115	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein P2	0.6728	0.9871	1	3	3	3	1	1	0	1	1	1	0	1	1	1	0	1	620949.5	0.0	400805.4	572769.44	0.0	0.0	0.0	0.0	
sp|P05388|RLA0_HUMAN	P05388	RLA0_HUMAN	RPLP0	317	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL10	0.8553	0.9955	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	196254.98	368039.22	32939.406	0.0	0.0	0.0	0.0	0.0	
sp|P05408|7B2_HUMAN	P05408	7B2_HUMAN	SCG5	212	Homo sapiens	1:Experimental evidence at protein level	Neuroendocrine protein 7B2	1.0	0.9982	5	10	10	10	1	4	3	2	1	4	3	2	1	4	3	2	1.5852992E7	2.3788856E7	2.5379088E7	1.5970452E7	8453060.0	1.334938E7	1.4771945E7	8212061.5	
sp|P05452|TETN_HUMAN	P05452	TETN_HUMAN	CLEC3B	202	Homo sapiens	1:Experimental evidence at protein level	Tetranectin	1.0	0.9988	2	9	9	9	2	3	2	2	2	3	2	2	2	3	2	2	1.0245246E7	2.348134E7	1.2440114E7	1.6140683E7	8061746.5	1.5634701E7	8203879.5	1.0436034E7	
sp|P05543|THBG_HUMAN	P05543	THBG_HUMAN	SERPINA7	415	Homo sapiens	1:Experimental evidence at protein level	Thyroxine-binding globulin	1.0	0.9988	14	29	29	29	6	8	6	9	6	8	6	9	6	8	6	9	9281940.0	6754662.0	8187757.0	1.3543578E7	4268143.5	3930367.5	3805806.8	5580571.5	
sp|P05546|HEP2_HUMAN	P05546	HEP2_HUMAN	SERPIND1	499	Homo sapiens	1:Experimental evidence at protein level	Heparin cofactor 2	1.0	0.999	16	44	44	44	11	13	11	9	11	13	11	9	11	13	11	9	1.5816222E7	1.2209046E7	1.2058056E7	1.0329054E7	6242462.5	4780956.0	6276520.0	4173194.8	
sp|P05783|K1C18_HUMAN	P05783	K1C18_HUMAN	KRT18	430	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 18	1.0	0.9987	4	4	3	4	0	3	1	0	0	3	0	0	0	3	1	0	1386172.2	3596322.5	1392328.5	1750497.4	1053343.9	1441350.4	605489.3	765254.2	
sp|P05787|K2C8_HUMAN	P05787	K2C8_HUMAN	KRT8	483	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 8	1.0	0.9974	11	15	9	15	4	7	2	2	2	5	1	1	4	7	2	2	3384700.5	6864057.0	2412747.8	2878104.5	1525032.1	2021614.4	1115671.9	1248260.0	
sp|P05976|MYL1_HUMAN	P05976	MYL1_HUMAN	MYL1	194	Homo sapiens	1:Experimental evidence at protein level	Myosin light chain 1/3, skeletal muscle isoform	0.9992	0.9704	2	3	2	3	0	2	1	0	0	1	1	0	0	2	1	0	914209.2	1514560.2	765459.56	842650.6	550491.94	940123.75	485841.25	492638.97	
sp|P06312|KV401_HUMAN	P06312	KV401_HUMAN	IGKV4-1	121	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 4-1	1.0	0.9976	4	15	15	15	3	5	3	4	3	5	3	4	3	5	3	4	1.6319643E7	5785875.5	5032508.5	7000267.0	5479369.5	4083734.2	4131905.5	5458890.5	
sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	782	Homo sapiens	1:Experimental evidence at protein level	Gelsolin	1.0	0.999	35	136	136	136	30	41	34	31	30	41	34	31	30	41	34	31	1.20481488E8	8.2745088E7	8.8647856E7	1.0444616E8	4.4686412E7	4.3913016E7	4.6007948E7	3.9783012E7	
sp|P06681|CO2_HUMAN	P06681	CO2_HUMAN	C2	752	Homo sapiens	1:Experimental evidence at protein level	Complement C2	1.0	0.999	10	22	22	22	5	6	6	5	5	6	6	5	5	6	6	5	7355978.0	5214531.5	3699073.5	8537181.0	2590757.0	2685716.8	1811046.0	2687245.0	
sp|P06703|S10A6_HUMAN	P06703	S10A6_HUMAN	S100A6	90	Homo sapiens	1:Experimental evidence at protein level	Protein S100-A6	0.6438	0.9854	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1116153.1	1697603.6	817777.2	1067749.9	0.0	0.0	0.0	0.0	
sp|P06727|APOA4_HUMAN	P06727	APOA4_HUMAN	APOA4	396	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-IV	1.0	0.999	27	119	119	119	24	34	31	30	24	34	31	30	24	34	31	30	4.7272244E7	6.1804252E7	3.9526064E7	4.8149304E7	2.0704576E7	2.17862E7	1.9092572E7	1.7793938E7	
sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	ENO1	434	Homo sapiens	1:Experimental evidence at protein level	Alpha-enolase	1.0	0.9972	7	15	15	15	2	7	3	3	2	7	3	3	2	7	3	3	4022469.0	5859629.0	2749577.8	3404949.5	2017328.9	2212630.8	1504351.5	1887515.4	
sp|P06748|NPM_HUMAN	P06748	NPM_HUMAN	NPM1	294	Homo sapiens	1:Experimental evidence at protein level	Nucleophosmin	0.7554	0.9914	1	3	3	3	1	1	0	1	1	1	0	1	1	1	0	1	1664793.5	1414312.1	980127.9	0.0	0.0	0.0	0.0	0.0	
sp|P07108|ACBP_HUMAN	P07108	ACBP_HUMAN	DBI	87	Homo sapiens	1:Experimental evidence at protein level	Acyl-CoA-binding protein	0.9999	0.9895	2	4	4	4	2	0	1	1	2	0	1	1	2	0	1	1	1550847.2	2685306.2	2548951.8	2206111.0	1011887.6	1638876.4	1556554.9	1401713.1	
sp|P07195|LDHB_HUMAN	P07195	LDHB_HUMAN	LDHB	334	Homo sapiens	1:Experimental evidence at protein level	L-lactate dehydrogenase B chain	1.0	0.999	8	21	21	21	5	6	5	5	5	6	5	5	5	6	5	5	5199427.0	5613837.0	4298948.5	5241919.0	2363184.0	2458180.2	1647180.8	2003690.4	
sp|P07225|PROS_HUMAN	P07225	PROS_HUMAN	PROS1	676	Homo sapiens	1:Experimental evidence at protein level	Vitamin K-dependent protein S	1.0	0.999	10	29	29	29	4	11	7	7	4	11	7	7	4	11	7	7	6621294.0	9203044.0	8043540.0	7857947.0	3575264.5	3704463.2	3251681.2	3905888.5	
sp|P07333|CSF1R_HUMAN	P07333	CSF1R_HUMAN	CSF1R	972	Homo sapiens	1:Experimental evidence at protein level	Macrophage colony-stimulating factor 1 receptor	1.0	0.9988	5	14	14	14	3	5	3	3	3	5	3	3	3	5	3	3	5036074.5	5884432.5	5710336.5	5827868.5	2463787.0	2524627.5	2319325.5	2695428.8	
sp|P07339|CATD_HUMAN	P07339	CATD_HUMAN	CTSD	412	Homo sapiens	1:Experimental evidence at protein level	Cathepsin D	1.0	0.9989	11	37	37	37	10	9	9	9	10	9	9	9	10	9	9	9	7781010.0	8697455.0	7716602.0	9501960.0	3432240.8	3430654.5	2980942.0	3920920.8	
sp|P07355|ANXA2_HUMAN	P07355	ANXA2_HUMAN	ANXA2	339	Homo sapiens	1:Experimental evidence at protein level	Annexin A2	1.0	0.9574	3	4	1	4	0	3	1	0	0	1	0	0	0	3	1	0	1708627.5	1617142.8	756467.75	277062.72	849991.3	688758.7	460484.2	0.0	
sp|P07357|CO8A_HUMAN	P07357	CO8A_HUMAN	C8A	584	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 alpha chain	1.0	0.999	4	10	10	10	1	4	1	4	1	4	1	4	1	4	1	4	4057846.0	2330660.8	2857880.8	6540598.5	2378349.0	1968185.5	2133859.0	2560104.5	
sp|P07358|CO8B_HUMAN	P07358	CO8B_HUMAN	C8B	591	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 beta chain	1.0	0.999	6	20	20	20	5	5	5	5	5	5	5	5	5	5	5	5	3874240.5	2460075.8	2426300.8	4856953.5	1868151.2	1376848.8	1318561.6	2004392.6	
sp|P07360|CO8G_HUMAN	P07360	CO8G_HUMAN	C8G	202	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 gamma chain	1.0	0.999	5	15	15	15	4	5	3	3	4	5	3	3	4	5	3	3	5157815.5	3981483.8	4303998.0	5013016.0	1855235.2	1563393.9	1628858.5	1800525.6	
sp|P07437|TBB5_HUMAN	P07437	TBB5_HUMAN	TUBB	444	Homo sapiens	1:Experimental evidence at protein level	Tubulin beta chain	1.0	0.9976	6	12	1	12	4	2	3	3	1	0	0	0	4	2	3	3	2329814.8	4465872.0	1801669.9	2175041.8	1111426.4	1695453.2	823046.94	1005531.5	
sp|P07686|HEXB_HUMAN	P07686	HEXB_HUMAN	HEXB	556	Homo sapiens	1:Experimental evidence at protein level	Beta-hexosaminidase subunit beta	0.405	0.9621	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0.0	256586.83	241298.69	0.0	0.0	0.0	0.0	0.0	
sp|P07711|CATL1_HUMAN	P07711	CATL1_HUMAN	CTSL	333	Homo sapiens	1:Experimental evidence at protein level	Procathepsin L	1.0	0.9988	3	6	4	6	1	2	3	0	1	1	2	0	1	2	3	0	2149355.5	582278.25	1191280.6	1697059.2	1356287.9	472897.78	975544.94	929472.0	
sp|P07737|PROF1_HUMAN	P07737	PROF1_HUMAN	PFN1	140	Homo sapiens	1:Experimental evidence at protein level	Profilin-1	1.0	0.9977	3	4	4	4	0	3	1	0	0	3	1	0	0	3	1	0	613862.06	472490.75	742721.94	1164369.6	0.0	887853.1	525494.06	0.0	
sp|P07900|HS90A_HUMAN	P07900	HS90A_HUMAN	HSP90AA1	732	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein HSP 90-alpha	1.0	0.9989	10	12	6	19	3	5	2	2	2	3	1	0	4	8	3	4	4167372.0	3792357.5	3426868.2	4171494.2	1889816.5	2853743.8	1271455.8	1661837.9	
sp|P08123|CO1A2_HUMAN	P08123	CO1A2_HUMAN	COL1A2	1366	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-2(I) chain	1.0	0.999	3	6	6	6	0	3	2	1	0	3	2	1	0	3	2	1	360028.8	2612780.8	2309579.0	2291868.5	0.0	1288355.0	1246939.8	957748.75	
sp|P08185|CBG_HUMAN	P08185	CBG_HUMAN	SERPINA6	405	Homo sapiens	1:Experimental evidence at protein level	Corticosteroid-binding globulin	1.0	0.999	10	30	30	30	6	6	8	10	6	6	8	10	6	6	8	10	1.715998E7	1.39555E7	1.361349E7	2.4198334E7	7433510.0	7704252.5	6841041.0	1.0377209E7	
sp|P08238|HS90B_HUMAN	P08238	HS90B_HUMAN	HSP90AB1	724	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein HSP 90-beta	1.0	0.999	11	18	3	23	3	8	2	5	0	2	0	1	4	9	3	7	6292297.5	1.4417341E7	4254958.0	5150578.5	3019034.8	5270123.5	2070950.2	2450411.2	
sp|P08253|MMP2_HUMAN	P08253	MMP2_HUMAN	MMP2	660	Homo sapiens	1:Experimental evidence at protein level	72 kDa type IV collagenase	1.0	0.9986	11	31	28	31	6	9	8	8	6	8	7	7	6	9	8	8	4275601.5	2600060.0	3489575.0	4484474.0	1964745.2	1391453.0	1651711.9	1860410.6	
sp|P08294|SODE_HUMAN	P08294	SODE_HUMAN	SOD3	240	Homo sapiens	1:Experimental evidence at protein level	Extracellular superoxide dismutase [Cu-Zn]	1.0	0.999	4	23	23	23	6	5	6	6	6	5	6	6	6	5	6	6	1.3406837E7	1.2470051E7	1.2336606E7	1.1578193E7	5416900.5	4598053.5	5031908.5	4781191.5	
sp|P08493|MGP_HUMAN	P08493	MGP_HUMAN	MGP	103	Homo sapiens	1:Experimental evidence at protein level	Matrix Gla protein	0.6581	0.9862	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	667783.94	1062317.4	0.0	642030.2	0.0	0.0	0.0	0.0	
sp|P08571|CD14_HUMAN	P08571	CD14_HUMAN	CD14	375	Homo sapiens	1:Experimental evidence at protein level	Monocyte differentiation antigen CD14	1.0	0.999	8	22	22	22	5	7	4	6	5	7	4	6	5	7	4	6	1.8323838E7	1.6280019E7	1.3275429E7	2.4790326E7	7970522.0	8026075.0	5768853.5	9455006.0	
sp|P08603|CFAH_HUMAN	P08603	CFAH_HUMAN	CFH	1231	Homo sapiens	1:Experimental evidence at protein level	Complement factor H	1.0	0.999	17	74	61	74	17	20	21	16	14	16	18	13	17	20	21	16	2.5949672E7	2.0668412E7	2.536734E7	3.2270544E7	1.098863E7	1.1493185E7	1.1581672E7	1.2527366E7	
sp|P08637|FCG3A_HUMAN	P08637	FCG3A_HUMAN	FCGR3A	254	Homo sapiens	1:Experimental evidence at protein level	Low affinity immunoglobulin gamma Fc region receptor III-A	0.9998	0.9887	2	3	1	3	0	2	1	0	0	1	0	0	0	2	1	0	0.0	585597.4	645840.9	213981.66	0.0	364951.03	463615.72	0.0	
sp|P08697|A2AP_HUMAN	P08697	A2AP_HUMAN	SERPINF2	491	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-antiplasmin	1.0	0.999	11	28	28	28	4	8	5	11	4	8	5	11	4	8	5	11	5809622.5	6319675.0	6788317.0	7553048.0	3294354.5	3548024.8	3384910.0	3673831.8	
sp|P08727|K1C19_HUMAN	P08727	K1C19_HUMAN	KRT19	400	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 19	1.0	0.999	3	2	2	3	0	2	0	0	0	2	0	0	0	2	1	0	855134.4	1328569.0	439374.06	755552.8	449174.25	696975.44	230822.34	394698.8	
sp|P09211|GSTP1_HUMAN	P09211	GSTP1_HUMAN	GSTP1	210	Homo sapiens	1:Experimental evidence at protein level	Glutathione S-transferase P	0.8668	0.9959	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	596591.94	892496.6	559716.1	866460.56	0.0	0.0	0.0	0.0	
sp|P09382|LEG1_HUMAN	P09382	LEG1_HUMAN	LGALS1	135	Homo sapiens	1:Experimental evidence at protein level	Galectin-1	0.7066	0.989	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	686902.0	1662267.6	520553.38	630943.5	0.0	0.0	0.0	0.0	
sp|P09417|DHPR_HUMAN	P09417	DHPR_HUMAN	QDPR	244	Homo sapiens	1:Experimental evidence at protein level	Dihydropteridine reductase	0.9604	0.9989	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	567613.8	455696.12	409937.2	362965.6	0.0	0.0	0.0	0.0	
sp|P09486|SPRC_HUMAN	P09486	SPRC_HUMAN	SPARC	303	Homo sapiens	1:Experimental evidence at protein level	SPARC	1.0	0.9982	4	10	10	10	3	2	4	1	3	2	4	1	3	2	4	1	2995590.5	1789849.6	3942986.0	1237531.9	1281227.5	896060.25	1830282.6	655394.4	
sp|P09603|CSF1_HUMAN	P09603	CSF1_HUMAN	CSF1	554	Homo sapiens	1:Experimental evidence at protein level	Macrophage colony-stimulating factor 1	1.0	0.999	2	6	6	6	1	3	1	1	1	3	1	1	1	3	1	1	1399197.2	1467172.4	1714668.4	1503365.8	0.0	0.0	0.0	0.0	
sp|P09651|ROA1_HUMAN	P09651	ROA1_HUMAN	HNRNPA1	372	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein A1	1.0	0.9989	3	6	0	6	1	2	2	1	0	0	0	0	1	2	2	1	4411031.0	3922750.0	2739527.0	3810820.2	2422735.0	1641290.2	1437640.1	2062851.4	
sp|P09871|C1S_HUMAN	P09871	C1S_HUMAN	C1S	688	Homo sapiens	1:Experimental evidence at protein level	Complement C1s subcomponent	1.0	0.999	16	53	51	53	15	15	12	11	14	14	12	11	15	15	12	11	1.9573894E7	1.8290516E7	2.1946644E7	1.6047513E7	9902636.0	9206829.0	1.032859E7	7654247.0	
sp|P09972|ALDOC_HUMAN	P09972	ALDOC_HUMAN	ALDOC	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase C	1.0	0.9989	6	9	9	13	1	2	3	3	1	2	3	3	2	3	4	4	2040237.0	1690958.0	1457593.9	2038224.0	930245.9	940215.1	825671.94	866881.8	
sp|P0C0L4|CO4A_HUMAN	P0C0L4	CO4A_HUMAN	C4A	1744	Homo sapiens	1:Experimental evidence at protein level	Complement C4-A	1.0	0.999	63	8	8	267	2	2	2	2	2	2	2	2	67	70	64	66	6442844.0	3693121.0	5412447.0	7001112.0	3690688.5	2097606.0	3067633.8	3947200.2	
sp|P0C0L5|CO4B_HUMAN	P0C0L5	CO4B_HUMAN	C4B	1744	Homo sapiens	1:Experimental evidence at protein level	Complement C4-B	1.0	0.999	66	278	19	278	70	73	66	69	5	5	4	5	70	73	66	69	9.515936E7	5.815068E7	5.9399916E7	7.0815616E7	3.8026128E7	2.8733118E7	3.2810568E7	3.50693E7	
sp|P0CG47|UBB_HUMAN	P0CG47	UBB_HUMAN	UBB	229	Homo sapiens	1:Experimental evidence at protein level	Polyubiquitin-B	1.0	0.9988	4	10	0	10	2	3	3	2	0	0	0	0	2	3	3	2	2.5249472E7	3.4746832E7	2.32497E7	3.3343378E7	1.1875022E7	1.747386E7	9949972.0	1.4479572E7	sp|P0CG48|UBC_HUMAN, sp|P62979|RS27A_HUMAN, sp|P62987|RL40_HUMAN
sp|P0DMV8|HS71A_HUMAN	P0DMV8	HS71A_HUMAN	HSPA1A	641	Homo sapiens	1:Experimental evidence at protein level	Heat shock 70 kDa protein 1A	0.9983	0.9965	2	1	0	3	0	1	0	0	0	0	0	0	1	2	0	0	0.0	842950.1	279955.3	0.0	0.0	0.0	0.0	0.0	sp|P0DMV9|HS71B_HUMAN
sp|P0DOY2|IGLC2_HUMAN	P0DOY2	IGLC2_HUMAN	IGLC2	106	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda constant 2	1.0	0.999	4	8	0	14	2	2	2	2	0	0	0	0	3	4	4	3	6.9683568E7	1.43861408E8	1.3045204E8	5.6155284E7	4.8887972E7	9.3925288E7	7.495572E7	3.8716836E7	sp|P0DOY3|IGLC3_HUMAN
sp|P0DP58|LYNX1_HUMAN	P0DP58	LYNX1_HUMAN	LYNX1	116	Homo sapiens	1:Experimental evidence at protein level	Ly-6/neurotoxin-like protein 1	0.4074	0.9624	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	2981222.0	4488964.5	4830080.5	2970834.8	0.0	0.0	0.0	0.0	
sp|P10451|OSTP_HUMAN	P10451	OSTP_HUMAN	SPP1	314	Homo sapiens	1:Experimental evidence at protein level	Osteopontin	1.0	0.999	9	32	32	32	8	8	10	6	8	8	10	6	8	8	10	6	5.7647744E7	6.8442144E7	9.0969216E7	5.877716E7	2.6747634E7	2.6320966E7	4.4610116E7	2.4819866E7	
sp|P10599|THIO_HUMAN	P10599	THIO_HUMAN	TXN	105	Homo sapiens	1:Experimental evidence at protein level	Thioredoxin	1.0	0.9987	2	4	4	4	1	1	2	0	1	1	2	0	1	1	2	0	1330174.2	1465248.8	1444490.5	1446266.0	743643.25	807709.4	806629.25	800919.0	
sp|P10643|CO7_HUMAN	P10643	CO7_HUMAN	C7	843	Homo sapiens	1:Experimental evidence at protein level	Complement component C7	1.0	0.999	13	43	43	43	7	14	11	11	7	14	11	11	7	14	11	11	1.5482312E7	1.162121E7	1.2788499E7	1.5696967E7	6275237.0	5701446.0	5622387.5	5856571.0	
sp|P10645|CMGA_HUMAN	P10645	CMGA_HUMAN	CHGA	457	Homo sapiens	1:Experimental evidence at protein level	Chromogranin-A	1.0	0.999	10	39	39	39	9	11	12	7	9	11	12	7	9	11	12	7	3.5416988E7	3.554784E7	2.6434602E7	3.7459764E7	2.7141948E7	2.0404016E7	2.5092248E7	1.9397048E7	
sp|P10809|CH60_HUMAN	P10809	CH60_HUMAN	HSPD1	573	Homo sapiens	1:Experimental evidence at protein level	60 kDa heat shock protein, mitochondrial	1.0	0.9965	8	12	12	12	2	5	1	4	2	5	1	4	2	5	1	4	2077263.8	3739318.2	1464407.2	1854916.8	1262405.8	2039725.9	914763.8	1175477.5	
sp|P10909|CLUS_HUMAN	P10909	CLUS_HUMAN	CLU	449	Homo sapiens	1:Experimental evidence at protein level	Clusterin	1.0	0.999	15	90	90	90	22	25	21	22	22	25	21	22	22	25	21	22	3.43088608E8	4.27635712E8	3.20379424E8	3.89470912E8	1.37443104E8	1.78459568E8	1.4288104E8	1.57573088E8	
