Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_1_1 Spectral Count	ALS_1_2 Spectral Count	ALS_1_3 Spectral Count	ALS_1_4 Spectral Count	ALS_1_1 Unique Spectral Count	ALS_1_2 Unique Spectral Count	ALS_1_3 Unique Spectral Count	ALS_1_4 Unique Spectral Count	ALS_1_1 Total Spectral Count	ALS_1_2 Total Spectral Count	ALS_1_3 Total Spectral Count	ALS_1_4 Total Spectral Count	ALS_1_1 Intensity	ALS_1_2 Intensity	ALS_1_3 Intensity	ALS_1_4 Intensity	ALS_1_1 MaxLFQ Intensity	ALS_1_2 MaxLFQ Intensity	ALS_1_3 MaxLFQ Intensity	ALS_1_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	335	Homo sapiens	1:Experimental evidence at protein level	Glyceraldehyde-3-phosphate dehydrogenase	1.0	0.9986	4	7	6	7	1	2	1	3	1	2	1	2	1	2	1	3	6181282.0	3965686.8	4550077.0	1.2713742E7	2232892.0	2309676.8	2069258.6	5707025.0	
sp|P04430|KV116_HUMAN	P04430	KV116_HUMAN	IGKV1-16	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 1-16	0.5352	0.9779	1	3	3	3	1	1	0	1	1	1	0	1	1	1	0	1	742229.94	684137.9	686888.5	557023.4	0.0	0.0	0.0	0.0	
sp|P04792|HSPB1_HUMAN	P04792	HSPB1_HUMAN	HSPB1	205	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein beta-1	1.0	0.9953	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	2	187179.11	253087.06	124428.92	585894.4	0.0	0.0	0.0	0.0	
sp|P04843|RPN1_HUMAN	P04843	RPN1_HUMAN	RPN1	607	Homo sapiens	1:Experimental evidence at protein level	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	0.3056	0.9441	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	0.0	235098.75	0.0	0.0	0.0	0.0	
sp|P04908|H2A1B_HUMAN	P04908	H2A1B_HUMAN	H2AC4	130	Homo sapiens	1:Experimental evidence at protein level	Histone H2A type 1-B/E	0.9998	0.9865	2	8	0	8	2	2	2	2	0	0	0	0	2	2	2	2	5803922.0	5950141.0	5370919.0	1.6721098E7	3697624.2	3773886.8	3395873.8	9931941.0	sp|P0C0S5|H2AZ_HUMAN, sp|P0C0S8|H2A1_HUMAN, sp|P16104|H2AX_HUMAN, sp|P20671|H2A1D_HUMAN, sp|Q16777|H2A2C_HUMAN, sp|Q6FI13|H2A2A_HUMAN, sp|Q71UI9|H2AV_HUMAN, sp|Q7L7L0|H2A3_HUMAN, sp|Q93077|H2A1C_HUMAN, sp|Q96KK5|H2A1H_HUMAN, sp|Q96QV6|H2A1A_HUMAN, sp|Q99878|H2A1J_HUMAN, sp|Q9BTM1|H2AJ_HUMAN
sp|P05060|SCG1_HUMAN	P05060	SCG1_HUMAN	CHGB	677	Homo sapiens	1:Experimental evidence at protein level	Secretogranin-1	1.0	0.999	28	81	81	81	15	17	19	30	15	17	19	30	15	17	19	30	2.4448216E7	2.7182928E7	2.431382E7	2.317732E7	9394700.0	7565892.5	8860836.0	1.0628679E7	
sp|P05062|ALDOB_HUMAN	P05062	ALDOB_HUMAN	ALDOB	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase B	0.9931	0.987	2	1	1	5	0	0	0	1	0	0	0	1	1	1	1	2	281573.03	314641.3	0.0	366604.72	0.0	0.0	0.0	0.0	
sp|P05067|A4_HUMAN	P05067	A4_HUMAN	APP	770	Homo sapiens	1:Experimental evidence at protein level	Amyloid-beta precursor protein	1.0	0.9988	13	32	27	32	11	1	4	16	9	1	3	14	11	1	4	16	3302919.5	1840799.6	2352875.2	7133422.0	1431882.2	884029.9	1114514.5	2540026.8	
sp|P05090|APOD_HUMAN	P05090	APOD_HUMAN	APOD	189	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein D	1.0	0.9989	6	20	20	20	4	5	6	5	4	5	6	5	4	5	6	5	2.86766272E8	2.0344992E8	3.03234592E8	3.19511168E8	1.27535496E8	9.9795504E7	1.3333476E8	1.3663176E8	
sp|P05141|ADT2_HUMAN	P05141	ADT2_HUMAN	SLC25A5	298	Homo sapiens	1:Experimental evidence at protein level	ADP/ATP translocase 2	0.8133	0.9941	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	316996.47	275443.62	246575.1	534124.0	0.0	0.0	0.0	0.0	sp|P12235|ADT1_HUMAN, sp|P12236|ADT3_HUMAN
sp|P05155|IC1_HUMAN	P05155	IC1_HUMAN	SERPING1	500	Homo sapiens	1:Experimental evidence at protein level	Plasma protease C1 inhibitor	1.0	0.999	13	51	51	51	14	16	12	9	14	16	12	9	14	16	12	9	2.2011428E7	2.593338E7	9977953.0	7971964.5	8741585.0	1.0424517E7	4636788.5	3323195.2	
sp|P05156|CFAI_HUMAN	P05156	CFAI_HUMAN	CFI	583	Homo sapiens	1:Experimental evidence at protein level	Complement factor I	1.0	0.999	7	22	22	22	6	5	6	5	6	5	6	5	6	5	6	5	1.0208296E7	1.1809847E7	1.1675796E7	1.0379968E7	4451616.0	4866417.0	4599608.0	4096298.0	
sp|P05387|RLA2_HUMAN	P05387	RLA2_HUMAN	RPLP2	115	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein P2	0.2828	0.938	1	2	2	2	0	1	0	1	0	1	0	1	0	1	0	1	0.0	488029.03	229091.25	821091.9	0.0	0.0	0.0	0.0	
sp|P05388|RLA0_HUMAN	P05388	RLA0_HUMAN	RPLP0	317	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL10	0.65	0.9862	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P05408|7B2_HUMAN	P05408	7B2_HUMAN	SCG5	212	Homo sapiens	1:Experimental evidence at protein level	Neuroendocrine protein 7B2	1.0	0.9975	3	7	7	7	1	1	2	3	1	1	2	3	1	1	2	3	7329962.0	5935894.0	8880821.0	8203674.0	4510113.5	3532224.0	5534430.0	5213440.0	
sp|P05452|TETN_HUMAN	P05452	TETN_HUMAN	CLEC3B	202	Homo sapiens	1:Experimental evidence at protein level	Tetranectin	1.0	0.999	3	11	11	11	4	3	3	1	4	3	3	1	4	3	3	1	9325475.0	9542426.0	8399144.0	7835805.0	4114111.5	3900857.2	3674962.5	3465093.0	
sp|P05543|THBG_HUMAN	P05543	THBG_HUMAN	SERPINA7	415	Homo sapiens	1:Experimental evidence at protein level	Thyroxine-binding globulin	1.0	0.999	15	41	41	41	9	10	12	10	9	10	12	10	9	10	12	10	6751884.0	6511114.0	6872867.0	6632937.0	3342095.2	3748118.8	4016449.5	3343216.0	
sp|P05546|HEP2_HUMAN	P05546	HEP2_HUMAN	SERPIND1	499	Homo sapiens	1:Experimental evidence at protein level	Heparin cofactor 2	1.0	0.999	16	43	43	43	13	8	10	12	13	8	10	12	13	8	10	12	1.0066068E7	7183543.0	8370944.0	1.2525524E7	3839750.5	2842962.5	3032352.5	4336370.5	
sp|P05783|K1C18_HUMAN	P05783	K1C18_HUMAN	KRT18	430	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 18	1.0	0.999	4	5	4	5	1	1	0	3	1	1	0	2	1	1	0	3	1011238.0	1408422.9	890873.25	2610190.5	476958.1	731257.94	449620.03	1405100.6	
sp|P05787|K2C8_HUMAN	P05787	K2C8_HUMAN	KRT8	483	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 8	1.0	0.9912	10	15	7	15	1	3	4	7	1	0	2	4	1	3	4	7	2246797.2	2328831.5	1973929.1	5846502.0	1308760.8	1564540.6	1235514.2	2951625.2	
sp|P05976|MYL1_HUMAN	P05976	MYL1_HUMAN	MYL1	194	Homo sapiens	1:Experimental evidence at protein level	Myosin light chain 1/3, skeletal muscle isoform	0.7155	0.9897	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	272048.12	411888.28	232464.38	608393.5	0.0	0.0	0.0	0.0	sp|P12829|MYL4_HUMAN
sp|P06310|KV230_HUMAN	P06310	KV230_HUMAN	IGKV2-30	120	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 2-30	0.9999	0.9584	3	2	1	6	1	0	1	0	0	0	1	0	2	1	2	1	2084127.2	2109742.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P06312|KV401_HUMAN	P06312	KV401_HUMAN	IGKV4-1	121	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 4-1	1.0	0.9973	4	17	17	17	4	4	5	4	4	4	5	4	4	4	5	4	1.9945248E7	2.3588518E7	1.9604272E7	1.6565109E7	9987246.0	1.1616974E7	1.052758E7	9002047.0	
sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	782	Homo sapiens	1:Experimental evidence at protein level	Gelsolin	1.0	0.999	33	119	119	119	32	29	27	31	32	29	27	31	32	29	27	31	7.0247104E7	4.4363464E7	5.744238E7	6.3576024E7	2.734677E7	1.8366712E7	2.4094404E7	2.6702656E7	
sp|P06681|CO2_HUMAN	P06681	CO2_HUMAN	C2	752	Homo sapiens	1:Experimental evidence at protein level	Complement C2	1.0	0.999	12	26	26	26	5	6	8	7	5	6	8	7	5	6	8	7	5007086.0	5037193.0	4910568.0	4556049.0	1913761.8	1986956.8	2225572.5	2158896.5	
sp|P06703|S10A6_HUMAN	P06703	S10A6_HUMAN	S100A6	90	Homo sapiens	1:Experimental evidence at protein level	Protein S100-A6	0.5958	0.9826	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	607423.56	879278.8	629553.0	2146338.0	0.0	0.0	0.0	0.0	
sp|P06727|APOA4_HUMAN	P06727	APOA4_HUMAN	APOA4	396	Homo sapiens	1:Experimental evidence at protein level	Apolipoprotein A-IV	1.0	0.999	32	135	135	135	40	30	35	30	40	30	35	30	40	30	35	30	4.385938E7	2.9767762E7	4.044022E7	3.3025782E7	1.6323876E7	1.1829749E7	1.4672671E7	1.191562E7	
sp|P06732|KCRM_HUMAN	P06732	KCRM_HUMAN	CKM	381	Homo sapiens	1:Experimental evidence at protein level	Creatine kinase M-type	1.0	0.9356	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	3	0.0	767850.6	441999.3	1361506.6	0.0	558986.5	318044.06	1008183.6	
sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	ENO1	434	Homo sapiens	1:Experimental evidence at protein level	Alpha-enolase	1.0	0.9978	6	14	14	14	3	4	3	4	3	4	3	4	3	4	3	4	2457459.0	2433765.2	2248431.0	5496816.5	1172698.9	1370353.6	1019889.8	2008051.6	
sp|P06748|NPM_HUMAN	P06748	NPM_HUMAN	NPM1	294	Homo sapiens	1:Experimental evidence at protein level	Nucleophosmin	0.5418	0.9784	1	2	2	2	1	1	0	0	1	1	0	0	1	1	0	0	824062.0	1026254.25	656175.94	1654459.0	0.0	0.0	0.0	0.0	
sp|P07195|LDHB_HUMAN	P07195	LDHB_HUMAN	LDHB	334	Homo sapiens	1:Experimental evidence at protein level	L-lactate dehydrogenase B chain	1.0	0.9983	5	13	13	13	4	4	2	3	4	4	2	3	4	4	2	3	2194975.8	2365081.2	1958067.4	3881365.8	885535.5	985344.4	860806.06	1428677.5	
sp|P07225|PROS_HUMAN	P07225	PROS_HUMAN	PROS1	676	Homo sapiens	1:Experimental evidence at protein level	Vitamin K-dependent protein S	1.0	0.9988	10	32	32	32	8	7	8	9	8	7	8	9	8	7	8	9	6162312.0	5686893.5	6409364.0	5957862.0	2996066.0	3555579.8	3238878.5	2921213.5	
sp|P07333|CSF1R_HUMAN	P07333	CSF1R_HUMAN	CSF1R	972	Homo sapiens	1:Experimental evidence at protein level	Macrophage colony-stimulating factor 1 receptor	1.0	0.9965	3	6	6	6	1	0	3	2	1	0	3	2	1	0	3	2	1556948.5	2300086.8	1829154.1	1613383.1	799668.4	1196523.2	908025.56	832134.8	
sp|P07339|CATD_HUMAN	P07339	CATD_HUMAN	CTSD	412	Homo sapiens	1:Experimental evidence at protein level	Cathepsin D	1.0	0.9982	7	24	24	24	5	8	6	5	5	8	6	5	5	8	6	5	3527621.0	6533688.0	3887530.5	6079880.5	1538186.1	2197232.0	1912564.2	2358170.2	
sp|P07357|CO8A_HUMAN	P07357	CO8A_HUMAN	C8A	584	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 alpha chain	1.0	0.999	5	16	16	16	5	4	4	3	5	4	4	3	5	4	4	3	6554358.5	6383729.5	5465627.5	4491607.0	2736387.2	2589717.0	2224571.8	2119431.0	
sp|P07358|CO8B_HUMAN	P07358	CO8B_HUMAN	C8B	591	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 beta chain	1.0	0.999	9	20	20	20	5	5	6	4	5	5	6	4	5	5	6	4	2762741.0	3204092.0	3543379.0	3395175.0	1694572.8	2067208.1	1916272.2	1768041.6	
sp|P07360|CO8G_HUMAN	P07360	CO8G_HUMAN	C8G	202	Homo sapiens	1:Experimental evidence at protein level	Complement component C8 gamma chain	1.0	0.999	5	17	17	17	3	5	4	5	3	5	4	5	3	5	4	5	5475706.0	5471012.0	4902642.0	4896803.0	1908710.0	2008140.1	1893213.2	1977040.8	
sp|P07437|TBB5_HUMAN	P07437	TBB5_HUMAN	TUBB	444	Homo sapiens	1:Experimental evidence at protein level	Tubulin beta chain	1.0	0.9972	3	6	0	6	2	1	1	2	0	0	0	0	2	1	1	2	1209938.8	1295548.0	967177.3	1563419.5	829881.8	880586.5	653391.6	783922.44	
sp|P07711|CATL1_HUMAN	P07711	CATL1_HUMAN	CTSL	333	Homo sapiens	1:Experimental evidence at protein level	Procathepsin L	0.859	0.9957	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	0.0	514362.56	0.0	0.0	0.0	0.0	
sp|P07737|PROF1_HUMAN	P07737	PROF1_HUMAN	PFN1	140	Homo sapiens	1:Experimental evidence at protein level	Profilin-1	0.2446	0.9255	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	200359.72	295098.8	251572.72	482465.0	0.0	0.0	0.0	0.0	
sp|P07900|HS90A_HUMAN	P07900	HS90A_HUMAN	HSP90AA1	732	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein HSP 90-alpha	1.0	0.9949	8	6	5	14	1	1	0	4	1	1	0	3	2	3	2	7	1963888.5	2292698.5	1577600.9	4820929.5	890149.3	1070404.6	680121.6	2119381.5	
sp|P08185|CBG_HUMAN	P08185	CBG_HUMAN	SERPINA6	405	Homo sapiens	1:Experimental evidence at protein level	Corticosteroid-binding globulin	1.0	0.999	10	35	35	35	11	9	11	4	11	9	11	4	11	9	11	4	1.4130648E7	1.7498086E7	1.2415408E7	1.2501772E7	6137427.0	6768242.0	5982706.5	5495272.5	
sp|P08238|HS90B_HUMAN	P08238	HS90B_HUMAN	HSP90AB1	724	Homo sapiens	1:Experimental evidence at protein level	Heat shock protein HSP 90-beta	1.0	0.999	9	17	2	17	2	4	3	8	0	0	0	2	2	4	3	8	4662827.0	5128691.0	4287661.0	9359755.0	1642895.6	1907847.1	1539497.2	4673110.0	
sp|P08253|MMP2_HUMAN	P08253	MMP2_HUMAN	MMP2	660	Homo sapiens	1:Experimental evidence at protein level	72 kDa type IV collagenase	1.0	0.9989	10	24	21	24	6	4	5	9	5	4	4	8	6	4	5	9	1641534.4	2068020.8	1724312.0	1767711.2	702435.25	824027.3	730475.9	769265.2	
sp|P08294|SODE_HUMAN	P08294	SODE_HUMAN	SOD3	240	Homo sapiens	1:Experimental evidence at protein level	Extracellular superoxide dismutase [Cu-Zn]	1.0	0.999	4	23	23	23	6	6	5	6	6	6	5	6	6	6	5	6	9464483.0	8954734.0	7983920.0	1.0856793E7	3987754.2	3631605.2	3264489.2	4066830.8	
sp|P08571|CD14_HUMAN	P08571	CD14_HUMAN	CD14	375	Homo sapiens	1:Experimental evidence at protein level	Monocyte differentiation antigen CD14	1.0	0.999	6	21	21	21	5	6	5	5	5	6	5	5	5	6	5	5	8343057.0	1.3132774E7	7908112.0	8033346.5	3682767.5	5187268.5	3488662.8	3373426.2	
sp|P08603|CFAH_HUMAN	P08603	CFAH_HUMAN	CFH	1231	Homo sapiens	1:Experimental evidence at protein level	Complement factor H	1.0	0.999	19	81	71	81	19	18	22	22	16	16	20	19	19	18	22	22	2.698472E7	2.3656104E7	2.7464346E7	2.0771132E7	1.0119279E7	8600136.0	1.1147802E7	1.025209E7	
sp|P08637|FCG3A_HUMAN	P08637	FCG3A_HUMAN	FCGR3A	254	Homo sapiens	1:Experimental evidence at protein level	Low affinity immunoglobulin gamma Fc region receptor III-A	0.9999	0.9945	2	5	3	5	0	1	2	2	0	1	1	1	0	1	2	2	490786.38	446236.7	348983.53	523353.47	287987.94	263051.53	0.0	295006.34	
sp|P08697|A2AP_HUMAN	P08697	A2AP_HUMAN	SERPINF2	491	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-antiplasmin	1.0	0.999	13	49	49	49	16	15	10	8	16	15	10	8	16	15	10	8	1.0636363E7	1.2416172E7	6014368.0	5276131.5	5505037.0	5623065.5	2742151.2	3121490.8	
sp|P08727|K1C19_HUMAN	P08727	K1C19_HUMAN	KRT19	400	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 19	1.0	0.9986	3	2	2	3	0	0	0	2	0	0	0	2	0	0	0	3	451177.06	623645.44	258023.23	1259035.8	262259.25	358501.38	152844.9	746060.06	
sp|P09382|LEG1_HUMAN	P09382	LEG1_HUMAN	LGALS1	135	Homo sapiens	1:Experimental evidence at protein level	Galectin-1	0.6818	0.988	1	3	3	3	1	0	1	1	1	0	1	1	1	0	1	1	349120.8	0.0	307056.16	607448.44	0.0	0.0	0.0	0.0	
sp|P09486|SPRC_HUMAN	P09486	SPRC_HUMAN	SPARC	303	Homo sapiens	1:Experimental evidence at protein level	SPARC	1.0	0.9883	4	6	6	6	4	0	0	2	4	0	0	2	4	0	0	2	2609122.0	1133967.9	1132643.1	2357716.0	1142723.8	500318.56	497696.5	1024000.0	
sp|P09603|CSF1_HUMAN	P09603	CSF1_HUMAN	CSF1	554	Homo sapiens	1:Experimental evidence at protein level	Macrophage colony-stimulating factor 1	1.0	0.9988	2	5	5	5	1	1	1	2	1	1	1	2	1	1	1	2	1104210.9	858988.3	1045814.6	1292885.9	807966.1	591071.6	865236.06	971143.4	
sp|P09871|C1S_HUMAN	P09871	C1S_HUMAN	C1S	688	Homo sapiens	1:Experimental evidence at protein level	Complement C1s subcomponent	1.0	0.999	15	41	40	41	10	7	10	14	10	6	10	14	10	7	10	14	1.0860068E7	7744315.0	1.2126842E7	1.4655987E7	6472299.0	3966229.2	5390621.5	7006711.0	
sp|P09972|ALDOC_HUMAN	P09972	ALDOC_HUMAN	ALDOC	364	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase C	0.9627	0.9315	2	1	1	5	0	1	0	0	0	1	0	0	1	2	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P0C0L4|CO4A_HUMAN	P0C0L4	CO4A_HUMAN	C4A	1744	Homo sapiens	1:Experimental evidence at protein level	Complement C4-A	1.0	0.999	66	12	12	295	3	3	3	3	3	3	3	3	75	71	73	76	1.0882296E7	1.0052472E7	9812344.0	1.2058646E7	3961254.2	4067466.2	3502725.8	4509835.0	
sp|P0C0L5|CO4B_HUMAN	P0C0L5	CO4B_HUMAN	C4B	1744	Homo sapiens	1:Experimental evidence at protein level	Complement C4-B	1.0	0.999	67	300	17	300	77	71	74	78	5	3	4	5	77	71	74	78	6.7849824E7	5.7542864E7	5.8170004E7	6.2979644E7	2.8444788E7	2.524639E7	2.346588E7	2.816875E7	
sp|P0CG47|UBB_HUMAN	P0CG47	UBB_HUMAN	UBB	229	Homo sapiens	1:Experimental evidence at protein level	Polyubiquitin-B	1.0	0.9983	3	10	0	10	3	3	2	2	0	0	0	0	3	3	2	2	9017521.0	1.3050822E7	1.0336604E7	1.131791E7	3914415.2	5849737.0	4721455.0	4348720.5	sp|P0CG48|UBC_HUMAN, sp|P62979|RS27A_HUMAN, sp|P62987|RL40_HUMAN
sp|P0DOY2|IGLC2_HUMAN	P0DOY2	IGLC2_HUMAN	IGLC2	106	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda constant 2	1.0	0.999	5	9	0	17	2	2	2	3	0	0	0	0	4	4	4	5	1.4109944E8	6.2484208E7	1.365648E8	1.47196592E8	9.16088E7	4.6069644E7	9.1492688E7	9.3780632E7	sp|P0DOY3|IGLC3_HUMAN
sp|P0DP58|LYNX1_HUMAN	P0DP58	LYNX1_HUMAN	LYNX1	116	Homo sapiens	1:Experimental evidence at protein level	Ly-6/neurotoxin-like protein 1	0.3107	0.9453	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1498188.5	1215571.0	1447996.0	1643161.0	0.0	0.0	0.0	0.0	
sp|P10412|H14_HUMAN	P10412	H14_HUMAN	H1-4	219	Homo sapiens	1:Experimental evidence at protein level	Histone H1.4	0.5021	0.9748	1	2	0	2	0	1	0	1	0	0	0	0	0	1	0	1	497876.8	506880.66	446709.2	1420714.5	0.0	0.0	0.0	0.0	sp|P16402|H13_HUMAN, sp|P16403|H12_HUMAN
sp|P10451|OSTP_HUMAN	P10451	OSTP_HUMAN	SPP1	314	Homo sapiens	1:Experimental evidence at protein level	Osteopontin	1.0	0.999	10	26	26	26	9	3	6	8	9	3	6	8	9	3	6	8	3.2525044E7	2.45159E7	3.7677488E7	4.7051144E7	1.714295E7	1.2105159E7	1.8069106E7	2.364852E7	
sp|P10599|THIO_HUMAN	P10599	THIO_HUMAN	TXN	105	Homo sapiens	1:Experimental evidence at protein level	Thioredoxin	0.8637	0.9959	1	2	2	2	0	0	1	1	0	0	1	1	0	0	1	1	273770.72	325606.03	240488.4	501626.34	0.0	0.0	0.0	0.0	
sp|P10643|CO7_HUMAN	P10643	CO7_HUMAN	C7	843	Homo sapiens	1:Experimental evidence at protein level	Complement component C7	1.0	0.999	12	41	41	41	9	10	10	12	9	10	10	12	9	10	10	12	1.0052649E7	1.227082E7	9096109.0	1.0757154E7	4905625.0	4897861.5	4219034.0	4710160.0	
sp|P10645|CMGA_HUMAN	P10645	CMGA_HUMAN	CHGA	457	Homo sapiens	1:Experimental evidence at protein level	Chromogranin-A	1.0	0.999	8	22	22	22	5	5	5	7	5	5	5	7	5	5	5	7	8202541.0	1.1811109E7	1.1225676E7	1.1022826E7	6471421.5	6828543.0	6100678.5	6713939.5	
sp|P10809|CH60_HUMAN	P10809	CH60_HUMAN	HSPD1	573	Homo sapiens	1:Experimental evidence at protein level	60 kDa heat shock protein, mitochondrial	1.0	0.9981	5	8	8	8	1	1	1	5	1	1	1	5	1	1	1	5	1485599.2	1211148.4	1330316.2	4293655.0	682358.2	850117.3	608753.75	1957114.4	
sp|P10909|CLUS_HUMAN	P10909	CLUS_HUMAN	CLU	449	Homo sapiens	1:Experimental evidence at protein level	Clusterin	1.0	0.999	13	82	82	82	20	22	21	19	20	22	21	19	20	22	21	19	1.92987376E8	2.15529104E8	1.6034024E8	2.22239088E8	8.3684592E7	7.9343944E7	7.884296E7	8.9840424E7	
sp|P11021|BIP_HUMAN	P11021	BIP_HUMAN	HSPA5	654	Homo sapiens	1:Experimental evidence at protein level	Endoplasmic reticulum chaperone BiP	1.0	0.9824	5	4	4	5	0	0	0	4	0	0	0	4	0	0	0	5	718383.06	762011.06	430649.16	969977.75	474212.0	504924.75	306375.97	683350.7	
sp|P11142|HSP7C_HUMAN	P11142	HSP7C_HUMAN	HSPA8	646	Homo sapiens	1:Experimental evidence at protein level	Heat shock cognate 71 kDa protein	1.0	0.9981	9	16	12	16	4	3	2	7	3	2	2	5	4	3	2	7	2564490.2	2978232.5	2547443.0	7178579.0	1304732.0	1690186.9	1352050.4	4047929.8	
sp|P12109|CO6A1_HUMAN	P12109	CO6A1_HUMAN	COL6A1	1028	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(VI) chain	1.0	0.999	7	16	16	16	4	5	4	3	4	5	4	3	4	5	4	3	2064931.0	2117142.2	2043798.2	2029192.2	857107.44	993902.0	856374.0	889533.5	
sp|P12259|FA5_HUMAN	P12259	FA5_HUMAN	F5	2224	Homo sapiens	1:Experimental evidence at protein level	Coagulation factor V	1.0	0.9871	3	5	5	5	2	0	1	2	2	0	1	2	2	0	1	2	1435633.1	722552.9	786344.75	1168742.6	878965.44	511230.7	498004.38	678773.3	
sp|P12882|MYH1_HUMAN	P12882	MYH1_HUMAN	MYH1	1939	Homo sapiens	1:Experimental evidence at protein level	Myosin-1	0.9999	0.9868	6	5	1	9	2	1	1	1	1	0	0	0	2	1	1	5	822983.5	1203531.2	770265.0	1185549.1	435964.75	638659.44	407873.53	0.0	
sp|P13473|LAMP2_HUMAN	P13473	LAMP2_HUMAN	LAMP2	410	Homo sapiens	1:Experimental evidence at protein level	Lysosome-associated membrane glycoprotein 2	1.0	0.9976	2	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	1824988.0	2994996.5	1537362.0	1330632.6	994703.0	1652437.0	848174.94	717927.7	
sp|P13521|SCG2_HUMAN	P13521	SCG2_HUMAN	SCG2	617	Homo sapiens	1:Experimental evidence at protein level	Secretogranin-2	1.0	0.9965	3	5	5	5	0	2	0	3	0	2	0	3	0	2	0	3	1260375.4	1882327.9	1897911.5	1696159.0	726894.8	745175.06	744664.1	634568.44	
sp|P13591|NCAM1_HUMAN	P13591	NCAM1_HUMAN	NCAM1	858	Homo sapiens	1:Experimental evidence at protein level	Neural cell adhesion molecule 1	1.0	0.999	16	51	51	51	14	11	14	12	14	11	14	12	14	11	14	12	7234428.5	7986422.5	6396407.5	6612157.5	2887453.8	2582119.5	2370348.5	2764098.5	
sp|P13639|EF2_HUMAN	P13639	EF2_HUMAN	EEF2	858	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 2	1.0	0.9954	4	6	6	6	1	1	0	4	1	1	0	4	1	1	0	4	941111.75	1550746.4	924271.0	2895004.8	391052.97	639357.2	344606.4	1186819.5	
sp|P13671|CO6_HUMAN	P13671	CO6_HUMAN	C6	934	Homo sapiens	1:Experimental evidence at protein level	Complement component C6	1.0	0.9988	9	22	22	22	6	5	5	6	6	5	5	6	6	5	5	6	5096110.5	5527271.0	3941475.2	3784958.2	1882801.1	1904995.8	1667615.1	1749657.0	
sp|P13987|CD59_HUMAN	P13987	CD59_HUMAN	CD59	128	Homo sapiens	1:Experimental evidence at protein level	CD59 glycoprotein	0.628	0.9848	1	2	2	2	0	0	1	1	0	0	1	1	0	0	1	1	566033.44	559153.06	835186.56	836063.6	0.0	0.0	0.0	0.0	
sp|P14174|MIF_HUMAN	P14174	MIF_HUMAN	MIF	115	Homo sapiens	1:Experimental evidence at protein level	Macrophage migration inhibitory factor	0.7355	0.9907	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	267076.75	156225.9	465648.25	0.0	0.0	0.0	0.0	
sp|P14618|KPYM_HUMAN	P14618	KPYM_HUMAN	PKM	531	Homo sapiens	1:Experimental evidence at protein level	Pyruvate kinase PKM	1.0	0.9967	8	14	14	14	3	3	2	6	3	3	2	6	3	3	2	6	1796643.1	2008299.8	1523540.2	3362750.5	737122.25	900331.6	599240.56	1416040.4	
