Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	control_3_1 Spectral Count	control_3_1 Unique Spectral Count	control_3_1 Total Spectral Count	control_3_1 Intensity	Indistinguishable Proteins
sp|P15151|PVR_HUMAN	P15151	PVR_HUMAN	PVR	417	Homo sapiens	1:Experimental evidence at protein level	Poliovirus receptor	0.9423	0.9964	1	1	1	1	1	1	1	567692.5	
sp|P15259|PGAM2_HUMAN	P15259	PGAM2_HUMAN	PGAM2	253	Homo sapiens	1:Experimental evidence at protein level	Phosphoglycerate mutase 2	1.0	0.9974	2	2	0	2	2	0	2	1588241.2	sp|P18669|PGAM1_HUMAN
sp|P15311|EZRI_HUMAN	P15311	EZRI_HUMAN	EZR	586	Homo sapiens	1:Experimental evidence at protein level	Ezrin	1.0	0.9972	3	3	0	3	3	0	3	1656268.8	
sp|P16035|TIMP2_HUMAN	P16035	TIMP2_HUMAN	TIMP2	220	Homo sapiens	1:Experimental evidence at protein level	Metalloproteinase inhibitor 2	1.0	0.9988	2	2	2	2	2	2	2	1469757.8	
sp|P16070|CD44_HUMAN	P16070	CD44_HUMAN	CD44	742	Homo sapiens	1:Experimental evidence at protein level	CD44 antigen	1.0	0.999	2	2	2	2	2	2	2	7610246.5	
sp|P16870|CBPE_HUMAN	P16870	CBPE_HUMAN	CPE	476	Homo sapiens	1:Experimental evidence at protein level	Carboxypeptidase E	1.0	0.999	13	16	16	16	16	16	16	1.5536542E7	
sp|P17174|AATC_HUMAN	P17174	AATC_HUMAN	GOT1	413	Homo sapiens	1:Experimental evidence at protein level	Aspartate aminotransferase, cytoplasmic	1.0	0.9989	8	8	8	8	8	8	8	4674344.5	
sp|P17900|SAP3_HUMAN	P17900	SAP3_HUMAN	GM2A	193	Homo sapiens	1:Experimental evidence at protein level	Ganglioside GM2 activator	1.0	0.998	4	4	4	4	4	4	4	2.1968742E7	
sp|P17936|IBP3_HUMAN	P17936	IBP3_HUMAN	IGFBP3	291	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 3	0.9495	0.9969	1	1	1	1	1	1	1	560581.5	
sp|P18065|IBP2_HUMAN	P18065	IBP2_HUMAN	IGFBP2	325	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 2	1.0	0.9945	2	2	2	2	2	2	2	6389719.5	
sp|P18621|RL17_HUMAN	P18621	RL17_HUMAN	RPL17	184	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL22	0.501	0.9444	1	1	1	1	1	1	1	422194.0	
sp|P19021|AMD_HUMAN	P19021	AMD_HUMAN	PAM	973	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-glycine alpha-amidating monooxygenase	1.0	0.999	9	11	11	11	11	11	11	8016418.0	
sp|P19022|CADH2_HUMAN	P19022	CADH2_HUMAN	CDH2	906	Homo sapiens	1:Experimental evidence at protein level	Cadherin-2	1.0	0.999	7	9	9	9	9	9	9	1.3621424E7	
sp|P19320|VCAM1_HUMAN	P19320	VCAM1_HUMAN	VCAM1	739	Homo sapiens	1:Experimental evidence at protein level	Vascular cell adhesion protein 1	1.0	0.9986	5	5	4	5	5	4	5	1241308.8	
sp|P19338|NUCL_HUMAN	P19338	NUCL_HUMAN	NCL	710	Homo sapiens	1:Experimental evidence at protein level	Nucleolin	1.0	0.9941	3	3	3	3	3	3	3	1741742.9	
sp|P19652|A1AG2_HUMAN	P19652	A1AG2_HUMAN	ORM2	201	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-acid glycoprotein 2	1.0	0.999	8	11	9	11	11	9	11	1.0785272E8	
sp|P19823|ITIH2_HUMAN	P19823	ITIH2_HUMAN	ITIH2	946	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H2	1.0	0.999	16	18	18	18	18	18	18	1.3215004E7	
sp|P19827|ITIH1_HUMAN	P19827	ITIH1_HUMAN	ITIH1	911	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H1	1.0	0.999	10	11	11	11	11	11	11	7496702.0	
sp|P20472|PRVA_HUMAN	P20472	PRVA_HUMAN	PVALB	110	Homo sapiens	1:Experimental evidence at protein level	Parvalbumin alpha	1.0	0.9988	2	2	2	2	2	2	2	1423192.2	
sp|P20774|MIME_HUMAN	P20774	MIME_HUMAN	OGN	298	Homo sapiens	1:Experimental evidence at protein level	Mimecan	1.0	0.999	12	13	13	13	13	13	13	3.1761892E7	
sp|P20933|ASPG_HUMAN	P20933	ASPG_HUMAN	AGA	346	Homo sapiens	1:Experimental evidence at protein level	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase	0.8326	0.9883	1	1	1	1	1	1	1	521055.03	
sp|P21802|FGFR2_HUMAN	P21802	FGFR2_HUMAN	FGFR2	821	Homo sapiens	1:Experimental evidence at protein level	Fibroblast growth factor receptor 2	1.0	0.9925	3	3	3	3	3	3	3	1806192.6	
sp|P22304|IDS_HUMAN	P22304	IDS_HUMAN	IDS	550	Homo sapiens	1:Experimental evidence at protein level	Iduronate 2-sulfatase	1.0	0.9987	3	3	3	3	3	3	3	1096272.8	
sp|P22352|GPX3_HUMAN	P22352	GPX3_HUMAN	GPX3	226	Homo sapiens	1:Experimental evidence at protein level	Glutathione peroxidase 3	1.0	0.9982	3	3	3	3	3	3	3	2907569.2	
sp|P22392|NDKB_HUMAN	P22392	NDKB_HUMAN	NME2	152	Homo sapiens	1:Experimental evidence at protein level	Nucleoside diphosphate kinase B	1.0	0.9889	2	2	0	2	2	0	2	742632.56	
sp|P22626|ROA2_HUMAN	P22626	ROA2_HUMAN	HNRNPA2B1	353	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoproteins A2/B1	0.9649	0.9979	1	1	1	1	1	1	1	487316.88	
sp|P22692|IBP4_HUMAN	P22692	IBP4_HUMAN	IGFBP4	258	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 4	0.5938	0.9612	1	1	1	1	1	1	1	2024842.2	
sp|P22792|CPN2_HUMAN	P22792	CPN2_HUMAN	CPN2	545	Homo sapiens	1:Experimental evidence at protein level	Carboxypeptidase N subunit 2	0.9111	0.9943	1	1	1	1	1	1	1	585780.9	
sp|P23142|FBLN1_HUMAN	P23142	FBLN1_HUMAN	FBLN1	703	Homo sapiens	1:Experimental evidence at protein level	Fibulin-1	1.0	0.999	10	11	11	11	11	11	11	1.5592133E7	
sp|P23284|PPIB_HUMAN	P23284	PPIB_HUMAN	PPIB	216	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase B	1.0	0.9986	4	4	4	4	4	4	4	1989479.6	
sp|P23468|PTPRD_HUMAN	P23468	PTPRD_HUMAN	PTPRD	1912	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase delta	1.0	0.999	8	8	7	8	8	7	8	2594688.0	
sp|P23470|PTPRG_HUMAN	P23470	PTPRG_HUMAN	PTPRG	1445	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase gamma	1.0	0.9989	1	1	1	1	1	1	1	671589.8	
sp|P23471|PTPRZ_HUMAN	P23471	PTPRZ_HUMAN	PTPRZ1	2315	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase zeta	1.0	0.999	9	9	9	9	9	9	9	6347385.0	
sp|P23515|OMGP_HUMAN	P23515	OMGP_HUMAN	OMG	440	Homo sapiens	1:Experimental evidence at protein level	Oligodendrocyte-myelin glycoprotein	1.0	0.999	4	4	4	4	4	4	4	1.1786561E7	
sp|P23582|ANFC_HUMAN	P23582	ANFC_HUMAN	NPPC	126	Homo sapiens	1:Experimental evidence at protein level	C-type natriuretic peptide	0.9805	0.9988	1	1	1	1	1	1	1	1411969.0	
sp|P24592|IBP6_HUMAN	P24592	IBP6_HUMAN	IGFBP6	240	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 6	1.0	0.999	3	4	4	4	4	4	4	1.7263414E7	
sp|P25311|ZA2G_HUMAN	P25311	ZA2G_HUMAN	AZGP1	298	Homo sapiens	1:Experimental evidence at protein level	Zinc-alpha-2-glycoprotein	1.0	0.999	14	21	21	21	21	21	21	5.0516088E7	
sp|P25705|ATPA_HUMAN	P25705	ATPA_HUMAN	ATP5F1A	553	Homo sapiens	1:Experimental evidence at protein level	ATP synthase F(1) complex subunit alpha, mitochondrial	0.6516	0.9694	1	1	1	1	1	1	1	442811.9	
sp|P25713|MT3_HUMAN	P25713	MT3_HUMAN	MT3	68	Homo sapiens	1:Experimental evidence at protein level	Metallothionein-3	0.9354	0.9959	1	1	1	1	1	1	1	464011.78	
sp|P26373|RL13_HUMAN	P26373	RL13_HUMAN	RPL13	211	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL13	1.0	0.9984	3	3	3	3	3	3	3	1359346.2	
sp|P26641|EF1G_HUMAN	P26641	EF1G_HUMAN	EEF1G	437	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 1-gamma	0.847	0.9894	1	1	1	1	1	1	1	262150.34	
sp|P26992|CNTFR_HUMAN	P26992	CNTFR_HUMAN	CNTFR	372	Homo sapiens	1:Experimental evidence at protein level	Ciliary neurotrophic factor receptor subunit alpha	1.0	0.999	2	2	2	2	2	2	2	3541793.5	
sp|P27169|PON1_HUMAN	P27169	PON1_HUMAN	PON1	355	Homo sapiens	1:Experimental evidence at protein level	Serum paraoxonase/arylesterase 1	1.0	0.999	8	8	6	8	8	6	8	4494805.0	
sp|P27348|1433T_HUMAN	P27348	1433T_HUMAN	YWHAQ	245	Homo sapiens	1:Experimental evidence at protein level	14-3-3 protein theta	0.9943	0.9905	3	3	0	3	3	0	3	2318128.8	sp|P31946|1433B_HUMAN, sp|P31947|1433S_HUMAN, sp|P61981|1433G_HUMAN, sp|Q04917|1433F_HUMAN
sp|P27658|CO8A1_HUMAN	P27658	CO8A1_HUMAN	COL8A1	744	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(VIII) chain	0.6742	0.9722	1	1	1	1	1	1	1	623733.8	
sp|P27797|CALR_HUMAN	P27797	CALR_HUMAN	CALR	417	Homo sapiens	1:Experimental evidence at protein level	Calreticulin	0.7076	0.9762	1	1	1	1	1	1	1	740445.3	
sp|P29401|TKT_HUMAN	P29401	TKT_HUMAN	TKT	623	Homo sapiens	1:Experimental evidence at protein level	Transketolase	0.6602	0.9705	1	1	1	1	1	1	1	247342.39	
sp|P29622|KAIN_HUMAN	P29622	KAIN_HUMAN	SERPINA4	427	Homo sapiens	1:Experimental evidence at protein level	Kallistatin	1.0	0.9989	12	13	13	13	13	13	13	4725467.5	
sp|P30041|PRDX6_HUMAN	P30041	PRDX6_HUMAN	PRDX6	224	Homo sapiens	1:Experimental evidence at protein level	Peroxiredoxin-6	0.49	0.9421	1	1	1	1	1	1	1	218630.19	
sp|P30086|PEBP1_HUMAN	P30086	PEBP1_HUMAN	PEBP1	187	Homo sapiens	1:Experimental evidence at protein level	Phosphatidylethanolamine-binding protein 1	1.0	0.999	7	8	8	8	8	8	8	1.7624554E7	
sp|P30530|UFO_HUMAN	P30530	UFO_HUMAN	AXL	894	Homo sapiens	1:Experimental evidence at protein level	Tyrosine-protein kinase receptor UFO	0.8244	0.9876	1	1	1	1	1	1	1	569453.0	
sp|P31150|GDIA_HUMAN	P31150	GDIA_HUMAN	GDI1	447	Homo sapiens	1:Experimental evidence at protein level	Rab GDP dissociation inhibitor alpha	0.7433	0.98	1	1	0	1	1	0	1	524079.75	sp|P50395|GDIB_HUMAN
sp|P32004|L1CAM_HUMAN	P32004	L1CAM_HUMAN	L1CAM	1257	Homo sapiens	1:Experimental evidence at protein level	Neural cell adhesion molecule L1	1.0	0.9965	4	4	4	4	4	4	4	1266579.6	
sp|P32119|PRDX2_HUMAN	P32119	PRDX2_HUMAN	PRDX2	198	Homo sapiens	1:Experimental evidence at protein level	Peroxiredoxin-2	1.0	0.9983	4	3	3	4	3	3	4	1926012.6	
sp|P34096|RNAS4_HUMAN	P34096	RNAS4_HUMAN	RNASE4	147	Homo sapiens	1:Experimental evidence at protein level	Ribonuclease 4	0.9764	0.9986	1	1	1	1	1	1	1	1280576.4	
sp|P35443|TSP4_HUMAN	P35443	TSP4_HUMAN	THBS4	961	Homo sapiens	1:Experimental evidence at protein level	Thrombospondin-4	0.4888	0.9418	1	1	0	1	1	0	1	678115.5	sp|P49747|COMP_HUMAN
sp|P35542|SAA4_HUMAN	P35542	SAA4_HUMAN	SAA4	130	Homo sapiens	1:Experimental evidence at protein level	Serum amyloid A-4 protein	1.0	0.9979	4	4	4	4	4	4	4	7920908.5	
sp|P36222|CH3L1_HUMAN	P36222	CH3L1_HUMAN	CHI3L1	383	Homo sapiens	1:Experimental evidence at protein level	Chitinase-3-like protein 1	1.0	0.999	12	12	12	12	12	12	12	1.890608E7	
sp|P36955|PEDF_HUMAN	P36955	PEDF_HUMAN	SERPINF1	418	Homo sapiens	1:Experimental evidence at protein level	Pigment epithelium-derived factor	1.0	0.999	18	23	23	23	23	23	23	8.611948E7	
sp|P38646|HSPA9_HUMAN	P38646	HSPA9_HUMAN	HSPA9	679	Homo sapiens	1:Experimental evidence at protein level	Stress-70 protein, mitochondrial	1.0	0.9891	2	2	2	2	2	2	2	627837.5	
sp|P39060|COIA1_HUMAN	P39060	COIA1_HUMAN	COL18A1	1754	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(XVIII) chain	1.0	0.999	6	6	6	6	6	6	6	5364198.0	
sp|P40189|IL6RB_HUMAN	P40189	IL6RB_HUMAN	IL6ST	918	Homo sapiens	1:Experimental evidence at protein level	Interleukin-6 receptor subunit beta	1.0	0.9981	4	4	4	4	4	4	4	2722761.0	
sp|P40429|RL13A_HUMAN	P40429	RL13A_HUMAN	RPL13A	203	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL13	0.8025	0.9857	1	1	0	1	1	0	1	634083.0	sp|Q6NVV1|R13P3_HUMAN
sp|P40925|MDHC_HUMAN	P40925	MDHC_HUMAN	MDH1	334	Homo sapiens	1:Experimental evidence at protein level	Malate dehydrogenase, cytoplasmic	1.0	0.9989	5	5	5	5	5	5	5	2502161.2	
sp|P41217|OX2G_HUMAN	P41217	OX2G_HUMAN	CD200	278	Homo sapiens	1:Experimental evidence at protein level	OX-2 membrane glycoprotein	0.936	0.996	1	1	1	1	1	1	1	474475.28	
sp|P41222|PTGDS_HUMAN	P41222	PTGDS_HUMAN	PTGDS	190	Homo sapiens	1:Experimental evidence at protein level	Prostaglandin-H2 D-isomerase	1.0	0.999	7	9	9	9	9	9	9	1.9118505E9	
sp|P41271|NBL1_HUMAN	P41271	NBL1_HUMAN	NBL1	181	Homo sapiens	1:Experimental evidence at protein level	Neuroblastoma suppressor of tumorigenicity 1	0.8113	0.9864	1	1	1	1	1	1	1	6262632.0	
sp|P42785|PCP_HUMAN	P42785	PCP_HUMAN	PRCP	496	Homo sapiens	1:Experimental evidence at protein level	Lysosomal Pro-X carboxypeptidase	1.0	0.9862	3	3	3	3	3	3	3	1192046.0	
sp|P43121|MUC18_HUMAN	P43121	MUC18_HUMAN	MCAM	646	Homo sapiens	1:Experimental evidence at protein level	Cell surface glycoprotein MUC18	1.0	0.999	10	10	10	10	10	10	10	7417422.0	
sp|P43251|BTD_HUMAN	P43251	BTD_HUMAN	BTD	543	Homo sapiens	1:Experimental evidence at protein level	Biotinidase	1.0	0.9988	4	4	4	4	4	4	4	7267763.0	
sp|P43652|AFAM_HUMAN	P43652	AFAM_HUMAN	AFM	599	Homo sapiens	1:Experimental evidence at protein level	Afamin	1.0	0.999	11	11	11	11	11	11	11	9820955.0	
sp|P46781|RS9_HUMAN	P46781	RS9_HUMAN	RPS9	194	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS4	0.9196	0.9949	1	1	1	1	1	1	1	377532.72	
sp|P47914|RL29_HUMAN	P47914	RL29_HUMAN	RPL29	159	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL29	0.9389	0.9962	1	1	1	1	1	1	1	812829.5	
sp|P47972|NPTX2_HUMAN	P47972	NPTX2_HUMAN	NPTX2	431	Homo sapiens	1:Experimental evidence at protein level	Neuronal pentraxin-2	1.0	0.9989	5	5	5	5	5	5	5	2136891.8	
sp|P48058|GRIA4_HUMAN	P48058	GRIA4_HUMAN	GRIA4	902	Homo sapiens	1:Experimental evidence at protein level	Glutamate receptor 4	1.0	0.9978	2	2	2	2	2	2	2	1486435.0	
sp|P49641|MA2A2_HUMAN	P49641	MA2A2_HUMAN	MAN2A2	1150	Homo sapiens	1:Experimental evidence at protein level	Alpha-mannosidase 2x	1.0	0.9978	4	4	4	4	4	4	4	1147255.8	
sp|P49908|SEPP1_HUMAN	P49908	SEPP1_HUMAN	SELENOP	381	Homo sapiens	1:Experimental evidence at protein level	Selenoprotein P	1.0	0.9985	4	5	5	5	5	5	5	3066374.0	
sp|P50750|CDK9_HUMAN	P50750	CDK9_HUMAN	CDK9	372	Homo sapiens	1:Experimental evidence at protein level	Cyclin-dependent kinase 9	0.6354	0.9672	1	1	0	1	1	0	1	449733.84	sp|Q14004|CDK13_HUMAN, sp|Q9NYV4|CDK12_HUMAN
sp|P50914|RL14_HUMAN	P50914	RL14_HUMAN	RPL14	215	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL14	0.7897	0.9845	1	1	1	1	1	1	1	0.0	
sp|P51693|APLP1_HUMAN	P51693	APLP1_HUMAN	APLP1	650	Homo sapiens	1:Experimental evidence at protein level	Amyloid beta precursor like protein 1	1.0	0.999	21	25	25	25	25	25	25	9.4839432E7	
sp|P51884|LUM_HUMAN	P51884	LUM_HUMAN	LUM	338	Homo sapiens	1:Experimental evidence at protein level	Lumican	1.0	0.9989	6	6	6	6	6	6	6	8839036.0	
sp|P51888|PRELP_HUMAN	P51888	PRELP_HUMAN	PRELP	382	Homo sapiens	1:Experimental evidence at protein level	Prolargin	1.0	0.9936	2	2	2	2	2	2	2	393748.12	
sp|P54289|CA2D1_HUMAN	P54289	CA2D1_HUMAN	CACNA2D1	1103	Homo sapiens	1:Experimental evidence at protein level	Voltage-dependent calcium channel subunit alpha-2/delta-1	1.0	0.999	18	18	18	18	18	18	18	5817159.5	
sp|P54725|RD23A_HUMAN	P54725	RD23A_HUMAN	RAD23A	363	Homo sapiens	1:Experimental evidence at protein level	UV excision repair protein RAD23 homolog A	0.5129	0.9469	1	1	0	1	1	0	1	413066.03	sp|P54727|RD23B_HUMAN
sp|P54764|EPHA4_HUMAN	P54764	EPHA4_HUMAN	EPHA4	986	Homo sapiens	1:Experimental evidence at protein level	Ephrin type-A receptor 4	1.0	0.999	5	5	5	5	5	5	5	8075955.5	
sp|P55058|PLTP_HUMAN	P55058	PLTP_HUMAN	PLTP	493	Homo sapiens	1:Experimental evidence at protein level	Phospholipid transfer protein	1.0	0.999	10	12	12	12	12	12	12	9012250.0	
sp|P55083|MFAP4_HUMAN	P55083	MFAP4_HUMAN	MFAP4	255	Homo sapiens	1:Experimental evidence at protein level	Microfibril-associated glycoprotein 4	1.0	0.9986	2	2	2	2	2	2	2	2311784.5	
sp|P55283|CADH4_HUMAN	P55283	CADH4_HUMAN	CDH4	916	Homo sapiens	1:Experimental evidence at protein level	Cadherin-4	0.9632	0.9977	1	1	1	1	1	1	1	563777.6	
sp|P55285|CADH6_HUMAN	P55285	CADH6_HUMAN	CDH6	790	Homo sapiens	1:Experimental evidence at protein level	Cadherin-6	0.6964	0.9749	1	1	0	1	1	0	1	388292.44	sp|Q9ULB4|CADH9_HUMAN, sp|Q9Y6N8|CAD10_HUMAN
sp|P55290|CAD13_HUMAN	P55290	CAD13_HUMAN	CDH13	713	Homo sapiens	1:Experimental evidence at protein level	Cadherin-13	1.0	0.9985	8	8	8	8	8	8	8	2.4497434E7	
sp|P60174|TPIS_HUMAN	P60174	TPIS_HUMAN	TPI1	249	Homo sapiens	1:Experimental evidence at protein level	Triosephosphate isomerase	1.0	0.999	6	6	6	6	6	6	6	5022617.0	
sp|P60709|ACTB_HUMAN	P60709	ACTB_HUMAN	ACTB	375	Homo sapiens	1:Experimental evidence at protein level	Actin, cytoplasmic 1	1.0	0.999	13	13	0	14	13	0	14	3.0670754E7	sp|P63261|ACTG_HUMAN
sp|P61278|SMS_HUMAN	P61278	SMS_HUMAN	SST	116	Homo sapiens	1:Experimental evidence at protein level	Somatostatin	1.0	0.9974	1	2	2	2	2	2	2	3342100.0	
sp|P61313|RL15_HUMAN	P61313	RL15_HUMAN	RPL15	204	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL15	0.6101	0.9636	1	1	1	1	1	1	1	586798.1	
sp|P61353|RL27_HUMAN	P61353	RL27_HUMAN	RPL27	136	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL27	0.8665	0.991	1	1	1	1	1	1	1	450383.16	
sp|P61604|CH10_HUMAN	P61604	CH10_HUMAN	HSPE1	102	Homo sapiens	1:Experimental evidence at protein level	10 kDa heat shock protein, mitochondrial	1.0	0.9873	2	2	2	2	2	2	2	1220840.4	
sp|P61626|LYSC_HUMAN	P61626	LYSC_HUMAN	LYZ	148	Homo sapiens	1:Experimental evidence at protein level	Lysozyme C	1.0	0.999	4	5	5	5	5	5	5	9598874.0	
sp|P61769|B2MG_HUMAN	P61769	B2MG_HUMAN	B2M	119	Homo sapiens	1:Experimental evidence at protein level	Beta-2-microglobulin	1.0	0.999	4	6	6	6	6	6	6	3.9166592E8	
sp|P61916|NPC2_HUMAN	P61916	NPC2_HUMAN	NPC2	151	Homo sapiens	1:Experimental evidence at protein level	NPC intracellular cholesterol transporter 2	1.0	0.9984	6	6	6	6	6	6	6	1.9326902E7	
sp|P61970|NTF2_HUMAN	P61970	NTF2_HUMAN	NUTF2	127	Homo sapiens	1:Experimental evidence at protein level	Nuclear transport factor 2	0.6326	0.9668	1	1	1	1	1	1	1	404100.9	
sp|P61978|HNRPK_HUMAN	P61978	HNRPK_HUMAN	HNRNPK	463	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein K	0.4844	0.9408	1	1	1	1	1	1	1	378728.03	
sp|P62241|RS8_HUMAN	P62241	RS8_HUMAN	RPS8	208	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein eS8	0.5612	0.9559	1	1	1	1	1	1	1	536568.56	
sp|P62244|RS15A_HUMAN	P62244	RS15A_HUMAN	RPS15A	130	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS8	0.8296	0.988	1	1	1	1	1	1	1	462827.9	
sp|P62263|RS14_HUMAN	P62263	RS14_HUMAN	RPS14	151	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS11	0.9765	0.9986	1	1	1	1	1	1	1	934021.06	
sp|P62328|TYB4_HUMAN	P62328	TYB4_HUMAN	TMSB4X	44	Homo sapiens	1:Experimental evidence at protein level	Thymosin beta-4	1.0	0.9987	2	2	2	2	2	2	2	5781167.0	
sp|P62424|RL7A_HUMAN	P62424	RL7A_HUMAN	RPL7A	266	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL8	0.9999	0.9899	2	2	2	2	2	2	2	1289540.8	
sp|P62736|ACTA_HUMAN	P62736	ACTA_HUMAN	ACTA2	377	Homo sapiens	1:Experimental evidence at protein level	Actin, aortic smooth muscle	0.999	0.9978	10	2	0	11	2	0	11	1.4207527E7	sp|P68032|ACTC_HUMAN, sp|P68133|ACTS_HUMAN
sp|P62753|RS6_HUMAN	P62753	RS6_HUMAN	RPS6	249	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein eS6	0.9323	0.9957	1	1	1	1	1	1	1	505031.4	
sp|P62805|H4_HUMAN	P62805	H4_HUMAN	H4C1	103	Homo sapiens	1:Experimental evidence at protein level	Histone H4	1.0	0.999	5	6	6	6	6	6	6	3.1395098E7	
sp|P62826|RAN_HUMAN	P62826	RAN_HUMAN	RAN	216	Homo sapiens	1:Experimental evidence at protein level	GTP-binding nuclear protein Ran	0.8666	0.991	1	1	1	1	1	1	1	834179.6	
sp|P62829|RL23_HUMAN	P62829	RL23_HUMAN	RPL23	140	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL14	0.8068	0.986	1	1	1	1	1	1	1	0.0	
sp|P62851|RS25_HUMAN	P62851	RS25_HUMAN	RPS25	125	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein eS25	0.6221	0.9654	1	1	1	1	1	1	1	488133.6	
sp|P62861|RS30_HUMAN	P62861	RS30_HUMAN	FAU	133	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin-like FUBI-ribosomal protein eS30 fusion protein	0.7545	0.9811	1	1	1	1	1	1	1	327007.84	
sp|P62913|RL11_HUMAN	P62913	RL11_HUMAN	RPL11	178	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL5	0.963	0.9977	1	1	1	1	1	1	1	435885.72	
sp|P62917|RL8_HUMAN	P62917	RL8_HUMAN	RPL8	257	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL2	0.5787	0.9588	1	1	1	1	1	1	1	0.0	
sp|P62937|PPIA_HUMAN	P62937	PPIA_HUMAN	PPIA	165	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase A	1.0	0.9944	2	2	2	2	2	2	2	1738332.0	
sp|P63010|AP2B1_HUMAN	P63010	AP2B1_HUMAN	AP2B1	937	Homo sapiens	1:Experimental evidence at protein level	AP-2 complex subunit beta	0.5367	0.9515	1	1	1	1	1	1	1	377945.25	
sp|P63104|1433Z_HUMAN	P63104	1433Z_HUMAN	YWHAZ	245	Homo sapiens	1:Experimental evidence at protein level	14-3-3 protein zeta/delta	0.9977	0.989	3	1	1	3	1	1	3	999710.5	
sp|P67809|YBOX1_HUMAN	P67809	YBOX1_HUMAN	YBX1	324	Homo sapiens	1:Experimental evidence at protein level	Y-box-binding protein 1	1.0	0.9978	2	2	1	2	2	1	2	633264.1	
sp|P68104|EF1A1_HUMAN	P68104	EF1A1_HUMAN	EEF1A1	462	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 1-alpha 1	1.0	0.999	7	7	0	7	7	0	7	1.7811804E7	sp|Q5VTE0|EF1A3_HUMAN
sp|P68431|H31_HUMAN	P68431	H31_HUMAN	H3C1	136	Homo sapiens	1:Experimental evidence at protein level	Histone H3.1	1.0	0.9783	3	3	0	3	3	0	3	2.278259E7	sp|P84243|H33_HUMAN, sp|Q16695|H31T_HUMAN, sp|Q71DI3|H32_HUMAN
sp|P69905|HBA_HUMAN	P69905	HBA_HUMAN	HBA2	142	Homo sapiens	1:Experimental evidence at protein level	Hemoglobin subunit alpha	1.0	0.9925	3	3	3	3	3	3	3	2957172.5	
sp|P78324|SHPS1_HUMAN	P78324	SHPS1_HUMAN	SIRPA	504	Homo sapiens	1:Experimental evidence at protein level	Tyrosine-protein phosphatase non-receptor type substrate 1	1.0	0.999	10	11	2	11	11	2	11	2.5206322E7	
sp|P78509|RELN_HUMAN	P78509	RELN_HUMAN	RELN	3460	Homo sapiens	1:Experimental evidence at protein level	Reelin	1.0	0.9989	10	10	10	10	10	10	10	2795411.0	
sp|P80723|BASP1_HUMAN	P80723	BASP1_HUMAN	BASP1	227	Homo sapiens	1:Experimental evidence at protein level	Brain acid soluble protein 1	1.0	0.9988	4	4	4	4	4	4	4	3220423.5	
